mode_count,root_rank,nullspace_dimension,linear_floor_objective_ratio,trust_limited_objective_ratio,coefficient_step_norm,maximum_displacement_ratio,trust_scale,maximum_absolute_root_increment,reduced_jacobian_condition_number
16,2,14,0.3041371620044343,0.8338951717754344,0.5067469924362663,1.9611399421727027,0.12747687945360525,9.576215688478218e-17,155.10528187066282
32,2,30,0.2837007185604795,0.8396413412048968,0.5436522982602916,2.100519449411708,0.11901817908423434,1.2610795925311474e-16,374.29411413863664
