stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.0016886598639480718,-0.0007812311264022483,0.0007812311264022483,190619.53180694315,7.61598315538357
source,640,0.0011414108448341669,-0.0007048966668149155,0.0007048966668149155,426596.59710268164,7.613684467837614
source,1280,0.001053729241735821,-0.000670529493521946,0.000670529493521946,1024956.0499126506,7.612039352484359
candidate_factor_1,320,0.0009902601397923268,-0.0009387570883716749,0.0009387570883716749,190603.7229277536,7.615026527266076
candidate_factor_1,640,0.0003596577408146357,-0.0008628370356454113,0.0008628370356454113,426559.30869711965,7.61280634459681
candidate_factor_1,1280,0.00024271531827927778,-0.0008287280458046332,0.0008287280458046332,1024863.76638452,7.611193866379531
candidate_factor_0.75,320,0.0010320313094895196,-0.0008994152613620086,0.0008994152613620086,190607.67772061657,7.615380247469419
candidate_factor_0.75,640,0.00040860016709834976,-0.0008233882996199731,0.0008233882996199731,426568.63671715127,7.613150341634401
candidate_factor_0.75,1280,0.00029474984495517676,-0.0007892128854372517,0.0007892128854372517,1024886.8498815013,7.611534402605241
candidate_factor_0.5,320,0.0011623315588154227,-0.0008600481682768138,0.0008600481682768138,190611.63080521708,7.615659627952071
candidate_factor_0.5,640,0.0005551795699537103,-0.0007839182242802291,0.0007839182242802291,426577.9608038503,7.613411360606867
candidate_factor_0.5,1280,0.00044723345363043346,-0.000749677638111242,0.000749677638111242,1024909.9251408041,7.61178883180585
candidate_factor_0.25,320,0.001381195470307956,-0.0008206557832416497,0.0008206557832416497,190615.58218275488,7.615864668443235
candidate_factor_0.25,640,0.0007994362318278779,-0.0007444267728672252,0.0007444267728672252,426587.280980514,7.613589403121769
candidate_factor_0.25,1280,0.0007002113544612851,-0.0007101222644973048,0.0007101222644973048,1024932.9918468398,7.61195714851419
candidate_factor_0.125,320,0.0015238496722605505,-0.0008009500988870882,0.0008009500988870882,190617.55722972573,7.615939311806506
candidate_factor_0.125,640,0.0009582062181317804,-0.0007246730299337142,0.0007246730299337142,426591.9395781583,7.61364730743824
candidate_factor_0.125,1280,0.00086439989144834,-0.0006903370473101353,0.0006903370473101353,1024944.5219734296,7.612009015736649
