benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,mode_column,generalized_row,reference_value,station_index,x_m,x_over_l,waterplane_beam_m,effective_draft_m,submerged_area_m2,body_normal_velocity_norm,body_potential_norm,body_potential_to_body_normal_velocity_gain,body_potential_norm_to_beam_squared_ratio,body_potential_norm_to_submerged_area_ratio,inner_free_surface_normal_derivative_norm,free_surface_potential_norm,control_potential_norm,control_normal_derivative_norm,body_pressure_norm,body_pressure_time_derivative_norm,body_pressure_forward_speed_norm,body_pressure_to_body_potential_gain,body_pressure_forward_to_time_norm_ratio,pressure_time_formula_ratio,pressure_forward_formula_ratio,body_potential_x_gradient_norm,body_potential_x_gradient_to_potential_gain,body_potential_x_gradient_characteristic_length_m,body_potential_x_gradient_gain_times_l,central_body_potential_x_gradient_gain_times_l,forward_body_potential_x_gradient_gain_times_l,backward_body_potential_x_gradient_gain_times_l,phase_aligned_body_potential_x_gradient_gain_times_l,total_density_value_per_m,time_derivative_density_value_per_m,pressure_gradient_density_value_per_m,stokes_body_forward_density_value_per_m,dominant_force_density_component,dominant_pressure_norm_component,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,10,0.825,0.27499999999999997,0.23924999999999996,0.1875,0.029906249999999995,2.8684748780043114,15.732422430074246,5.4845948105425935,274.84744633797493,526.058012290884,6.372685251334062,2.141293816109691,0.20733914263193395,0.4099081292053626,35052.902957435464,29155.411465253794,19459.39331107565,2228.067744381692,0.6674367581560818,1.0,1.0,8.750330853892315,0.5561972984634014,1.7979231520230075,1.6685918953902041,1.6685918953902041,1.5096156512766123,2.0826162985452727,1.6685918953902041,9.196221565858128,9.196221565858128,0.0,0.0,time_derivative_density,time_derivative_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,11,0.8999999999999999,0.3,0.252,0.1875,0.0315,2.960377446889284,15.766802484868727,5.3259433189630006,248.2804624097494,500.5334122180548,6.388131097467603,2.1392123958997473,0.13946223372670505,0.25596733756423184,35095.59144550936,29219.12477121073,19440.76352704618,2225.9168578530944,0.6653438006535002,1.0,1.0,8.741953574529672,0.55445316721125,1.8035788397237056,1.6633595016337501,1.6633595016337501,2.2151631736701347,1.5063238824566942,1.6633595016337501,9.546096467272244,9.546096467272244,0.0,0.0,time_derivative_density,time_derivative_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,12,0.975,0.325,0.26325,0.1875,0.03290625,3.0373653715499573,15.10966017426488,4.974594204501144,218.03084461637494,459.1729587620856,5.606889360219161,2.078031697076,0.08619227791922465,0.14464207299740445,43354.055846247546,28001.305039885836,33098.35455702919,2869.2939051064277,1.1820289986442767,1.0,1.0,14.88338040470135,0.9850241655368971,1.0152035198597795,2.955072496610691,2.955072496610691,3.6975923194655778,2.311504019825595,2.955072496610691,9.390543663771995,9.390543663771995,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,13,1.05,0.35000000000000003,0.273,0.1875,0.034125,3.1011322882208208,13.813672957104437,4.454396547213923,185.34628073775892,404.7962771312655,4.188400414524684,1.963164709209198,0.050264065505674235,0.07753051374645087,52932.1408156832,25599.574426691033,46330.04770668407,3831.8657883426977,1.8097975745400947,1.0,1.0,20.833293177714758,1.508164645450079,0.6630575799644022,4.524493936350237,4.524493936350237,5.035573160726399,4.044497331273713,4.524493936350237,8.744104885608685,8.744104885608685,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,14,1.125,0.375,0.28125,0.1875,0.03515625,3.1530398903471624,12.128947839979901,3.8467473491572144,153.33385911283233,345.0011830038727,2.5050439205620805,1.808089811254621,0.03080300943831117,0.04586041320430764,56926.13658338495,22477.432606896153,52300.57408588016,4693.410948288758,2.326803732461605,1.0,1.0,23.51806758741446,1.9390031103846705,0.5157289303169886,5.817009331154011,5.817009331154011,5.914905865699487,5.735020193966177,5.817009331154011,7.77138691768555,7.77138691768555,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,15,1.2,0.39999999999999997,0.288,0.1875,0.036,3.1941659237126663,10.363418669025156,3.2444835104181036,124.9447659749368,287.87274080625434,0.9565106797021415,1.6299463158553902,0.024382386839968875,0.0385276497353984,54247.60974094327,19205.544271715524,50734.11309792316,5234.528438292469,2.641638913229891,1.0,1.0,22.81367502515831,2.201365761024909,0.4542634475855668,6.604097283074727,6.604097283074727,6.296718164367693,6.922579026734301,6.604097283074727,6.694091476343121,6.694091476343121,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,16,1.275,0.425,0.29325,0.1875,0.03665625,3.2253431085880275,8.743730920156086,2.7109459756000556,101.67653616029413,238.53315383205006,0.404323495503944,1.4449323448279974,0.02742336452876461,0.05491053923459394,47351.764732982585,16203.930059193675,44492.946339442315,5415.510285641007,2.745812045405504,1.0,1.0,20.007201401957605,2.288176704504586,0.4370291848664329,6.864530113513759,6.864530113513759,6.274711966291074,7.463121540916893,6.864530113513759,5.684711392328595,5.684711392328595,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,17,1.3499999999999999,0.44999999999999996,0.297,0.1875,0.037125,3.2471895194476614,7.37507935919763,2.271219254382206,83.60914826375574,198.65533627468366,1.1459948389560433,1.265465661610439,0.035333932600809394,0.08316940104577784,39109.740702180665,13667.537485852548,36643.829451418176,5302.95862557818,2.6810849788668,1.0,1.0,16.47767873991279,2.2342374823889997,0.44757999446447905,6.7027124471669985,6.7027124471669985,5.973294477931661,7.4391596839307255,6.7027124471669985,4.827951815303752,4.827951815303752,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,18,1.425,0.47500000000000003,0.29925,0.1875,0.03740625,3.260131191047544,6.274053439576538,1.9244788236759767,70.06157487370933,167.72741024766015,1.585228559773838,1.0994199265915006,0.043884344123870433,0.11110680968117251,31331.32720518865,11627.110217697194,29094.026404472035,4993.793487245676,2.502257728682153,1.0,1.0,13.08274892445436,2.0852147739017934,0.4795669072154275,6.255644321705381,6.255644321705381,5.49542993691449,7.021540577374542,6.255644321705381,4.140610552211114,4.140610552211114,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,19,1.5,0.5,0.3,0.1875,0.0375,3.2644176850830453,5.414048796169245,1.6585036960524597,60.15609773521384,144.37463456451323,1.7501496796421752,0.9506754021818975,0.05057850316683952,0.13244683625948336,24761.278629106808,10033.34489948166,22637.422765772317,4573.523357718323,2.2562189372102424,1.0,1.0,10.179399517414469,1.8801824476752014,0.5318632780752076,5.640547343025604,5.640547343025604,4.917711772598004,6.3683617188758745,5.640547343025604,3.6055681551640277,3.6055681551640277,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,20,1.575,0.525,0.29924999999999996,0.1875,0.037406249999999995,3.260131191047543,4.75478902412195,1.4584655480057982,53.09613799602824,127.1121543624916,1.713987395328904,0.8201558506808331,0.05429994037386211,0.1444565096201413,19555.305013596735,8811.60107700552,17457.538218045433,4112.759770073698,1.9811993377233204,1.0,1.0,7.8501540546704325,1.6509994481027666,0.6056937215509929,4.9529983443083,4.9529983443083,4.311430698301878,5.599561067224901,4.9529983443083,3.195113905475645,3.195113905475645,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,21,1.65,0.5499999999999999,0.297,0.1875,0.037125,3.2471895194476614,4.254934124534206,1.3103436368746222,48.23696135920604,114.61102018947356,1.5384011892586031,0.7068687241270792,0.0548586396752483,0.14671803568288042,15660.683912226843,7885.26723775232,13530.690344099616,3680.593742198357,1.715945691646148,1.0,1.0,6.084363232693868,1.429954743038456,0.6993228316269214,4.289864229115368,4.289864229115368,3.7669264699636376,4.8179226193760085,4.289864229115368,2.8809022357634695,2.8809022357634695,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,22,1.7249999999999999,0.575,0.29325,0.1875,0.03665625,3.2253431085880275,3.874483978608448,1.2012625783259996,45.054464044100506,105.69777264745979,1.2755726865926915,0.6087569866840095,0.05266814630190795,0.14038436017553932,12982.320810105553,7180.214942355181,10815.968148902764,3350.722543126442,1.5063571544496162,1.0,1.0,4.863630550814374,1.2552976287080133,0.7966238261990722,3.76589288612404,3.76589288612404,3.3984631619204526,4.136815139810192,3.76589288612404,2.6356140317409364,2.6356140317409364,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,23,1.7999999999999998,0.6,0.288,0.1875,0.036,3.1941659237126663,3.572976992352294,1.1185946746934565,43.07697955671651,99.24936089867484,0.9776103652796775,0.5233186662973957,0.04849101121065797,0.1275862970509669,11391.707299343208,6621.4605430871625,9269.695543557467,3188.2957331453176,1.3999472598587144,1.0,1.0,4.168316124984853,1.1666227165489282,0.8571751482417322,3.499868149646785,3.499868149646785,3.3147427048616267,3.6852437339886217,3.499868149646785,2.4314799057157828,2.4314799057157828,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,24,1.875,0.625,0.28125,0.1875,0.03515625,3.1530398903471624,3.308536887690021,1.0493165334884926,41.82644164190842,94.10949369429393,0.7043631123151416,0.4480257403040278,0.04320327665549019,0.11088134722378355,10702.463386604702,6131.398691925255,8772.039251067648,3234.8024972685216,1.4306750697226696,1.0,1.0,3.9445343687299537,1.192229224768891,0.8387648777808194,3.5766876743066733,3.5766876743066733,3.576226970136098,3.5796788193911246,3.5766876743066733,2.239904747704773,2.239904747704773,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,25,1.95,0.65,0.27299999999999996,0.1875,0.034124999999999996,3.1011322882208208,3.042616701200913,0.9811308962077593,40.824601178077174,89.16092897292054,0.5182618464995679,0.38062346495781973,0.03756663757053806,0.09272017571695701,10664.127296254876,5638.5939450106125,9051.511990491863,3504.919726512305,1.6052782092069633,1.0,1.0,4.0702052411725,1.3377318410058028,0.7475339745581059,4.013195523017409,4.013195523017409,4.147412207868889,3.88878390261156,4.013195523017409,2.035672683760425,2.035672683760425,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,26,2.025,0.6749999999999999,0.26325,0.1875,0.03290625,3.0373653715499573,2.751657299314017,0.9059355601693238,39.70613224552134,83.62111450906795,0.44522073527360845,0.3193830793550309,0.03205754299062651,0.07500929703428524,10876.041927753851,5099.386386899259,9606.484606314958,3952.5423207552876,1.8838510905929393,1.0,1.0,4.319760503542276,1.569875908827449,0.6369930224274267,4.709627726482347,4.709627726482347,4.845529722175915,4.585958307225368,4.709627726482347,1.8057557483024944,1.8057557483024944,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,27,2.1,0.7000000000000001,0.25199999999999995,0.1875,0.03149999999999999,2.9603774468892836,2.4373003886831253,0.8233073087501733,38.38026563182046,77.37461551375003,0.4431892503457825,0.26328493145435544,0.026840415842729295,0.05890747041788197,10805.865909566717,4516.818437358993,9816.572174617268,4433.538828344886,2.1733377842738943,1.0,1.0,4.41423085529207,1.811114820228245,0.552146108480287,5.433344460684735,5.433344460684735,5.406416100653493,5.470494031419873,5.433344460684735,1.5557412261512726,1.5557412261512726,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,28,2.175,0.725,0.23925000000000002,0.1875,0.029906250000000002,2.868474878004313,2.122348785714735,0.7398875276855551,37.077706665002374,70.96673055681454,0.46477836639525993,0.21202417570525073,0.02190276974948185,0.044909436977619344,10116.078069005292,3933.148400719802,9320.159824601995,4766.454098918779,2.369643571774795,1.0,1.0,4.191008464277469,1.9747029764789954,0.5064052730517757,5.924108929436986,5.924108929436986,5.647345756686501,6.208715623086372,5.924108929436986,1.3051982534211806,1.3051982534211806,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,29,2.25,0.75,0.22499999999999998,0.1875,0.028124999999999997,2.7595752934474778,1.8335642504707483,0.6644371164013851,36.21855309571849,65.19339557229328,0.4913522868918793,0.16580332739890863,0.017226846874366965,0.033091107976236524,8879.839778654643,3397.9713173899345,8203.98350929429,4842.938978753997,2.414376915811041,1.0,1.0,3.6890959999941235,2.0119807631758673,0.4970226447004006,6.035942289527602,6.035942289527602,5.541191314740068,6.53679706404489,6.035942289527602,1.0745155022807724,1.0745155022807724,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,30,2.3249999999999997,0.7749999999999999,0.20925000000000007,0.1875,0.02615625000000001,2.6311442293107428,1.5874903421621158,0.6033459984738185,36.25602256821788,60.69258177919676,0.5135491854591512,0.12503200261110559,0.012858211487318139,0.023324632545738116,7406.307024952294,2941.945801962209,6796.93597484739,4665.418634840398,2.3103539060148535,1.0,1.0,3.0563870939792492,1.9252949216790438,0.5194009441046585,5.775884765037132,5.775884765037132,5.156157988862083,6.40012101483943,5.775884765037132,0.8752828920385316,0.8752828920385316,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,31,2.4,0.7999999999999999,0.19200000000000003,0.1875,0.024000000000000004,2.480131674259909,1.3886192452101886,0.5598973875548618,37.66870782362707,57.859135217091186,0.524229216537456,0.09008507349499131,0.008871461556911023,0.015384931017701262,5960.351526893262,2573.3967952246335,5376.190031840991,4292.286418651121,2.0891414964910995,1.0,1.0,2.4175184066622952,1.740951247075916,0.5743986235568571,5.222853741227748,5.222853741227748,4.553879032475617,5.894597124600285,5.222853741227748,0.7097380752676846,0.7097380752676846,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,32,2.475,0.8250000000000001,0.17324999999999996,0.1875,0.021656249999999995,2.3029236086647695,1.2350680888655416,0.5363044107145315,41.1475909826958,57.030561102016364,0.5195038929852069,0.061172831982378995,0.005309775656186595,0.008982262132452136,4644.6806363362,2288.834950785743,4041.5705835254284,3760.6676734741977,1.7657763318136952,1.0,1.0,1.8173783329142887,1.4714802765114123,0.6795877701947874,4.414440829534237,4.414440829534237,3.7119363650431483,5.120044896199426,4.414440829534237,0.5749488178257873,0.5749488178257873,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,33,2.55,0.85,0.153,0.1875,0.019125,2.0953403577709504,1.1252192339063725,0.5370102426239692,48.06780443019234,58.834992622555426,0.4982330696288705,0.03829499144522797,0.002121292245845574,0.0038083275914880897,3419.733565500262,2085.262450774602,2710.3981571714953,3039.170912168048,1.299787542889231,1.0,1.0,1.2187882860423884,1.0831562857410253,0.9232278048553859,3.249468857223076,3.249468857223076,2.4716938232358974,4.074311933371923,3.249468857223076,0.46681753581707175,0.46681753581707175,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,34,2.625,0.875,0.13125,0.1875,0.01640625,1.8527440548546934,1.0661085113514552,0.5754213640885588,61.88747820997109,64.98185212046965,0.4611867770810928,0.02123714844333324,0.0010279094312369086,0.0017043296889224235,2487.7662442688193,1975.7181357934198,1511.7932180097785,2333.501906963669,0.7651866886379843,1.0,1.0,0.679810034608159,0.6376555738649868,1.5682447405560258,1.9129667215949606,1.9129667215949606,2.741941077229934,2.608737666588007,1.9129667215949606,0.38316479127173075,0.38316479127173075,0.0,0.0,time_derivative_density,time_derivative_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,35,2.6999999999999997,0.8999999999999999,0.1080000000000001,0.1875,0.013500000000000012,1.5703671514212976,1.105707924640144,0.704107904727501,94.79663277093124,81.90429071408467,0.41332162817508866,0.009590232350383998,0.0049093043923731,0.007382005723859486,11301.761631394296,2049.103985515287,11114.449551345386,10221.290251738486,5.424053454539761,1.0,1.0,4.997849073630301,4.5200445454498,0.22123675772325552,13.560133636349402,13.560133636349402,24.8892320092541,2.643742217014839,13.560133636349402,0.33088309652553505,0.33088309652553505,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,36,2.775,0.9249999999999999,0.08325000000000006,0.1875,0.010406250000000008,1.244036363731975,1.7635923633659252,1.4176373093109098,254.46597781434374,169.47434122435305,0.3953213478540016,0.002822551758899861,0.01889993256417824,0.028714681627891744,23834.062376008904,3268.2990327428092,23608.912528451106,13514.496247035297,7.223608455630856,1.0,1.0,10.61625059024675,6.019673713025712,0.16612196070297683,18.05902113907714,18.05902113907714,51.68111848836887,15.604638374774629,9.34768428196318,0.4108092997705209,0.4108092997705209,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
