frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wavelength_m,wave_amplitude_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,configuration,lambda_over_l
0,5.653325360619511,16.733999999999998,3.259021952758967,1.9279358648874625,0.01,0.12104258153980876,0.2948065795168007,-0.39918281779464415,0.2762454664819558,0.3186882895122081,0.485446680670808,0.14895471331816187,0.7227019395586586,157.67777836016057,-124.68429768031856,-150.19905872809449,-157.67777836016057,-124.68429768031856,89.24124788729243,202.37587968951917,0.09100074733705438,0.2063659656350733,6.435148780814011,1.599673690037657e-16,0.2695978042152579,0.5219269295465798,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=1.67,1.014703086782875
1,5.618365949303344,16.5624214827414,3.218839862775899,1.9520030741016803,0.01,0.1214154983228197,0.3073349967796763,-0.412291110212229,0.27614860117779483,0.3304489725790387,0.496227779847607,0.1541635499131866,0.7411591479803507,158.44304919065007,-123.81379338540523,-149.64308792766997,-158.44304919065007,-123.81379338540523,90.64671514941513,203.3101862687398,0.0924339250910506,0.20731869320179658,6.411077154527461,6.01100651626926e-16,0.28227700748562734,0.531255979085797,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=1.67,1.0273700390008844
2,5.584047171865589,16.394811457315598,3.17963655454412,1.9760702833158985,0.01,0.12136733854872661,0.3199852402282155,-0.4254354473676794,0.27561438582401887,0.34222884862370967,0.5069108497064239,0.15942414832977733,0.7595744272764076,159.2287429680506,-122.93680778854119,-149.06846173590353,-159.2287429680506,-122.93680778854119,91.98763839613079,204.16589084246363,0.09380128626608555,0.20819126902914212,6.3859444857575305,3.312859431228211e-16,0.29470949503315785,0.5403477039837781,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=1.67,1.040036991218894
3,5.550349698229789,16.231030463524192,3.1413766956748246,2.0001374925301163,0.01,0.1208926685243186,0.33273163395806327,-0.43859010320693687,0.2746441071572791,0.3540132448642753,0.5174849410633033,0.1647318966158365,0.7779265329140593,160.0322030090553,-122.05470300504295,-148.47704326572463,-160.0322030090553,-122.05470300504295,93.26349717852737,204.94190559267813,0.09510230015196564,0.20898258385144586,6.359756416588329,4.587795116626719e-17,0.30689671607618085,0.5492082787803321,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=1.67,1.0527039434369034
4,5.517255005141205,16.070945561240315,3.1040266341467966,2.0242047017443343,0.01,0.11998807198098246,0.3455483849958031,-0.4517297621432204,0.27324096825853567,0.36578794921500785,0.5279397737818515,0.17008223060140276,0.7961951379913219,160.85097562817077,-121.16878119027491,-147.87061432887606,-160.85097562817077,-121.16878119027491,94.47398911279012,205.6375311424896,0.09633665840301238,0.20969192450275026,6.3325253324539235,3.6750188647364913e-16,0.3188405958964948,0.5578438162228324,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=1.67,1.0653708956549128
5,5.484745333379009,15.914429951967168,3.067554299584753,2.0482719109585528,0.01,0.11865212825268305,0.3584097742239554,-0.4648296912677376,0.27141001972669054,0.3775392612671666,0.538265771429043,0.17547065800983755,0.8143609066530663,161.68279206661157,-120.2802846347218,-147.25087591213207,-161.68279206661157,-120.2802846347218,95.61902162780856,206.25243818283994,0.09750426662296358,0.21031895518126983,6.304269914111005,1.0025134553629622e-16,0.33054347023336567,0.5662603520202323,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=1.67,1.0780378478729225
6,5.45280364770959,15.761362626526521,3.0319291114167446,2.0723391201727703,0.01,0.11688536961881588,0.371290340750081,-0.4778659012021236,0.26915807306101713,0.38925403885539644,0.5484540890773243,0.18089278110497953,0.8324055574164894,162.52555291202833,-119.3903958593846,-146.61944878093718,-162.52555291202833,-119.3903958593846,96.69870314030088,206.7866479321384,0.09860523536610452,0.2108636975237603,6.275014663734971,1.6432417276957255e-16,0.3420080267687086,0.5744638321723955,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=1.67,1.0907048000909318
7,5.421413599375828,15.611628036792315,2.99712189335779,2.096406329386989,0.01,0.11469021923132836,0.3841650572113383,-0.4908152936055977,0.2664935982137613,0.40091973956082655,0.558496634122415,0.18634431764692425,0.8503119159420037,163.3773145958163,-118.50023775191781,-145.97787421707142,-163.3773145958163,-118.50023775191781,97.71333360422794,207.24051153257201,0.09963987050035228,0.21132650959560303,6.244789410419395,6.476405943892493e-16,0.353237252983515,0.582460102546739,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=1.67,1.1033717523089415
8,5.390559490934703,15.465115789572987,2.963104793717142,2.1204735386012064,0.01,0.11207091136428798,0.39700949379841177,-0.5036557937043122,0.26342660749774743,0.4125244566569275,0.5683860801160537,0.1918211199689051,0.8680639569880481,164.23627762012268,-117.61087377763377,-145.32761489714525,-164.23627762012268,-117.61087377763377,98.66339442767331,207.61468852254137,0.10060866292533466,0.211708063938798,6.213628800681262,3.1974412754944525e-16,0.3642343897358214,0.5902549004132831,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=1.67,1.1160387045269509
9,5.360226243271462,15.321720360915172,2.9298512110716795,2.1445407478154244,0.01,0.10903339598207328,0.4097999691153751,-0.5163664665868193,0.2599685281903744,0.4240569491546459,0.5781158737353839,0.19731919202952322,0.8856468354864139,165.1007762223528,-116.7233082932152,-144.67005591781228,-165.1007762223528,-116.7233082932152,99.5495377882047,207.91012455288458,0.10151227767709128,0.21200932484883686,6.1815717797309535,4.198015613849702e-16,0.37500288997441544,0.597853847683745,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=1.67,1.1287056567449603
