reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,0.75,320,0.005489464790428255,-1.1084682104121335e-12,1.1084682104121335e-12,253403.89935065567
1,0.75,640,0.005411890412002708,5.990435254080009e-09,5.990435254080009e-09,571840.239233514
1,0.75,1280,0.005559417436685336,1.2809954552086407e-08,1.2809954552086407e-08,1380922.5984801708
2,0.75,320,0.005358922437099514,-9.54394106406575e-13,9.54394106406575e-13,253403.9594719831
2,0.75,640,0.0052887648894800994,6.2320459165574664e-09,6.2320459165574664e-09,571874.24314994
2,0.75,1280,0.005437573805439466,1.3364635209709036e-08,1.3364635209709036e-08,1381056.108424845
3,0.75,320,0.005238899741645305,-6.914187213429107e-13,6.914187213429107e-13,253403.49348724168
3,0.75,640,0.0051759297553609415,6.474592609138577e-09,6.474592609138577e-09,571907.4106657228
3,0.75,1280,0.005325789394048857,1.3896692162058593e-08,1.3896692162058593e-08,1381188.0748882103
4,0.75,320,0.005129438015889634,-5.113389323433243e-13,5.113389323433243e-13,253402.514381234
4,0.75,640,0.005073471276833034,6.723951503348718e-09,6.723951503348718e-09,571939.7585967425
4,0.75,1280,0.005224195624067824,1.4439671351425346e-08,1.4439671351425346e-08,1381318.5165081653
