case,station,x,side,kernel,midpoint,exact,relative_error
boundary_fn167,4,0.0852667872112444,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,4,0.0852667872112444,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,5,0.10657900835810154,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,5,0.10657900835810154,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,5,0.10657900835810154,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,5,0.10657900835810154,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,6,0.12789122950495868,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,6,0.12789122950495868,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,6,0.12789122950495868,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,6,0.12789122950495868,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,7,0.14920345065181584,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,7,0.14920345065181584,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,7,0.14920345065181584,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,7,0.14920345065181584,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,8,0.17051567179867297,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,8,0.17051567179867297,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,8,0.17051567179867297,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,8,0.17051567179867297,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,9,0.1918278929455301,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,9,0.1918278929455301,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,9,0.1918278929455301,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,9,0.1918278929455301,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,10,0.21314011409238726,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,10,0.21314011409238726,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,10,0.21314011409238726,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,10,0.21314011409238726,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,11,0.23445233523924439,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,11,0.23445233523924439,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,11,0.23445233523924439,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,11,0.23445233523924439,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,12,0.2557645563861015,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,12,0.2557645563861015,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,12,0.2557645563861015,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,12,0.2557645563861015,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,13,0.2770767775329587,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,13,0.2770767775329587,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,13,0.2770767775329587,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,13,0.2770767775329587,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,14,0.29838899867981583,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,14,0.29838899867981583,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,14,0.29838899867981583,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,14,0.29838899867981583,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,15,0.31970121982667293,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,15,0.31970121982667293,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,15,0.31970121982667293,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,15,0.31970121982667293,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,16,0.3410134409735301,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,16,0.3410134409735301,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,16,0.3410134409735301,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,16,0.3410134409735301,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,17,0.36232566212038725,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,17,0.36232566212038725,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,17,0.36232566212038725,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,17,0.36232566212038725,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,18,0.38363788326724435,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,18,0.38363788326724435,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,18,0.38363788326724435,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,18,0.38363788326724435,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,19,0.4049501044141015,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,19,0.4049501044141015,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,19,0.4049501044141015,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,19,0.4049501044141015,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,20,0.42626232556095867,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,20,0.42626232556095867,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,20,0.42626232556095867,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,20,0.42626232556095867,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,21,0.44757454670781577,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,21,0.44757454670781577,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,21,0.44757454670781577,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,21,0.44757454670781577,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,22,0.4688867678546729,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,22,0.4688867678546729,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,22,0.4688867678546729,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,22,0.4688867678546729,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,23,0.4901989890015301,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,23,0.4901989890015301,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,23,0.4901989890015301,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,23,0.4901989890015301,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,24,0.5115112101483872,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,24,0.5115112101483872,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,24,0.5115112101483872,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,24,0.5115112101483872,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,25,0.5328234312952443,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,25,0.5328234312952443,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,25,0.5328234312952443,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,25,0.5328234312952443,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,26,0.5541356524421015,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,26,0.5541356524421015,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,26,0.5541356524421015,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,26,0.5541356524421015,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,27,0.5754478735889587,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,27,0.5754478735889587,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,27,0.5754478735889587,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,27,0.5754478735889587,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,28,0.5967600947358158,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,28,0.5967600947358158,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,28,0.5967600947358158,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,28,0.5967600947358158,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,29,0.6180723158826729,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,29,0.6180723158826729,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,29,0.6180723158826729,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,29,0.6180723158826729,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,30,0.63938453702953,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,30,0.63938453702953,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,30,0.63938453702953,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,30,0.63938453702953,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,31,0.6606967581763872,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,31,0.6606967581763872,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,31,0.6606967581763872,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,31,0.6606967581763872,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,32,0.6820089793232443,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,32,0.6820089793232443,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,32,0.6820089793232443,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,32,0.6820089793232443,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,33,0.7033212004701015,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,33,0.7033212004701015,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,33,0.7033212004701015,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,33,0.7033212004701015,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,34,0.7246334216169587,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,34,0.7246334216169587,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,34,0.7246334216169587,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,34,0.7246334216169587,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,35,0.7459456427638158,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,35,0.7459456427638158,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,35,0.7459456427638158,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,35,0.7459456427638158,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,36,0.7672578639106729,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,36,0.7672578639106729,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,36,0.7672578639106729,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,36,0.7672578639106729,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,37,0.78857008505753,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,37,0.78857008505753,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,37,0.78857008505753,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,37,0.78857008505753,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,38,0.8098823062043872,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,38,0.8098823062043872,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,38,0.8098823062043872,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,38,0.8098823062043872,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,39,0.8311945273512443,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,39,0.8311945273512443,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,39,0.8311945273512443,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,39,0.8311945273512443,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,40,0.8525067484981015,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,40,0.8525067484981015,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,40,0.8525067484981015,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,40,0.8525067484981015,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,41,0.8738189696449586,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,41,0.8738189696449586,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,41,0.8738189696449586,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,41,0.8738189696449586,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,42,0.8951311907918157,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,42,0.8951311907918157,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,42,0.8951311907918157,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,42,0.8951311907918157,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,43,0.9164434119386728,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,43,0.9164434119386728,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,43,0.9164434119386728,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,43,0.9164434119386728,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,44,0.93775563308553,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,44,0.93775563308553,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,44,0.93775563308553,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,44,0.93775563308553,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,45,0.9590678542323872,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,45,0.9590678542323872,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,45,0.9590678542323872,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,45,0.9590678542323872,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,46,0.9803800753792443,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,46,0.9803800753792443,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,46,0.9803800753792443,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,46,0.9803800753792443,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,47,1.0016922965261015,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,47,1.0016922965261015,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,47,1.0016922965261015,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,47,1.0016922965261015,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,48,1.0230045176729585,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,48,1.0230045176729585,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,48,1.0230045176729585,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,48,1.0230045176729585,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,49,1.0443167388198158,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,49,1.0443167388198158,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,49,1.0443167388198158,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,49,1.0443167388198158,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,50,1.0656289599666728,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,50,1.0656289599666728,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,50,1.0656289599666728,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,50,1.0656289599666728,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,51,1.08694118111353,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,51,1.08694118111353,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,51,1.08694118111353,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,51,1.08694118111353,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,52,1.1082534022603872,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,52,1.1082534022603872,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,52,1.1082534022603872,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,52,1.1082534022603872,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,53,1.1295656234072442,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,53,1.1295656234072442,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,53,1.1295656234072442,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,53,1.1295656234072442,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,54,1.1508778445541015,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,54,1.1508778445541015,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,54,1.1508778445541015,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,54,1.1508778445541015,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,55,1.1721900657009585,left,potential,-0.11782497020199525,-0.12187486975636366,0.03322998057322595
boundary_fn167,55,1.1721900657009585,left,normal,0.09334220148079643,0.25933665179929943,0.6400732374958171
boundary_fn167,55,1.1721900657009585,right,potential,-0.117824970201996,-0.1218748697563646,0.03322998057322729
boundary_fn167,55,1.1721900657009585,right,normal,0.09334220148079093,0.2593366517993001,0.6400732374958392
boundary_fn167,56,1.1935022868478158,left,potential,-0.11797926012582356,-0.12205113158308017,0.03336201315335524
boundary_fn167,56,1.1935022868478158,left,normal,0.09291469241345991,0.2595522397056058,0.6420193001653642
boundary_fn167,56,1.1935022868478158,right,potential,-0.11797926012582333,-0.12205113158307987,0.033362013153354755
boundary_fn167,56,1.1935022868478158,right,normal,0.092914692413462,0.25955223970560404,0.6420193001653537
boundary_fn167,57,1.2148145079946728,left,potential,-0.11885298152080469,-0.12305153537303144,0.034120288215005325
boundary_fn167,57,1.2148145079946728,left,normal,0.09045897867766278,0.26076913321469886,0.6531070316394185
boundary_fn167,57,1.2148145079946728,right,potential,-0.11885298152080515,-0.12305153537303201,0.03412028821500607
boundary_fn167,57,1.2148145079946728,right,normal,0.09045897867766099,0.2607691332147011,0.6531070316394283
boundary_fn167,58,1.2361267291415299,left,potential,-0.11972715745787821,-0.1240564218615714,0.03489754370413817
boundary_fn167,58,1.2361267291415299,left,normal,0.0879425910449294,0.26197998132504785,0.6643156068638087
boundary_fn167,58,1.2361267291415299,right,potential,-0.11972715745787842,-0.12405642186157176,0.0348975437041393
boundary_fn167,58,1.2361267291415299,right,normal,0.08794259104492617,0.26197998132504874,0.6643156068638222
boundary_fn167,59,1.2574389502883871,left,potential,-0.12060178565202592,-0.12506596995918196,0.03569463626766752
boundary_fn167,59,1.2574389502883871,left,normal,0.0853651547626904,0.2631848254501141,0.6756456052635484
boundary_fn167,59,1.2574389502883871,right,potential,-0.12060178565202705,-0.12506596995918332,0.03569463626766902
boundary_fn167,59,1.2574389502883871,right,normal,0.08536515476268552,0.26318482545011856,0.6756456052635725
boundary_fn167,60,1.2787511714352442,left,potential,-0.1214768637929337,-0.12608037288708301,0.03651249586858535
boundary_fn167,60,1.2787511714352442,left,normal,0.08272629539720305,0.2643837066634245,0.6870976035504399
boundary_fn167,60,1.2787511714352442,right,potential,-0.1214768637929336,-0.12608037288708307,0.03651249586858654
boundary_fn167,60,1.2787511714352442,right,normal,0.08272629539720004,0.2643837066634276,0.6870976035504549
boundary_fn167,61,1.3000633925821015,left,potential,-0.12235238954487519,-0.1270998399678318,0.03735213533044703
boundary_fn167,61,1.3000633925821015,left,normal,0.08002563887961177,0.2655766657015106,0.6986721756287319
boundary_fn167,61,1.3000633925821015,right,potential,-0.12235238954487584,-0.1270998399678327,0.03735213533044863
boundary_fn167,61,1.3000633925821015,right,normal,0.08002563887960695,0.2655766657015146,0.6986721756287546
boundary_fn167,62,1.3213756137289585,left,potential,-0.12322836054662561,-0.12812459872781137,0.03821466158569093
boundary_fn167,62,1.3213756137289585,left,normal,0.07726281155259587,0.2667637429668763,0.7103698925000108
boundary_fn167,62,1.3213756137289585,right,potential,-0.12322836054662539,-0.12812459872781115,0.03821466158569099
boundary_fn167,62,1.3213756137289585,right,normal,0.07726281155259519,0.2667637429668719,0.7103698925000086
boundary_fn167,63,1.3426878348758158,left,potential,-0.12410477441134736,-0.12915489738254862,0.03910128902230566
boundary_fn167,63,1.3426878348758158,left,normal,0.07443744021772579,0.26794497853089383,0.7221913221667514
boundary_fn167,63,1.3426878348758158,right,potential,-0.1241047744113475,-0.12915489738254887,0.039101289022306446
boundary_fn167,63,1.3426878348758158,right,normal,0.0744374402177229,0.26794497853089627,0.7221913221667646
boundary_fn167,64,1.3640000560226728,left,potential,-0.12498162872650177,-0.13019100779626577,0.0400133554378509
boundary_fn167,64,1.3640000560226728,left,normal,0.0715491521833623,0.26912041213675786,0.7341370295353017
boundary_fn167,64,1.3640000560226728,right,potential,-0.12498162872650177,-0.13019100779626577,0.0400133554378509
boundary_fn167,64,1.3640000560226728,right,normal,0.07154915218336355,0.2691204121367592,0.7341370295352984
boundary_fn167,65,1.3853122771695299,left,potential,-0.12585892105374488,-0.1312332290344243,0.04095234126464773
boundary_fn167,65,1.3853122771695299,left,normal,0.06859757531329738,0.27029008320230385,0.7462075763173516
boundary_fn167,65,1.3853122771695299,right,potential,-0.12585892105374574,-0.13123322903442547,0.040952341264649694
boundary_fn167,65,1.3853122771695299,right,normal,0.06859757531329294,0.27029008320230874,0.7462075763173727
boundary_fn167,66,1.4066244983163871,left,potential,-0.12673664892883862,-0.13228189166573884,0.041919892942810386
boundary_fn167,66,1.4066244983163871,left,normal,0.06558233807590758,0.27145403082292074,0.7584035209309922
boundary_fn167,66,1.4066244983163871,right,potential,-0.1267366489288382,-0.1322818916657384,0.041919892942810316
boundary_fn167,66,1.4066244983163871,right,normal,0.06558233807590956,0.27145403082292163,0.7584035209309856
boundary_fn167,67,1.4279367194632442,left,potential,-0.12761480986154608,-0.1333373630223585,0.04291785161412583
