step_factor,source_formal_exact_objective,source_root_relative_mismatch,secant_parameter_ratio,secant_tangential_fraction,candidate_formal_exact_objective,formal_exact_relative_decrease,maximum_displacement_ratio,condition_number,condition_number_ratio,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
0.03125,0.04561967601638494,5.942337835915035e-10,1.0,0.7356375183429655,0.04280255025670835,0.06175242802392501,0.5325069564356945,253355.70646345735,1.0243726633486878,3.7862116110272006e-09,24.330047797673906,1.032165824773792,7.624670370317154,False,displacement_limit
0.015625,0.04561967601638494,5.942337835915035e-10,1.0,0.7356375183429655,0.04414185924420875,0.03239428468640182,0.3679041242274774,253351.9844276184,1.0243576143418245,4.877170960136702e-10,23.859172519646773,1.0121896466029898,7.18550946054622,False,displacement_limit
0.01,0.04561967601638494,5.942337835915035e-10,1.0,0.7356375183429655,0.044632889081467175,0.021630730883826235,0.36039379210853023,253351.68854493427,1.0243564180232674,6.14929856195307e-07,23.74513682005762,1.0073518529044774,7.015205954449042,False,displacement_limit
0.005,0.04561967601638494,5.942337835915035e-10,1.0,0.7356375183429655,0.04507327415666325,0.01197732880710165,0.3539062610834056,253352.17248776508,1.0243583747102252,1.62982018433408e-07,23.669001067113097,1.004121907657914,6.858289919672285,False,displacement_limit
