iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number
1,0.25,0.0012703729272597027,0.0016950151521209168,0.001272529884695789,0.0009172059360409538,0.00035532394865483497,399.33889382459336
2,0.25,0.0012689185548546058,0.0011448389475947837,0.0012703729272597027,0.0009147750192143539,0.0003555979080453488,399.32294059869577
3,0.5,0.001267024197593847,0.0014928911343533068,0.0012689185548546058,0.0009131012851763965,0.00035581726967820926,399.3102970853793
