case,x,panel,chain_real,chain_imag,pressure_delta_real,pressure_delta_imag
fn167,1.7902623815836317e-05,0,2.3379690576906308e-14,7.023557181998551e-15,-7.949094796148145e-11,-2.3880094418795074e-11
fn167,1.7902623815836317e-05,1,1.2515089164108271e-14,6.3189794677753184e-15,-4.255130315796812e-11,-2.1484530190436084e-11
fn167,1.7902623815836317e-05,2,5.250773903329053e-15,5.546512922432786e-15,-1.785263127131878e-11,-1.8858143936271474e-11
fn167,1.7902623815836317e-05,3,2.563820543679222e-15,4.771794021010446e-15,-8.716989848509355e-12,-1.6224099671435516e-11
fn167,1.7902623815836317e-05,4,2.9110603329829236e-16,1.5862782357583635e-15,-9.89760513214194e-13,-5.3933460015784354e-12
fn167,1.7902623815836317e-05,5,-1.4022338883745403e-16,1.7387026962944919e-15,4.767595220473437e-13,-5.911589167401273e-12
fn167,1.7902623815836317e-05,6,-2.964155892647485e-16,2.9174021788395904e-15,1.007813003500145e-12,-9.919167408054607e-12
fn167,1.7902623815836317e-05,7,-6.818547111077549e-16,2.5115016236743074e-15,2.3183060177663667e-12,-8.539105520492645e-12
fn167,1.7902623815836317e-05,8,-9.554919238329557e-16,5.406711423405941e-16,3.2486725410320495e-12,-1.8382818839580203e-12
fn167,1.7902623815836317e-05,9,-1.046415651306037e-15,1.1924645711167876e-15,3.557813214440526e-12,-4.054379541797078e-12
fn167,1.7902623815836317e-05,10,-1.725677994779166e-15,6.126713784498991e-16,5.8673051822491645e-12,-2.083082686729657e-12
fn167,1.7902623815836317e-05,11,-2.2146247468725132e-15,1.7538211758182156e-16,7.529724139366544e-12,-5.962991997781933e-13
fn167,1.7902623815836317e-05,12,-2.447384633556876e-15,8.84886391609796e-17,8.321107754093377e-12,-3.0086137314733063e-13
fn167,1.7902623815836317e-05,13,-2.023072246013286e-15,-3.2699693641052535e-16,6.878445636445172e-12,1.1117895837957863e-12
fn167,1.7902623815836317e-05,14,-2.2306348872678067e-15,-3.80383546057206e-16,7.584158616710542e-12,1.2933040565945004e-12
fn167,1.7902623815836317e-05,15,-2.649336049988438e-15,-7.299849254601368e-16,9.00774256996069e-12,2.4819487465644653e-12
fn167,1.7902623815836317e-05,16,-3.0592926604312063e-15,-1.068694299143327e-15,1.0401595045466101e-11,3.633560617087312e-12
fn167,1.7902623815836317e-05,17,-3.1417966853781343e-15,-1.4202996209778508e-15,1.0682108730285657e-11,4.829018711324692e-12
fn167,1.7902623815836317e-05,18,-3.2008574238324975e-15,-1.4975916934971125e-15,1.0882915241030491e-11,5.091811757890183e-12
fn167,1.7902623815836317e-05,19,-3.192406095611597e-15,-1.7371367780021374e-15,1.085418072507943e-11,5.9062650452072675e-12
fn167,1.7902623815836317e-05,20,-3.317712792461904e-15,-1.648396858229549e-15,1.1280223494370474e-11,5.6045493179804666e-12
fn167,1.7902623815836317e-05,21,-3.956193683327337e-15,-2.243858230368915e-15,1.3451058523312945e-11,7.62911798325431e-12
fn167,1.7902623815836317e-05,22,-3.0244676658125347e-15,-1.5652976285387942e-15,1.0283190063762618e-11,5.3220119370319e-12
fn167,1.7902623815836317e-05,23,-2.545819566265238e-15,-1.3556322673832222e-15,8.655786525301808e-12,4.609149709102956e-12
fn167,1.7902623815836317e-05,24,-2.33664532547489e-15,-1.3117770060093993e-15,7.944594106614627e-12,4.460041820431958e-12
fn167,1.7902623815836317e-05,25,-3.029688505489817e-15,-1.8297200259937037e-15,1.0300940918665379e-11,6.221048088378593e-12
fn167,1.7902623815836317e-05,26,-2.7610493918724172e-15,-1.715594692702665e-15,9.387567932366218e-12,5.833021955189061e-12
fn167,1.7902623815836317e-05,27,-2.2679911071814877e-15,-1.4245359790026372e-15,7.711169764417059e-12,4.8434223286089665e-12
fn167,1.7902623815836317e-05,28,-2.3353726950887877e-15,-1.3924556669202061e-15,7.940267163301878e-12,4.734349267528701e-12
fn167,1.7902623815836317e-05,29,-4.5712438152319415e-15,-1.9775912829629363e-15,1.55422289717886e-11,6.7238103620739834e-12
fn167,1.7902623815836317e-05,30,-4.506165506952879e-15,-1.980300120946611e-15,1.532096272363979e-11,6.7330204112184765e-12
fn167,1.7902623815836317e-05,31,-2.335372695088786e-15,-1.3924556669202055e-15,7.940267163301873e-12,4.734349267528699e-12
fn167,1.7902623815836317e-05,32,-2.2679911071814877e-15,-1.4245359790026369e-15,7.711169764417059e-12,4.843422328608966e-12
fn167,1.7902623815836317e-05,33,-2.62701692973972e-15,-1.6482839452234331e-15,8.931857561115049e-12,5.604165413759673e-12
fn167,1.7902623815836317e-05,34,-2.47822171326053e-15,-1.5234763958935837e-15,8.425953825085802e-12,5.179819746038185e-12
fn167,1.7902623815836317e-05,35,-3.2093803841773514e-15,-1.8854207102985768e-15,1.0911893306202995e-11,6.410430415015161e-12
fn167,1.7902623815836317e-05,36,-2.5458195662651823e-15,-1.3556322673832416e-15,8.65578652530162e-12,4.609149709103021e-12
fn167,1.7902623815836317e-05,37,-2.7983767710306654e-15,-1.4959699861443565e-15,9.514481021504263e-12,5.086297952890812e-12
fn167,1.7902623815836317e-05,38,-4.169060371270579e-15,-2.297240844683399e-15,1.4174805262319968e-11,7.810618871923556e-12
fn167,1.7902623815836317e-05,39,-3.7237326666678466e-15,-2.017753981058682e-15,1.2660691066670678e-11,6.860363535599518e-12
fn167,1.7902623815836317e-05,40,-3.0059876505258442e-15,-1.7157465914924345e-15,1.0220358011787871e-11,5.833538411074277e-12
fn167,1.7902623815836317e-05,41,-3.373996196636865e-15,-1.5027404762369297e-15,1.147158706856534e-11,5.109317619205561e-12
fn167,1.7902623815836317e-05,42,-3.1417966853781946e-15,-1.420299620977776e-15,1.0682108730285862e-11,4.829018711324439e-12
