root_xi_scale,status,kinematic_rms,kinematic_integral,kinematic_convergence_integral,dipole_coefficient,condition_number,root_thickness,interface_s_lambda,measured_s_lambda,root_relative_mismatch,jet_reached_tip,jet_point_count,condition_number_ratio,matching_surface_shift_panels
1.0,PHYSICAL,0.05238851949825302,0.05970218918885291,0.06328051304265471,7.912947596241478,96262.13134661483,0.06270949835818448,3.9831272102077544,3.974957966366179,0.002050962324436877,True,992,0.999139928581777,0.0
0.995,PHYSICAL,0.05804255692380852,0.07072772201377373,0.07446066000835791,7.86208218910646,97021.38317751366,0.05635009683825202,4.079991289838674,3.9938441764970314,0.02111453364035211,True,994,1.0070204815000199,0.0
0.99,PHYSICAL,0.06813049359911529,0.09253026294385397,0.09629254651326134,7.81135791051582,96333.86792375275,0.050458618761114675,4.073465710387865,4.001362986000003,0.017700584591639135,True,982,0.9998845087978561,0.8671875
