case_code,fn_b,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wave_amplitude_m,source_wave_amplitude_m,wave_amplitude_scale,component,heave_force_real_n_per_m,heave_force_imag_n_per_m,pitch_moment_real_nm_per_m,pitch_moment_imag_nm_per_m,response_calibration_used
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,total,4562.605468683692,-4562.86673948696,2325.2954195676293,-797.2774021913068,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,bem,1925.6214031813333,-3663.323353357008,284.89204409606634,98.72669355432069,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,front,2636.984065502359,-899.5433861299555,2040.4033754715633,-896.0040957456272,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,transom,0.0,0.0,0.0,0.0,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,raw_bem,1925.6214031813333,-3663.323353357008,284.89204409606634,98.72669355432069,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,resolved_station,1947.374952116319,-3494.9335599025226,270.3911677565132,-11.576502681580036,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,transom_extrapolation,-21.75354893498663,-168.3897934544853,14.50087633955329,110.30319623590061,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,pre_chine_bem,965.0046405042311,-1260.3804634347296,359.4114776928741,-454.05780662149704,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,post_chine_bem,960.6167626771019,-2402.9428899222794,-74.51943359680799,552.7845001758178,False
