x_m,beam_m,draft_m,deadrise_deg,waterplane_beam_override_m,submerged_area_override_m2,centroid_z_override_m,offset_points_m
0.6074162053092445,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6234003711693873,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6393845370295301,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.655368702889673,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6713528687498159,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6873370346099588,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7033212004701016,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7193053663302444,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7352895321903873,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7512736980505301,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7672578639106731,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7832420297708159,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7992261956309588,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8152103614911016,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8311945273512444,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8471786932113873,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8631628590715301,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8791470249316731,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8951311907918159,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.9111153566519588,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.9270995225121016,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.9430836883722444,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.9590678542323873,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.9750520200925302,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.9910361859526731,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
1.0070203518128158,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
1.0230045176729587,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
1.0389886835331017,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
1.0549728493932444,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
1.0709570152533874,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
1.08694118111353,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
1.102925346973673,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
1.1189095128338158,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
1.1348936786939587,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
1.1508778445541017,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
1.1668620104142444,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
1.1828461762743874,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
1.19883034213453,0.4175800901262303,0.06264001546389975,16.7,0.4175800901262303,0.013078611651461859,0.020880005154633247,
1.214814507994673,0.4062944833696394,0.06094709331921931,16.7,0.4062944833696394,0.012381233896506706,0.020315697773073103,
1.230798673854816,0.3950088766130485,0.05925417117453888,16.7,0.3950088766130485,0.011702961795145942,0.019751390391512958,
1.2467828397149587,0.38372326985645777,0.05756124902985848,16.7,0.38372326985645777,0.011043795347379577,0.019187083009952827,
1.2627670055751017,0.37243766309986687,0.055868326885178045,16.7,0.37243766309986687,0.010403734553207587,0.018622775628392683,
1.2787511714352444,0.3611520563432762,0.054175404740497646,16.7,0.3611520563432762,0.009782779412629998,0.01805846824683255,
1.2947353372953874,0.3498664495866853,0.05248248259581721,16.7,0.3498664495866853,0.009180929925646786,0.017494160865272404,
1.31071950315553,0.33858084283009454,0.050789560451136806,16.7,0.33858084283009454,0.008598186092257968,0.01692985348371227,
1.326703669015673,0.32729523607350364,0.04909663830645638,16.7,0.32729523607350364,0.008034547912463531,0.016365546102152125,
1.342687834875816,0.3160096293169128,0.04740371616177595,16.7,0.3160096293169128,0.007490015386263483,0.015801238720591984,
1.3586720007359587,0.30472402256032205,0.045710794017095546,16.7,0.30472402256032205,0.006964588513657829,0.015236931339031848,
1.3746561665961017,0.2934384158037312,0.04401787187241512,16.7,0.2934384158037312,0.006458267294646556,0.014672623957471707,
1.3906403324562444,0.28215280904714046,0.04232494972773471,16.7,0.28215280904714046,0.005971051729229676,0.014108316575911571,
1.4066244983163874,0.27086720229054956,0.040632027583054287,16.7,0.27086720229054956,0.0055029418174071774,0.013544009194351428,
1.42260866417653,0.25958159553395876,0.038939105438373874,16.7,0.25958159553395876,0.005053937559179071,0.01297970181279129,
1.438592830036673,0.24829598877736797,0.037246183293693454,16.7,0.24829598877736797,0.00462403895454535,0.012415394431231151,
1.454576995896816,0.23701038202077704,0.03555326114901302,16.7,0.23701038202077704,0.0042132460035060135,0.011851087049671007,
1.4705611617569587,0.22572477526418636,0.03386033900433262,16.7,0.22572477526418636,0.003821558706061072,0.011286779668110874,
1.4865453276171017,0.21443916850759542,0.03216741685965219,16.7,0.21443916850759542,0.003448977062210511,0.01072247228655073,
1.5025294934772444,0.20315356175100469,0.03047449471497178,16.7,0.20315356175100469,0.0030955010719543427,0.010158164904990594,
1.5185136593373874,0.1918679549944138,0.028781572570291354,16.7,0.1918679549944138,0.0027611307352925583,0.00959385752343045,
1.5344978251975303,0.18058234823782296,0.027088650425610927,16.7,0.18058234823782296,0.002445866052225162,0.00902955014187031,
1.550481991057673,0.16929674148123222,0.02539572828093052,16.7,0.16929674148123222,0.0021497070227521563,0.008465242760310174,
1.566466156917816,0.15801113472464134,0.023702806136250094,16.7,0.15801113472464134,0.0018726536468735347,0.007900935378750031,
1.5824503227779587,0.14672552796805058,0.022009883991569685,16.7,0.14672552796805058,0.0016147059245893033,0.007336627997189895,
1.5984344886381017,0.1354399212114597,0.020316961846889258,16.7,0.1354399212114597,0.001375863855899457,0.006772320615629753,
1.6144186544982444,0.12415431445486898,0.018624039702208852,16.7,0.12415431445486898,0.001156127440804001,0.006208013234069617,
1.6304028203583874,0.1128687076982781,0.016931117557528425,16.7,0.1128687076982781,0.00095549667930293,0.005643705852509475,
1.6463869862185303,0.10158310094168721,0.015238195412847997,16.7,0.10158310094168721,0.0007739715713962465,0.005079398470949332,
1.662371152078673,0.09029749418509649,0.013545273268167592,16.7,0.09029749418509649,0.000611552117083953,0.004515091089389197,
1.678355317938816,0.07901188742850561,0.011852351123487164,16.7,0.07901188742850561,0.0004682383163660449,0.003950783707829054,
1.6943394837989587,0.06772628067191487,0.010159428978806758,16.7,0.06772628067191487,0.00034403016924252597,0.0033864763262689192,
1.7103236496591017,0.056440673915324,0.008466506834126331,16.7,0.056440673915324,0.0002389276757133932,0.002822168944708777,
1.7263078155192444,0.04515506715873326,0.006773584689445925,16.7,0.04515506715873326,0.00015293083577864908,0.0022578615631486418,
1.7422919813793873,0.03386946040214238,0.005080662544765496,16.7,0.03386946040214238,8.603964943829146e-05,0.0016935541815884987,
1.7582761472395303,0.02258385364555149,0.0033877404000850677,16.7,0.02258385364555149,3.8254116692321614e-05,0.0011292468000283558,
1.774260313099673,0.011298246888960764,0.0016948182554046625,16.7,0.011298246888960764,9.57423754073982e-06,0.0005649394184682209,
1.7902444789598158,0.00011934510569878954,1.7902623815836317e-05,16.7,0.00011934510569878954,1.0682952657933262e-09,5.967541271945439e-06,
