scope,metric,eligible_point_count,median_relative_error,nrmse,median_limit,nrmse_limit,status
fn167,heave_motion,7,0.48342500762004514,0.7515788947513481,0.15,0.2,FAIL
fn167,pitch_motion,7,1.3981304673248145,1.6920921959479027,0.15,0.2,FAIL
fn226,heave_motion,7,0.09992005086171525,0.13313712962496665,0.15,0.2,PASS
fn226,pitch_motion,7,0.20667683119571037,0.40192514491538534,0.15,0.2,FAIL
fn282,heave_motion,7,0.3937195552513449,0.4538467179355428,0.15,0.2,FAIL
fn282,pitch_motion,7,0.3499628016002869,0.2800530540903708,0.15,0.2,FAIL
