node_index,normal_displacement
0,0.0034654756935640517
1,0.0038581627216347095
2,0.0047201972340784205
3,0.005285818101839948
4,0.00521036866418779
5,0.0051252224643001795
6,0.005585784754964099
7,0.005780120708450197
8,0.004991880046239805
9,0.004399370677580699
10,0.004344125289804423
11,0.003945959138102863
12,0.004316311419915603
13,0.0034793580046969716
14,0.0033756607044029825
15,0.003112233433317859
16,0.002788922785208984
17,0.002578643983736158
18,0.0020437854620624016
19,0.002088860918156252
20,0.001615576555332664
21,0.001472863966404031
22,0.001130620337641297
23,0.0009685756973199329
24,0.0007130793032603562
25,0.0004576138907608346
26,0.00027833373134867093
27,-2.1066920069362526e-05
28,-0.00018444002467708732
29,-0.0004309665898130007
30,-0.0006702721396725131
31,-0.0008503548861261893
32,-0.0011075163206189244
33,-0.0013008396924501448
34,-0.0015198223896213403
35,-0.001746809065407991
36,-0.0018871269223578913
37,-0.0018739642676658284
38,-0.0018077520152408619
39,-0.0017413353260752147
40,-0.0016748290583580025
41,-0.001608316091746047
42,-0.0015419049929904097
43,-0.001475690720859445
44,-0.001409781740337918
45,-0.0013442679755090716
46,-0.0012792487846547376
47,-0.0012148293839645075
48,-0.001151101301444628
49,-0.0010881580344377175
50,-0.0010260966165327933
51,-0.0009650148343725556
52,-0.0009049977708031213
53,-0.0008461425280133237
54,-0.0007885296658059087
55,-0.0007322504165260505
56,-0.0006773897998956868
57,-0.0006240296916421801
58,-0.0005722463776216927
59,-0.0005221274064792314
60,-0.0004737366392418602
61,-0.00042715651971823946
62,-0.0003824527655020187
63,-0.0003396925483681407
64,-0.0002989361863005147
65,-0.00026025557239069537
66,-0.0002237001708625107
67,-0.00018932597053348475
68,-0.00015718677733441398
69,-0.00012733110539610212
70,-9.980238954048757e-05
71,-7.464262502518355e-05
72,-5.1890065599409334e-05
73,-3.1579056772759024e-05
74,-1.3738674793595278e-05
75,1.603301301823936e-06
76,1.4424477918837503e-05
77,2.4701339806008492e-05
78,3.2425573777300183e-05
79,0.0
80,0.0
