time_s,surge_m,sway_m,heave_m,roll_rad,pitch_rad,yaw_rad,surge_velocity_mps,sway_velocity_mps,heave_velocity_mps,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,heave_accel_mps2,pitch_accel_rad_s2,bow_vertical_m,bow_vertical_accel_mps2,wave_elevation_m
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30071306542704634,-0.10390572704247994,0.0,-0.35534769511917197,-0.03594463394300179
0.04,0.0,0.0,0.00017731227055154682,0.0,-0.00010758307909207911,0.0,0.0,0.0,0.007217182879816312,0.0,-0.005814521834003077,0.0,0.05521035717756387,-0.16882854633612826,-0.0005019672908358407,-1.01077308438875,-0.04354036795451287
0.08,0.0,0.0,0.00044589397447274425,0.0,-0.00047029220007896016,0.0,0.0,0.0,0.004705683025867545,0.0,-0.012017769671906795,0.0,-0.16928481859026917,-0.1238175488784272,-0.00252353097682581,-0.9510688222086585,-0.04254373386504653
0.12,0.0,0.0,0.0004578653467037413,0.0,-0.0010196881918464358,0.0,0.0,0.0,-0.004911079538772935,0.0,-0.014585346061921398,0.0,-0.2891835267194297,0.0051589052430801585,-0.005980445896614654,-0.25661019901462157,-0.035515902644436256
0.16,0.0,0.0,2.6907781937084057e-05,0.0,-0.001557365350090685,0.0,0.0,0.0,-0.016463772479255373,0.0,-0.011259084749552385,0.0,-0.26336996846732413,0.16000833320161661,-0.009806297038535501,0.7469226473676833,-0.024428154046559326
0.2,0.0,0.0,-0.0008066697662793186,0.0,-0.001843837925537148,0.0,0.0,0.0,-0.02411110364180091,0.0,-0.002259375252589347,0.0,-0.09847794567094315,0.2801783287624661,-0.012448662428120871,1.6705680221352681,-0.009682620264434436
0.24,0.0,0.0,-0.0017844737336785604,0.0,-0.0016915539362984389,0.0,0.0,0.0,-0.023009667862545106,0.0,0.010211792301429852,0.0,0.1661113965249554,0.33100609068134285,-0.012464945287466904,2.2560838530869542,0.009657855580200214
0.28,0.0,0.0,-0.0024897308290137924,0.0,-0.0010185456398257011,0.0,0.0,0.0,-0.010146036576818939,0.0,0.02333849375797132,0.0,0.481280068596048,0.3165076685503454,-0.00892082799887327,2.479709487822929,0.034631173657558065
0.32,0.0,0.0,-0.0024257974521949346,0.0,0.000155734696545977,0.0,0.0,0.0,0.015395955296383337,0.0,0.03501256077293746,0.0,0.7875578654860104,0.26216417423123844,-0.0014424885782036358,2.44286246158205,0.06481407353518201
0.36,0.0,0.0,-0.0011161049301336879,0.0,0.001745089088491695,0.0,0.0,0.0,0.05142160304447885,0.0,0.04386659804094175,0.0,0.9856159691143195,0.17358519077691514,0.009902387574602874,2.081632863679762,0.09726505779674836
0.4,0.0,0.0,0.0017429026766173656,0.0,0.0036063397604343445,0.0,0.0,0.0,0.09151803546944082,0.0,0.04833179284844942,0.0,0.9849591873476763,0.04479612458357036,0.024513331923999813,1.2678019179683395,0.12655734118096643
0.44,0.0,0.0,0.006157160507173222,0.0,0.005539524794668887,0.0,0.0,0.0,0.1281724252577794,0.0,0.04747810547848178,0.0,0.8341967178796167,-0.08163480008157598,0.04113372006071257,0.318754590164546,0.14598840306616198
0.48,0.0,0.0,0.011904746131796005,0.0,0.0073495074775943,0.0,0.0,0.0,0.15809503541742934,0.0,0.04252640428923782,0.0,0.6686150211516303,-0.15598992214829446,0.058309536345326415,-0.316305347292701,0.1495325623822066
0.52,0.0,0.0,0.018730228767965453,0.0,0.00891634126739024,0.0,0.0,0.0,0.1824501768766913,0.0,0.035634970089371346,0.0,0.5587805380498313,-0.1837735121830222,0.07502800753026742,-0.6015654178737709,0.13378849349290578
0.56,0.0,0.0,0.026454387430971237,0.0,0.010190072818874968,0.0,0.0,0.0,0.20325005878929708,0.0,0.027920283158899745,0.0,0.4813805087813994,-0.20404055747175695,0.09079450720934779,-0.806931571095274,0.09918611342758452
0.6,0.0,0.0,0.03494379240166598,0.0,0.011133851717521823,0.0,0.0,0.0,0.22046561603091525,0.0,0.01896908916062327,0.0,0.3670956065157785,-0.24908930214179206,0.10524293214609877,-1.2056542472074967,0.05002823981079666
0.64,0.0,0.0,0.044006738896053124,0.0,0.011674646482744636,0.0,0.0,0.0,0.23124609054879663,0.0,0.007554521204308296,0.0,0.15123622121935376,-0.3262132141444237,0.11772045678810276,-1.9084740128885374,-0.006600924342359496
0.68,0.0,0.0,0.05329400148124941,0.0,0.011691299274219618,0.0,0.0,0.0,0.23080861713237658,0.0,-0.007345280801046313,0.0,-0.19472224316909179,-0.4192287858027232,0.1271128650986721,-2.841732796727486,-0.06262532624572147
0.72,0.0,0.0,0.06225439216545023,0.0,0.011038851917322255,0.0,0.0,0.0,0.21414521612644236,0.0,-0.025817561577223716,0.0,-0.6536309944601337,-0.4998217120477023,0.13195370317142296,-3.809505284329326,-0.11083539677591234
0.76,0.0,0.0,0.07016103764454384,0.0,0.00959207564025322,0.0,0.0,0.0,0.1777288070034383,0.0,-0.04679495144358268,0.0,-1.1711164767542686,-0.5405951340990816,0.1307254032371027,-4.58443415345587,-0.14625120893404098
0.8,0.0,0.0,0.07619582239374975,0.0,0.007287966984695904,0.0,0.0,0.0,0.12064815953599035,0.0,-0.06830679703800943,0.0,-1.6742651538650313,-0.5250247021384509,0.1222120459351197,-4.98927112316721,-0.16668786248570286
0.84,0.0,0.0,0.07956330663120585,0.0,0.004151600874723611,0.0,0.0,0.0,0.044935541552458755,0.0,-0.08802175779484817,0.0,-2.091908821793429,-0.4517747279415284,0.10577651455421073,-4.94441445401624,-0.1725436731348311
0.88,0.0,0.0,0.07960256246064538,0.0,0.0002985549061625516,0.0,0.0,0.0,-0.04482715870448341,0.0,-0.10383433518582579,0.0,-2.3695559856987707,-0.33266321035698987,0.08148763813815574,-4.469991495892804,-0.16607913265938923
0.92,0.0,0.0,0.07587349496158975,0.0,-0.004083100431152119,0.0,0.0,0.0,-0.14233770933590517,0.0,-0.11426933519279868,0.0,-2.4761637396301475,-0.18610832016965623,0.050092798839295266,-3.651251673181357,-0.15054480507377566
0.96,0.0,0.0,0.0682064768030102,0.0,-0.008761285628522207,0.0,0.0,0.0,-0.24053393936084047,0.0,-0.118597606010334,0.0,-2.404513856378492,-0.02997762402695882,0.012887719344520987,-2.5937925744847097,-0.12944940295429622
1.0,0.0,0.0,0.05671423149244932,0.0,-0.013487964306259807,0.0,0.0,0.0,-0.33250327541624164,0.0,-0.11671939197823644,0.0,-2.168802451406017,0.12241927272348152,-0.028448775137275104,-1.3958471634299547,-0.1061013705386367
1.04,0.0,0.0,0.04176959986349,0.0,-0.0180204705800409,0.0,0.0,0.0,-0.41227079720988324,0.0,-0.10897334462108356,0.0,-1.8009226758187027,0.2622026590301405,-0.07201165137888826,-0.14537508670239552,-0.08339798369801067
1.08,0.0,0.0,0.02395541542592531,0.0,-0.022135964086706535,0.0,0.0,0.0,-0.4753847878924687,0.0,-0.0959937236442554,0.0,-1.3436203378673126,0.38328501542044335,-0.11581106181753975,1.0764412494973665,-0.06374312464047163
1.12,0.0,0.0,0.003997583875483749,0.0,-0.025641147940947004,0.0,0.0,0.0,-0.5191437447489778,0.0,-0.07860420189865705,0.0,-0.8397032222232659,0.4824950360124559,-0.15790062422365564,2.206770435159381,-0.0489688828959742
1.16,0.0,0.0,-0.017302039047723084,0.0,-0.028377137535592782,0.0,0.0,0.0,-0.5423843226507847,0.0,-0.05767298297417895,0.0,-0.3220664312701431,0.5609301224200248,-0.19647528544745593,3.2196463616898936,-0.04019255599591427
1.2,0.0,0.0,-0.03911784319864555,0.0,-0.030217756001808278,0.0,0.0,0.0,-0.544994229670114,0.0,-0.033941142355630886,0.0,0.1895234880045519,0.6235564439759187,-0.22991275459406302,4.126658875268503,-0.0376144230918434
1.24,0.0,0.0,-0.06063252653269346,0.0,-0.031061946220112734,0.0,0.0,0.0,-0.5274329325153727,0.0,-0.007915107386147834,0.0,0.6855394410430447,0.6766310635099816,-0.2567576549664852,4.9577879760450685,-0.04031574771813164
1.28,0.0,0.0,-0.0810528214286466,0.0,-0.03082413550810375,0.0,0.0,0.0,-0.4903968788284396,0.0,0.02012785889232075,0.0,1.1633441942196647,0.7250001045814467,-0.27567641302681367,5.740994854546919,-0.04613805927227061
1.32,0.0,0.0,-0.09961363980578311,0.0,-0.02942662925013725,0.0,0.0,0.0,-0.43454990406697636,0.0,0.050054215392541554,0.0,1.627748339889539,0.771036498094758,-0.2854133768911497,6.496072788859841,-0.0517225710907762
1.36,0.0,0.0,-0.11556949716870277,0.0,-0.0267955286665565,0.0,0.0,0.0,-0.3601144024652556,0.0,0.08180608006791538,0.0,2.097836744633748,0.816987541320059,-0.2847564651693405,7.256296080528601,-0.052776361899180564
