x_from_transom_m,mean_force_density_n_m,sine_force_density_n_m,cosine_force_density_n_m,harmonic_fit_residual_nrmse,cumulative_mean_vertical_force_n,cumulative_mean_pitch_moment_nm,cumulative_sine_vertical_force_n,cumulative_sine_pitch_moment_nm,cumulative_cosine_vertical_force_n,cumulative_cosine_pitch_moment_nm
0.0,218.94183020610535,0.8707428427849637,19.57375477314159,0.03080780359419625,0.0,0.0,0.0,0.0,0.0,0.0
0.001373181818181818,218.7077906423438,0.8356400588489299,19.614727525649027,0.03043277199096864,0.30048625104162835,-0.14025910211155415,0.0011715869876899982,-0.0005468821999913598,0.026906455687419648,-0.012559198732924876
0.002746363636363636,218.4737510785823,0.8005372749128843,19.655700278156466,0.03005876866168919,0.6006511232095642,-0.27995601216570715,0.002294971470711462,-0.0010697221414049545,0.05386917441362337,-0.025107634841145234
0.004119545454545454,218.23971151482067,0.765434490976868,19.69667303066391,0.029685816249031514,0.9004946165038072,-0.41909161278571117,0.0033701534490644027,-0.001568652205846793,0.08088815617861117,-0.03764515380589729
0.005492727272727272,218.00567195105913,0.7303317070408254,19.737645783171345,0.029313938483654597,1.200016730924358,-0.5576667865948185,0.004397132922748824,-0.00204380477492288,0.10796340098238306,-0.05017160110841726
0.006865909090909091,217.77163238729753,0.6952289231048177,19.778618535678785,0.028943160245428343,1.4992174664712161,-0.6956824162162812,0.0053759098917647305,-0.0024953122302392213,0.13509490882493905,-0.06268682222994135
0.008239090909090908,217.53759282353596,0.6601261391687555,19.81959128818623,0.02857350762859283,1.7980968231443812,-0.8331393842733514,0.006306484356112108,-0.0029233069534018133,0.16228267970627908,-0.07519066265170576
0.009612272727272726,217.3035532597744,0.625023355232746,19.860564040693667,0.0282050080111233,2.0966548009438544,-0.9700385733892817,0.007188856315790957,-0.0033279213260166596,0.18952671362640322,-0.08768296785494674
0.010985454545454545,217.06951369601276,0.5899205712967378,19.90153679320111,0.027837690128594376,2.3948913998696346,-1.106380866187324,0.008023025770801315,-0.0037092877296897803,0.21682701058531142,-0.10016358332090047
0.012358636363636363,216.83547413225128,0.554817787360685,19.942509545708557,0.027471584152856693,2.6928066199217224,-1.2421671452907306,0.00880899272114315,-0.004067538546027164,0.24418357058300372,-0.11263235453080318
0.013731818181818182,216.60143456848968,0.5197150034246875,19.983482298215986,0.02710672177586097,2.9904004611001174,-1.3773982933227535,0.009546757166816472,-0.004402806156634819,0.27159639361948007,-0.12508912696589106
0.015104999999999999,216.36739500472817,0.4846122194886052,20.02445505072343,0.02674313629898592,3.2876729234048194,-1.5120751929066452,0.010236319107821256,-0.004715222943118738,0.2990654796947405,-0.13753374610740032
0.016478181818181815,216.13335544096657,0.4495094355525978,20.06542780323087,0.026380862728253192,3.584624006835829,-1.6461987266656577,0.0108776785441575,-0.005004921287084922,0.32659082880878504,-0.14996605743656719
0.017851363636363634,215.89931587720494,0.41440665161655665,20.10640055573832,0.026019937875834006,3.8812537113931462,-1.7797697772230434,0.011470835475825232,-0.005272033570139387,0.35417244096161365,-0.16238590643462789
0.019224545454545452,215.66527631344343,0.379303867680512,20.147373308245754,0.02566040046828106,4.177562037076771,-1.9127892272020544,0.012015789902824424,-0.0055166921738881245,0.38181031615322636,-0.1747931385828186
0.02059772727272727,215.43123674968183,0.3442010837445118,20.1883460607532,0.025302291261944776,4.473548983886703,-2.045257959225943,0.012512541825155104,-0.0057390294799371504,0.40950445438362315,-0.18718759936237558
0.02197090909090909,215.19719718592026,0.30909829980844955,20.22931881326063,0.02494565316606076,4.769214551822943,-2.177176855917961,0.012961091242817262,-0.005939177869892463,0.43725485565280403,-0.199569134254535
0.023344090909090908,214.9631576221587,0.2739955158724449,20.270291565768076,0.024590531374024272,5.06455874088549,-2.3085467999013614,0.013361438155810895,-0.0061172697253600635,0.465061519960769,-0.21193758874053312
0.024717272727272727,214.72911805839718,0.2388927319364162,20.31126431827552,0.024236973503395504,5.359581551074344,-2.4393686737993954,0.013713582564136025,-0.006273437427945966,0.49292444730751805,-0.2242928083016061
0.026090454545454545,214.49507849463555,0.203789948000365,20.352237070782962,0.02388502974520722,5.654282982389506,-2.569643360235316,0.014017524467792619,-0.006407813359256159,0.5208436376930512,-0.23663463841899018
0.027463636363636364,214.26103893087404,0.16868716406433543,20.393209823290395,0.02353475302317543,5.948663034830975,-2.699371741832375,0.014273263866780678,-0.006520529900896646,0.5488190911173684,-0.24896292457392155
0.02883681818181818,214.02699936711244,0.1335843801283311,20.43418257579784,0.023186199163438347,6.242721708398751,-2.8285547012138244,0.014480800761100233,-0.0066117194344734445,0.5768508075804696,-0.2612775122476364
0.030209999999999997,213.7929598033509,0.09848159619228186,20.47515532830528,0.022839427075474303,6.536459003092835,-2.957193121002917,0.014640135150751273,-0.0066815143415925515,0.6049387870823549,-0.273578246921371
0.031583181818181816,213.55892023958933,0.06337881225623886,20.516128080812727,0.022494498944869875,6.829874918913227,-3.085287883822905,0.014751267035733769,-0.006730047003859959,0.6330830296230244,-0.2858649740763616
0.03295636363636363,213.32488067582779,0.028276028320199223,20.557100833320167,0.022151480438625446,7.122969455859925,-3.21283987229704,0.014814196416047727,-0.006757449802881673,0.6612835352024778,-0.2981375391938443
