omega_e_rad_s,F3_real,F3_imag,M5_real,M5_imag
20.645999999999997,-3351.4979612701886,3164.0588797957057,510.5447667865574,-642.024671879161
16.879600000000003,-3038.462684431146,1739.4434285722252,1154.8512071151933,-829.3838650383432
13.471200000000003,-2470.22250999922,297.89529662033146,1532.8428843772103,-1137.3258473554256
11.899999999999999,-2181.7221841915443,-395.5211510420827,1630.5788014038499,-1291.8831078420503
10.4354,-1917.966312783689,-1052.9000470097862,1679.0843899263411,-1417.28601512873
9.0582,-1673.2713853090695,-1677.383975487466,1678.8250772191952,-1508.575185016307
7.7676,-1442.2341364836377,-2260.96401316506,1630.278486064361,-1564.6834098589625
6.579000000000001,-1222.6373304391825,-2786.8284113687787,1538.258724809059,-1589.80729153117
