phase,outer_iteration,source_shape_dipole_coefficient,target_shape_dipole_coefficient,source_formal_exact_objective,rebased_formal_exact_objective,formal_exact_relative_change,maximum_displacement_ratio,rebased_root_relative_mismatch,rebased_condition_number
pre_linearization,1,8.070267501285532,8.07031268597085,0.0010295601614663434,0.0010295597163868103,-4.323006559334383e-07,7.474933239908128e-08,9.563843023853644e-08,252982.53924533146
final_synchronization,1,8.07031268597085,8.069460243822627,0.0009615656805827324,0.0009656003028327099,0.00419588836358268,0.10134030700617214,7.557047744696684e-12,252992.82759689598
