route,configuration,frequency_index,omega_0_rad_s,omega_e_rad_s,total_mass_determinant,total_mass_condition_number,symmetric_mass_min_eigenvalue,symmetric_mass_max_eigenvalue,symmetric_mass_positive_definite,harmonic_operator_condition_number,harmonic_operator_min_singular_value,system_max_pole_real_1_s,system_asymptotically_stable,response_calibration_used,pole_index,pole_real_1_s,pole_imag_rad_s,damped_natural_frequency_rad_s,pole_magnitude_rad_s,modal_damping_ratio,pole_stable
faltinsen_ch9,FnB=1.67,0,5.653325360619511,16.733999999999998,3157.9654322334604,4.611012324707839,26.170109776359173,120.67069871774927,True,5.454898433138388,5641.371148377969,-1.2071542128256965,True,False,0,-1.2071542128256965,-9.073135339437687,9.073135339437687,9.153087248644354,0.13188492363650153,True
faltinsen_ch9,FnB=1.67,0,5.653325360619511,16.733999999999998,3157.9654322334604,4.611012324707839,26.170109776359173,120.67069871774927,True,5.454898433138388,5641.371148377969,-1.2071542128256965,True,False,1,-2.539428156790832,-3.5647208142963738,3.5647208142963738,4.376748775904311,0.5802088003705771,True
faltinsen_ch9,FnB=1.67,0,5.653325360619511,16.733999999999998,3157.9654322334604,4.611012324707839,26.170109776359173,120.67069871774927,True,5.454898433138388,5641.371148377969,-1.2071542128256965,True,False,2,-2.539428156790832,3.5647208142963738,3.5647208142963738,4.376748775904311,0.5802088003705771,True
faltinsen_ch9,FnB=1.67,0,5.653325360619511,16.733999999999998,3157.9654322334604,4.611012324707839,26.170109776359173,120.67069871774927,True,5.454898433138388,5641.371148377969,-1.2071542128256965,True,False,3,-1.2071542128256965,9.073135339437687,9.073135339437687,9.153087248644354,0.13188492363650153,True
faltinsen_ch9,FnB=1.67,1,5.026988740904382,13.7884,3157.9654322334604,4.611012324707839,26.170109776359173,120.67069871774927,True,6.195036392971444,3239.4802430212953,-1.2071542128256965,True,False,0,-1.2071542128256965,-9.073135339437687,9.073135339437687,9.153087248644354,0.13188492363650153,True
faltinsen_ch9,FnB=1.67,1,5.026988740904382,13.7884,3157.9654322334604,4.611012324707839,26.170109776359173,120.67069871774927,True,6.195036392971444,3239.4802430212953,-1.2071542128256965,True,False,1,-2.539428156790832,-3.5647208142963738,3.5647208142963738,4.376748775904311,0.5802088003705771,True
faltinsen_ch9,FnB=1.67,1,5.026988740904382,13.7884,3157.9654322334604,4.611012324707839,26.170109776359173,120.67069871774927,True,6.195036392971444,3239.4802430212953,-1.2071542128256965,True,False,2,-2.539428156790832,3.5647208142963738,3.5647208142963738,4.376748775904311,0.5802088003705771,True
faltinsen_ch9,FnB=1.67,1,5.026988740904382,13.7884,3157.9654322334604,4.611012324707839,26.170109776359173,120.67069871774927,True,6.195036392971444,3239.4802430212953,-1.2071542128256965,True,False,3,-1.2071542128256965,9.073135339437687,9.073135339437687,9.153087248644354,0.13188492363650153,True
faltinsen_ch9,FnB=1.67,2,4.398177939300754,11.104799999999997,3157.9654322334604,4.611012324707839,26.170109776359173,120.67069871774927,True,8.422710063321501,1456.547947561558,-1.2071542128256965,True,False,0,-1.2071542128256965,-9.073135339437687,9.073135339437687,9.153087248644354,0.13188492363650153,True
faltinsen_ch9,FnB=1.67,2,4.398177939300754,11.104799999999997,3157.9654322334604,4.611012324707839,26.170109776359173,120.67069871774927,True,8.422710063321501,1456.547947561558,-1.2071542128256965,True,False,1,-2.539428156790832,-3.5647208142963738,3.5647208142963738,4.376748775904311,0.5802088003705771,True
