frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wavelength_m,wave_amplitude_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract
0,5.653511546225572,20.645999999999997,3.259236620385745,1.927808882570773,0.02,0.019270839962732815,0.1260067339363367,-0.26185368100773576,0.07663237647720661,0.12747180970776248,0.27283671193929415,0.08371184535445074,0.3675199404758182,171.30484287198362,-106.31229543368411,-126.41979919047496,-171.30484287198362,-106.31229543368411,54.33579147169356,156.658063403702,0.11081417501734754,0.31949353429295835,5.286906415755468,1.812262397578826e-16,0.40298278067196686,0.6174479899180991,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
1,5.026802804762901,16.879600000000003,2.5766950424428487,2.438466797073037,0.02,0.06787736188994818,0.22766593619019332,-0.3938018581494006,0.2174209932618343,0.23756917889005755,0.44983529407204503,0.1745783985541325,0.6356626135925258,163.39833623633717,-118.90342200014122,-140.32044522285247,-163.39833623633717,-118.90342200014122,67.68842334935057,181.11356152019033,0.13804596544049308,0.369368870144627,5.602677308228438,1.2336697923094229e-16,0.5938382894184451,0.7461755176855023,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
2,4.398052485760458,13.471200000000003,1.9724233726607707,3.1855155410694915,0.02,0.2490534678547467,0.38415827476499614,-0.5644769796947835,0.6133718301621089,0.45782661556630105,0.8335821870948059,0.4226182870517883,1.2016216814919627,147.044274468193,-137.37709713168212,-159.03117047768316,-147.044274468193,-137.37709713168212,83.08327445040207,218.06216710546965,0.16944272396873974,0.4447230544690994,6.055611579064237,2.0547385925376791e-16,0.7477009086809961,0.8449893238239109,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
3,4.082419300063286,11.899999999999999,1.699474065203633,3.6971351524724367,0.032,0.479692033049192,0.4343751376487615,-0.5496741464558649,1.039882098502779,0.6471369304700881,1.176221257276252,0.6921089773354768,1.6951052925278836,132.16175924778122,-152.13939410083012,-173.85114358916064,-132.16175924778122,-152.13939410083012,91.64106072386916,240.04386047487353,0.29903320126279753,0.7832851723265287,6.176762372204426,2.1361262225315266e-16,0.8086760642445182,0.8831725783577882,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
4,3.7696831794607144,10.4354,1.4490688740302795,4.336015644104087,0.032,0.8135951128722027,0.3024377158450032,-0.18580169093770593,1.5696429986105607,0.8679893891373759,1.580601597950117,1.090770512207613,2.268796096509329,110.39161080646164,-173.24920086407988,164.92500284327616,-110.39161080646164,-173.24920086407988,94.5219380056911,247.06638890474707,0.3084337685327931,0.8062003278338583,5.7999314437496485,2.5544079034498497e-16,0.8585610505859478,0.9140486456288699,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
5,3.4559208929702296,9.0582,1.217886762397776,5.159088267622884,0.035,0.9899440708519525,-0.098082512994831,0.5752242913290516,1.718553084935853,0.9947911553538846,1.8122658996619527,1.4880413808702238,2.5898274194387074,84.34166747454776,161.49386954330294,139.50056645411644,-84.34166747454776,161.49386954330294,81.62359639440643,212.49789654616748,0.2913151661173005,0.7584064261614172,4.516882169321327,1.6507712156389435e-16,0.8987788523732766,0.9387191686341765,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
6,3.1407001299963366,7.7676,1.0058477978268834,6.246656125066137,0.035,0.8596964037684675,-0.4419179660857398,1.1186678037975424,1.3493342287529975,0.9666278474168809,1.7527465635789057,1.74255644578204,2.5019131746187857,62.79504288861648,140.33951365321104,118.17532026885738,-62.79504288861648,140.33951365321104,58.32208058489375,150.95445695720178,0.20815189901457495,0.5387574751318812,2.970184301280473,1.3040639600437614e-16,0.9302646093631562,0.9579018417124507,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
7,2.827884371298716,6.579000000000001,0.815459919282888,7.705081707394022,0.045,0.6805835652078577,-0.579503959033428,1.2865087375743518,0.9534694520594282,0.8938785307671593,1.601314687332149,1.9636951485492242,2.299389639731967,49.58623745092092,126.54323167457386,104.28901554265661,-49.58623745092092,126.54323167457386,38.68995987192088,99.52503592942193,0.17753750712388428,0.4566928173049907,2.0134895260493795,2.8399376555430876e-16,0.9538280855566397,0.9721852562946065,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
