time_s,wave_elevation_m,surge_m,sway_m,heave_m,roll_rad,pitch_rad,yaw_rad,cg_accel_mps2,bow_accel_mps2
0.0,0.0,0.0,0.0,0.030626260434353594,0.0,0.057892893190845826,0.0,-1.3256038113088917,-4.340071645253358
0.009948297149990478,0.002943140815356438,0.0,0.0,0.032266249014341046,0.0,0.05496274520203325,0.0,-1.3965878322537364,-4.2584836254149785
0.019896594299980957,0.005873678649902321,0.0,0.0,0.03376806856244443,0.0,0.051797238300231425,0.0,-1.4615914496928062,-4.158660124918273
0.029844891449971434,0.00877906449072577,0.0,0.0,0.03512528805679522,0.0,0.04840992767197131,0.0,-1.5203363081566896,-4.0410286033175495
0.039793188599961914,0.011646857029613435,0.0,0.0,0.03633209567515449,0.0,0.04481531830139251,0.0,-1.5725708531427698,-3.906092776847422
0.049741485749952394,0.014464775938642274,0.0,0.0,0.037383323682027944,0.0,0.04102880285767431,0.0,-1.6180714083102232,-3.7544304614325608
0.05968978289994287,0.017220754456429038,0.0,0.0,0.038274470557702694,0.0,0.037066595781263145,0.0,-1.6566431332964506,-3.5866910983911957
0.06963808004993335,0.01990299105985506,0.0,0.0,0.039001720274445734,0.0,0.03294566385114929,0.0,-1.6881208580534213,-3.403592973427684
0.07958637719992383,0.0225,0.0,0.0,0.03956195863732057,0.0,0.0286836535305145,0.0,-1.7123697901311783,-3.2059201408228555
0.0895346743499143,0.025000660485882096,0.0,0.0,0.039952786619648024,0.0,0.02429881540186744,0.0,-1.7292860918798012,-2.9945190659932104
0.09948297149990479,0.027394264305392435,0.0,0.0,0.04017253063600675,0.0,0.01980992601524756,0.0,-1.7387973250981639,-2.7702950007960503
0.10943126864989526,0.0296705616795031,0.0,0.0,0.04022024970878299,0.0,0.015236207484155237,0.0,-1.7408627612254344,-2.534208107102056
0.11937956579988573,0.03181980515339464,0.0,0.0,0.040095739497581155,0.0,0.010597245173510633,0.0,-1.7354735557470244,-2.287269345234745
0.12932786294987622,0.03383279133655399,0.0,0.0,0.03979953317424075,0.0,0.00591290383211436,0.0,-1.722652786068158,-2.030536144883159
0.1392761600998667,0.035700900313105584,0.0,0.0,0.03933289913971277,0.0,0.0012032425287434772,0.0,-1.7024553526928807,-1.765107877025604
0.14922445724985717,0.037416132553614534,0.0,0.0,0.038697835592572,0.0,-0.003511571243860624,0.0,-1.674967744131672,-1.492121146254335
0.15917275439984765,0.03897114317029974,0.0,0.0,0.03789706197242403,0.0,-0.008211347929292317,0.0,-1.6403076665443652,-1.2127449236601975
0.16912105154983814,0.04035927336897097,0.0,0.0,0.03693400731484735,0.0,-0.012875962362261692,0.0,-1.598623539704301,-0.9281755411189602
0.1790693486998286,0.041574578963007904,0.0,0.0,0.035812795567736526,0.0,-0.017485439947642158,0.0,-1.5500938614420723,-0.6396315684145503
0.1890176458498191,0.042611855827279756,0.0,0.0,0.03453822793192426,0.0,-0.02202004219475326,0.0,-1.4949264432904097,-0.34834859513616334
0.19896594299980958,0.04346666218300807,0.0,0.0,0.03311576230170227,0.0,-0.026460351240608044,0.0,-1.4333575206032942,-0.05557393969395408
0.20891424014980003,0.044135337618145365,0.0,0.0,0.03155148989328008,0.0,-0.0307873530001835,0.0,-1.3656507409599061,0.23743869188988964
0.21886253729979052,0.044615018761821466,0.0,0.0,0.029852109161262002,0.0,-0.034982518587651765,0.0,-1.2920960351852113,0.5294345745428111
0.228810834449781,0.04490365154573715,0.0,0.0,0.028024897114836224,0.0,-0.03902788365991376,0.0,-1.2130083758216612,0.8191633370672662
0.23875913159977147,0.045,0.0,0.0,0.02607767815650426,0.0,-0.04290612534267426,0.0,-1.12872642836841,1.1053843164221528
0.24870742874976196,0.04490365154573715,0.0,0.0,0.02401879057678814,0.0,-0.04660063640964927,0.0,-1.0396111010636504,1.3868718704324354
0.25865572589975244,0.044615018761821466,0.0,0.0,0.021857050848390402,0.0,-0.05009559639725829,0.0,-0.9460439994201365,1.6624206261770822
0.2686040230497429,0.044135337618145365,0.0,0.0,0.019601715872704376,0.0,-0.05337603935027836,0.0,-0.848425792131789,1.9308506415809805
0.2785523201997334,0.04346666218300807,0.0,0.0,0.01726244334034124,0.0,-0.056427917908361935,0.0,-0.7471744953488351,2.1910124581080477
0.2885006173497239,0.04261185582727975,0.0,0.0,0.014849250375416264,0.0,-0.059238163458990314,0.0,-0.6427236826684828,2.441792022919142
0.29844891449971434,0.041574578963007904,0.0,0.0,0.012372470640685371,0.0,-0.06179474209927899,0.0,-0.5355206285062094,2.682115459417365
0.30839721164970485,0.040359273368970966,0.0,0.0,0.009842710087214792,0.0,-0.06408670616699717,0.0,-0.426024392798049,2.9109536657525084
0.3183455087996953,0.03897114317029973,0.0,0.0,0.007270801538070431,0.0,-0.06610424112013814,0.0,-0.31470385523547323,3.1273267215931617
0.32829380594968577,0.03741613255361453,0.0,0.0,0.004667758300506291,0.0,-0.06783870756429494,0.0,-0.20203570745056426,3.3303080842960187
0.3382421030996763,0.035700900313105584,0.0,0.0,0.002044727005292096,0.0,-0.06928267824787358,0.0,-0.08850241174926608,3.5190285565037227
0.34819040024966674,0.03383279133655398,0.0,0.0,-0.0005870601248709633,0.0,-0.07042996986672456,0.0,0.025409864866280007,3.6926800081813855
0.3581386973996572,0.03181980515339464,0.0,0.0,-0.0032163333734522162,0.0,-0.07127566954200054,0.0,0.13921333253947532,3.8505188371534667
0.3680869945496477,0.029670561679503087,0.0,0.0,-0.00583183378874788,0.0,-0.07181615585785782,0.0,0.25242066735031765,3.9918691533224515
