omega_e_rad_s,F3_real,F3_imag,M5_real,M5_imag
6.579000000000001,249.23141018064706,-4247.945384902532,411.9954682537238,-275.178888001675
7.7676,299.0224617689412,-4138.0434512792835,498.16126066032336,-251.786607336559
9.0582,348.67262131378806,-3997.677633801636,587.6276867296381,-221.20153201808492
10.4354,394.78205631839154,-3824.9308186020385,676.3048372964146,-183.16296527724128
11.899999999999999,434.1550502015659,-3617.2959769135964,760.7508441362819,-137.5273848947092
13.471200000000003,463.4574268475645,-3370.4067062327013,837.8551446943054,-84.064459770912
16.879600000000003,474.7703664862231,-2769.9337380941993,949.0571044164893,39.021561510387905
20.645999999999997,401.31407506912404,-2055.2781466677397,974.9654609239208,165.2311790908337
37.1628,-346.63739131160304,188.3154533240775,304.1636988125601,143.72823009350176
