iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg
1,1.0,0.005200314441868886,0.03471997005528136,0.005387363542750084,0.0017863815053204815,0.003600982037429602,449.0904217436236,21.59023822288645,15.988263713032318,21.548339846794562,0.9980593833352208,15.947279419728254
