outer_iteration,node_index,normal_displacement
1,0,8.647306697703397e-05
1,1,8.814252753463503e-05
1,2,8.898829833432463e-05
1,3,8.423998629584928e-05
1,4,8.550388317700956e-05
1,5,8.747435795548877e-05
1,6,8.390559200740889e-05
1,7,8.87123249548492e-05
1,8,9.189992673834506e-05
1,9,7.793101024622308e-05
1,10,8.183762510594639e-05
1,11,8.228763669876333e-05
1,12,8.213337716864883e-05
1,13,7.16298966205313e-05
1,14,7.265192823554583e-05
1,15,6.161836231299316e-05
1,16,5.1148990911020114e-05
1,17,4.7794391978139986e-05
1,18,3.461104163093691e-05
1,19,2.737627649307717e-05
1,20,8.566332101709596e-06
1,21,1.685488608551603e-05
1,22,1.0938586599401734e-05
1,23,2.457342643713476e-05
1,24,2.137957218531864e-05
1,25,1.7051680175330325e-05
1,26,1.3730478457714099e-05
1,27,8.475428516495135e-06
1,28,3.658311284823259e-06
1,29,-2.0869908955875395e-08
1,30,-3.7195165140622943e-06
1,31,-2.19975799577276e-06
1,32,-3.082862796941045e-06
1,33,6.727720042867196e-07
1,34,3.617017663290638e-06
1,35,1.009739109232004e-05
1,36,1.572193896265029e-05
1,37,1.853318822140431e-05
1,38,1.9652213472528206e-05
1,39,1.8590726418936616e-05
1,40,1.7254552723365887e-05
1,41,1.5557460715889698e-05
1,42,1.3921085160228828e-05
1,43,1.255839014854238e-05
1,44,9.998238467459136e-06
1,45,8.656429479816221e-06
1,46,7.671905370509215e-06
1,47,7.446511550093012e-06
1,48,6.750437170010099e-06
1,49,6.729504639163116e-06
1,50,6.7924157693128214e-06
1,51,7.420230591849733e-06
1,52,7.795535244410365e-06
1,53,8.210518232059851e-06
1,54,8.42000168801109e-06
1,55,8.767125432159272e-06
1,56,8.943252506397695e-06
1,57,8.833825110434594e-06
1,58,8.82856014029572e-06
1,59,8.625674991426227e-06
1,60,8.234775301954875e-06
1,61,7.983775088012249e-06
1,62,7.619054007924055e-06
1,63,7.256900370291696e-06
1,64,7.090929359812348e-06
1,65,6.849187825351602e-06
1,66,6.743829133282758e-06
1,67,6.7201526667500406e-06
1,68,6.6196090928507375e-06
1,69,6.62341266956033e-06
1,70,6.614497173558436e-06
1,71,6.611252212743041e-06
1,72,6.610558832929472e-06
1,73,6.541022064764033e-06
1,74,6.494147272143727e-06
1,75,6.3878362374993786e-06
1,76,6.239150440688964e-06
1,77,6.06732643067792e-06
1,78,5.881703495379393e-06
1,79,5.7303240446375706e-06
1,80,5.599469378268631e-06
1,81,5.5215328821224285e-06
1,82,5.470348452719138e-06
1,83,5.449605046621605e-06
1,84,5.441758880942923e-06
1,85,5.418739716757003e-06
1,86,5.353507455836705e-06
1,87,5.301194534559145e-06
1,88,5.171541316568059e-06
1,89,4.869974895317982e-06
1,90,4.566493065436284e-06
1,91,4.732207202704127e-06
1,92,5.107236351655692e-06
1,93,4.82230875501195e-06
1,94,4.301202885976425e-06
1,95,4.255102227171985e-06
1,96,4.667996436478243e-06
1,97,4.720155139511628e-06
