iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio
58,0.030782921226403002,0.7120480900488199,6.143923316327554,0.009091325400596005,3.359577950315561,0.2666830710028909,0.5336374580760975,24098.432870468914,0.0005291779488664586,0.2017823605930342
59,0.031296906883089205,0.6933799053860921,6.150359848651659,0.01307003645363903,3.35152867921544,0.2679426402981251,0.7690499680212356,24035.310295209852,0.0005139856566862004,0.19069272155627498
60,0.03185428583624509,0.7001553081441756,6.155603336579666,0.011914175245592167,3.3478170774266904,0.268902921858319,0.6984089610195033,23788.506249566224,0.000557378953155886,0.20046409176021474
61,0.0324026999946054,0.707401582125455,6.160598304188996,0.01068512658516568,3.3406651664511915,0.2698673686272215,0.6267925316594971,23831.614608099244,0.000548414158360305,0.20084248052979298
62,0.032940094127308604,0.7160453968703238,6.165318590343581,0.009363432136994124,3.3301333156150577,0.27083654184723893,0.5497671228427295,23844.5518567483,0.0005373941327032035,0.20164857658102886
63,0.0334644812917461,0.7186248860718021,6.170380541743944,0.010794012391876502,3.3206778847008533,0.27189316954458476,0.6354896650416277,23947.859404022336,0.0005243871644374898,0.1954696509752248
64,0.03400917936965574,0.7336307913206314,6.17486655456351,0.00957213177458406,3.3121637747550077,0.2728945369905027,0.5622832635732117,23778.77141010522,0.0005446980779096408,0.2019395236686776
65,0.0345422755487506,0.7500048309265513,6.179216266172544,0.00964792118765548,3.3025431021914136,0.2739172576773705,0.5677332564962156,23832.789535192715,0.0005330961790948586,0.19884897226193043
66,0.03507966411782348,0.7723273154547963,6.183236330808611,0.009077328130197362,3.2931176469334162,0.2749458347111302,0.533812855014882,23834.007339450145,0.0005373885690728802,0.20070365443377453
67,0.03561348523044449,0.8272503025891491,6.194956410666624,0.03911031171967756,3.2790225322246562,0.2721198987028848,2.2897638654732866,30363.94179640093,0.0005338211126210156,0.1587486755072202
68,0.03627379902796635,0.8725922973116987,6.198456649493389,0.03659549939385085,3.2703437789328094,0.2723851237338213,2.171453833691848,31761.873353171002,0.0006603137975218544,0.19867132820972996
69,0.036925774021615315,0.9283051406797465,6.201783770315927,0.034122299773390805,3.2781560388753217,0.27262316415733645,2.0331260853703146,33099.4370248844,0.0006519749936489694,0.1987129496226073
70,0.03757587928751221,1.0025756660152927,6.205016101370529,0.03166302799502424,3.2996742993346526,0.27283341188708654,1.892916146061393,34775.04738030605,0.0006501052658968908,0.19897924056581262
71,0.03822367272218401,1.0613883637819697,6.2081260019557085,0.029214889785649345,3.3327504290697334,0.2730113807786869,1.752390174976578,37045.94243933753,0.0006477934346718012,0.19931662671773595
72,0.03886786680767305,1.0831597596456453,6.211117815366122,0.026778015616968333,3.3755923138106665,0.27315205058288616,1.6115668513771895,40031.576263686766,0.0006441940854890389,0.19969737172605623
73,0.0395069984502452,1.1062539587111029,6.214007693991721,0.02435335468561194,3.426603954679439,0.27325039425585107,1.4703267265935467,43927.814074144524,0.0006391316425721479,0.2001079445473742
74,0.040139550066688866,1.131308822539247,6.216777425279572,0.02194238096429242,3.4842287177428997,0.2733016133256425,1.3285932001566079,49322.917874024184,0.0006325516164436702,0.20054172290291267
75,0.04076394742678168,1.158732093431982,6.219460724472765,0.01954642095917122,3.54678131674698,0.2733013496592016,1.1863266224104587,56849.02867812855,0.0006243973600928125,0.20100613616654484
76,0.0413784474082852,1.1892030272400727,6.2220653542315,0.017164890974780963,3.6122565912877826,0.2732460481621075,1.0434343494324418,68090.24478030784,0.0006144999815035207,0.2015319778830324
77,0.04198089816314187,1.2240408740794635,6.224632283054916,0.014791705055021089,3.6780976725949253,0.2731337056514813,0.8995931728258377,86189.59372569458,0.0006024507548566703,0.20219235562705756
78,0.04256831654843036,1.2657911705985812,6.227220415090961,0.012408480839704878,3.740937874553258,0.2729651664346133,0.7539099493717549,118514.53558262916,0.0005874183852884902,0.20314871747106733
79,0.04313610942441274,1.3193866153875207,6.229948712225019,0.009972271384649295,3.7964332395952587,0.2727460412403082,0.6042590620933402,184764.99663734648,0.0005677928759823791,0.20473431544041074
80,0.043406405821329215,1.3499953864209115,6.231401121384174,0.008726038711147095,3.840402100583673,0.27262626596123285,0.5234297398466301,222367.82234617346,0.0002702963969164742,0.1014979354127893
