component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
raw_bem,1.4,0.5418751652791041,1.009335165279104,3.1740099537078743,0.07347854430378241,0.5409385443037824,1.7010646047288756,zero_diagnostic_only,False
resolved_station_bem,1.4,0.537376513175004,1.0048365131750039,3.1598632489779996,0.09059446788561377,0.5580544678856137,1.7548882637912382,zero_diagnostic_only,False
transom_extrapolation,1.4,-0.4184381468941561,0.04902185310584389,0.154156770773094,-0.43215495733774845,0.03530504266225154,0.11102214673664006,zero_diagnostic_only,False
pre_chine_bem,1.4,0.4271478474577573,0.8946078474577572,2.813232224709928,0.37054885876650506,0.8380088587665051,2.635247983542469,zero_diagnostic_only,False
post_chine_bem,1.4,-0.07704582892275934,0.39041417107724063,1.2277175191108196,-0.07201350729783065,0.39544649270216936,1.2435424298810358,zero_diagnostic_only,False
longitudinal_bin_aft_post_chine,1.4,-0.31847753260806305,0.14898246739193693,0.46849832513187717,-0.346757929606437,0.12070207039356301,0.37956625909925473,zero_diagnostic_only,False
longitudinal_bin_middle_post_chine,1.4,-0.1334625995520825,0.3339974004479175,1.0503062907167215,-0.11291984265518651,0.3545401573448135,1.1149061551723694,zero_diagnostic_only,False
longitudinal_bin_forward_post_chine,1.4,0.06435877769071038,0.5318187776907104,1.6723860933670138,0.12240364937534622,0.5898636493753462,1.8549171364004597,zero_diagnostic_only,False
longitudinal_bin_pre_chine,1.4,0.4271478474577573,0.8946078474577572,2.813232224709928,0.37054885876650506,0.8380088587665051,2.635247983542469,zero_diagnostic_only,False
bem,1.4,0.5418751652791041,1.009335165279104,3.1740099537078743,0.07347854430378241,0.5409385443037824,1.7010646047288756,zero_diagnostic_only,False
front,1.4,0.7736900153915751,1.241150015391575,3.9029874697848275,0.6216450647803198,1.0891050647803198,3.4248586942777353,zero_diagnostic_only,False
transom,1.4,nan,nan,nan,nan,nan,nan,zero_diagnostic_only,False
total,1.4,0.6158330398582658,1.0832930398582659,3.406581886346748,0.12763093413929702,0.595090934139297,1.871355138802821,zero_diagnostic_only,False
