time_index,time_s,station_index_aft_to_forward,x_from_transom_m,force_density_n_m,creation_parameter_s,age_parameter_s,contact_half_beam_m,jet_cut_count
0,0.0,0,0.0,226.9370080093007,-0.24883079378665596,0.24883079378665596,0.159799254016624,84
0,0.0,1,0.10985454545454543,207.2129035545515,-0.22394771440799036,0.22394771440799036,0.15976648554923467,84
0,0.0,2,0.21970909090909096,189.5837982316966,-0.19906463502932475,0.19906463502932475,0.1597430721017303,84
0,0.0,3,0.3295636363636365,174.48170885461508,-0.17418155565065915,0.17418155565065915,0.15973226314159625,84
0,0.0,4,0.43941818181818193,161.7027237492288,-0.14929847627199355,0.14929847627199355,0.15974940688088998,84
0,0.0,5,0.5492727272727272,152.36035891118263,-0.12441539689332798,0.12441539689332798,0.15984356096370325,84
0,0.0,6,0.6591272727272727,171.7741316463164,-0.09953231751466238,0.09953231751466238,0.16043910316310117,84
0,0.0,7,0.7689818181818182,164.05846029096836,-0.07464923813599678,0.07464923813599678,0.1408784620280547,82
0,0.0,8,0.8788363636363636,97.42954770401434,-0.04976615875733119,0.04976615875733119,0.10861140737606514,64
0,0.0,9,0.9886909090909091,62.98170351253789,-0.024883079378665594,0.024883079378665594,0.06964413874476345,32
0,0.0,10,1.0985454545454545,27.446356998790506,-0.0,0.0,0.03315246069965847,0
1,0.0015551924611665996,0,0.10298863636363631,210.54042429682457,-0.22394771440799036,0.22550290686915694,0.16028928760003539,84
1,0.0015551924611665996,1,0.21284318181818196,192.75861266662037,-0.19906463502932475,0.20061982749049134,0.16026018771233297,84
1,0.0015551924611665996,2,0.3226977272727274,177.72746179625608,-0.17418155565065915,0.17573674811182574,0.16024160191661155,84
1,0.0015551924611665996,3,0.4325522727272729,165.29375196118244,-0.14929847627199355,0.15085366873316014,0.1602442150933998,84
1,0.0015551924611665996,4,0.5424068181818182,156.12645071946466,-0.12441539689332798,0.12597058935449457,0.16030832421750144,84
1,0.0015551924611665996,5,0.6522613636363636,162.5381911127512,-0.09953231751466238,0.10108750997582898,0.1607571521608994,84
1,0.0015551924611665996,6,0.7621159090909091,175.60589198728275,-0.07464923813599678,0.07620443059716338,0.14295758989432936,82
1,0.0015551924611665996,7,0.8719704545454545,101.50545705408034,-0.04976615875733119,0.05132135121849779,0.11132505370328173,66
1,0.0015551924611665996,8,0.981825,66.83275308312898,-0.024883079378665594,0.026438271839832193,0.07234309018473112,34
1,0.0015551924611665996,9,1.0916795454545454,33.04428883936874,-0.0,0.0015551924611665996,0.03573281426989382,2
2,0.0031103849223331993,0,0.09612272727272742,215.4746656660064,-0.22394771440799036,0.22705809933032356,0.16022782593437618,84
2,0.0031103849223331993,1,0.20597727272727262,197.27672385762392,-0.19906463502932475,0.20217501995165796,0.16020075166637793,84
2,0.0031103849223331993,2,0.31583181818181827,182.11966506235652,-0.17418155565065915,0.17729194057299236,0.16018475809937904,84
2,0.0031103849223331993,3,0.4256863636363637,169.7245319970388,-0.14929847627199355,0.15240886119432676,0.16018869457234813,84
2,0.0031103849223331993,4,0.535540909090909,160.35089891330188,-0.12441539689332798,0.12752578181566118,0.1602480363773225,84
2,0.0031103849223331993,5,0.6453954545454545,154.8919104920914,-0.09953231751466238,0.10264270243699558,0.16062280290792402,84
2,0.0031103849223331993,6,0.75525,186.84505656058275,-0.07464923813599678,0.07775962305832998,0.14490300049146193,82
2,0.0031103849223331993,7,0.8651045454545454,105.52897999071993,-0.04976615875733119,0.052876543679664385,0.11405494559297412,68
2,0.0031103849223331993,8,0.9749590909090908,70.46982991205981,-0.024883079378665594,0.027993464300998794,0.07507331847378544,36
2,0.0031103849223331993,9,1.0848136363636363,36.406206716986546,-0.0,0.0031103849223331993,0.038029191434128105,4
3,0.0046655773834997985,0,0.0892568181818183,220.48837477168271,-0.22394771440799036,0.22861329179149015,0.16019135257303427,84
3,0.0046655773834997985,1,0.19911136363636373,201.79740350725686,-0.19906463502932475,0.20373021241282455,0.16016469664040642,84
3,0.0046655773834997985,2,0.30896590909090926,186.42720379974665,-0.17418155565065915,0.17884713303415894,0.16014907363833275,84
3,0.0046655773834997985,3,0.4188204545454547,173.89496655897824,-0.14929847627199355,0.15396405365549334,0.16015206483520184,84
3,0.0046655773834997985,4,0.528675,164.27599869945612,-0.12441539689332798,0.12908097427682777,0.16020564099337903,84
3,0.0046655773834997985,5,0.6385295454545454,151.6719732957309,-0.09953231751466238,0.10419789489816217,0.16052524299593338,84
3,0.0046655773834997985,6,0.748384090909091,197.3639514995982,-0.07464923813599678,0.07931481551949657,0.14666109568124952,82
3,0.0046655773834997985,7,0.8582386363636363,109.22971620506291,-0.04976615875733119,0.05443173614083099,0.11685392637169018,70
3,0.0046655773834997985,8,0.9680931818181817,73.61613781616575,-0.024883079378665594,0.029548656762165393,0.07787443832771898,38
3,0.0046655773834997985,9,1.0779477272727271,39.76526341642876,-0.0,0.0046655773834997985,0.04040909396674063,6
4,0.006220769844666399,0,0.08239090909090918,225.00501991095211,-0.22394771440799036,0.23016848425265676,0.16016054347114372,84
4,0.006220769844666399,1,0.1922454545454546,205.83022689629706,-0.19906463502932475,0.20528540487399116,0.16013435586640942,84
4,0.006220769844666399,2,0.30210000000000004,190.20208820515523,-0.17418155565065915,0.18040232549532556,0.16011913123908075,84
4,0.006220769844666399,3,0.4119545454545456,177.49129111519105,-0.14929847627199355,0.15551924611665996,0.16012151850025105,84
4,0.006220769844666399,4,0.5218090909090909,167.633959771478,-0.12441539689332798,0.13063616673799439,0.16017051611224833,84
4,0.006220769844666399,5,0.6316636363636363,151.26866479764507,-0.09953231751466238,0.10575308735932877,0.16044633825869517,84
4,0.006220769844666399,6,0.7415181818181819,206.7794501640006,-0.07464923813599678,0.08087000798066317,0.14819081587634614,82
4,0.006220769844666399,7,0.8513727272727272,112.65467448870938,-0.04976615875733119,0.05598692860199759,0.11971373189279873,72
4,0.006220769844666399,8,0.9612272727272726,76.46897427791271,-0.024883079378665594,0.031103849223331995,0.08073982250913955,40
4,0.006220769844666399,9,1.071081818181818,42.457305060642106,-0.0,0.006220769844666399,0.04285439553542921,8
5,0.007775962305832999,0,0.07552500000000006,229.13396116289755,-0.22394771440799036,0.23172367671382335,0.16013486051238648,84
5,0.007775962305832999,1,0.1853795454545455,209.47524163477794,-0.19906463502932475,0.20684059733515775,0.1601090568407426,84
5,0.007775962305832999,2,0.29523409090909103,193.54947849755115,-0.17418155565065915,0.18195751795649215,0.16009411994899164,84
5,0.007775962305832999,3,0.40508863636363646,180.61729817122722,-0.14929847627199355,0.15707443857782655,0.16009599942330316,84
5,0.007775962305832999,4,0.5149431818181819,170.4931417372679,-0.12441539689332798,0.13219135919916097,0.16014121461679853,84
5,0.007775962305832999,5,0.6247977272727273,152.65106748681222,-0.09953231751466238,0.10730827982049537,0.1603820044886657,84
5,0.007775962305832999,6,0.7346522727272728,214.81534653271981,-0.07464923813599678,0.08242520044182977,0.14946126898008386,82
5,0.007775962305832999,7,0.8445068181818182,115.87646131748843,-0.04976615875733119,0.057542121063164184,0.12262424373614042,74
5,0.007775962305832999,8,0.9543613636363636,79.19539097630543,-0.024883079378665594,0.032659041684498596,0.0836600875209377,42
