source,operator_part,omega_rad_s,speed_mps,row_dof,col_dof,row_index,col_index,added_mass_coefficient,damping_coefficient,added_mass_value,damping_value,dynamic_operator_real,dynamic_operator_imag,active_station_count,clipped_station_count,max_added_clip_per_m,max_damping_clip_per_m,max_condition_number,max_residual_norm,section_solver,status
pressure_clipped_pdstrip_step,main_radiation,4.0,2.0,pitch,pitch,4,4,A55,B55,36458.25488324623,16235.775879284909,-583332.0781319396,64943.103517139636,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,forward_gradient,4.0,2.0,heave,heave,2,2,A33,B33,-10.837757023005999,1488.8583299998459,173.40411236809598,5955.4333199993835,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,forward_gradient,4.0,2.0,heave,pitch,2,4,A35,B35,-236.89302065978683,6955.1146203332655,3790.2883305565892,27820.458481333062,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,forward_gradient,4.0,2.0,pitch,heave,4,2,A53,B53,32.42687330357474,-5706.912668797866,-518.8299728571958,-22827.650675191464,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,forward_gradient,4.0,2.0,pitch,pitch,4,4,A55,B55,530.2761332952678,20549.542879059452,-8484.418132724284,82198.17151623781,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,total,4.0,2.0,heave,heave,2,2,A33,B33,6331.013644565565,2154.5591517068924,-101296.21831304904,8618.23660682757,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,total,4.0,2.0,heave,pitch,2,4,A35,B35,5784.169095251329,20077.9692451895,-92546.70552402126,80311.876980758,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,total,4.0,2.0,pitch,heave,4,2,A53,B53,6136.701591928068,-5267.760847118779,-98187.2254708491,-21071.043388475115,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,total,4.0,2.0,pitch,pitch,4,4,A55,B55,36988.53101654149,36785.318758344365,-591816.4962646639,147141.27503337746,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,main_radiation,4.0,2.0,heave,heave,2,2,A33,B33,6341.851401588571,665.7008217070467,-101469.62242541714,2662.8032868281866,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,main_radiation,4.0,2.0,heave,pitch,2,4,A35,B35,6021.062115911116,13122.854624856232,-96336.99385457786,52491.41849942493,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,main_radiation,4.0,2.0,pitch,heave,4,2,A53,B53,6104.274718624493,439.15182167908745,-97668.39549799189,1756.6072867163498,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,main_radiation,4.0,2.0,pitch,pitch,4,4,A55,B55,36458.25488324623,16235.775879284909,-583332.0781319396,64943.103517139636,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,forward_gradient,4.0,2.0,heave,heave,2,2,A33,B33,-10.837757023005999,1488.8583299998459,173.40411236809598,5955.4333199993835,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,forward_gradient,4.0,2.0,heave,pitch,2,4,A35,B35,-236.89302065978683,6955.1146203332655,3790.2883305565892,27820.458481333062,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,forward_gradient,4.0,2.0,pitch,heave,4,2,A53,B53,32.42687330357474,-5706.912668797866,-518.8299728571958,-22827.650675191464,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,forward_gradient,4.0,2.0,pitch,pitch,4,4,A55,B55,530.2761332952678,20549.542879059452,-8484.418132724284,82198.17151623781,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,total,4.0,2.0,heave,heave,2,2,A33,B33,6331.013644565565,2154.5591517068924,-101296.21831304904,8618.23660682757,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,total,4.0,2.0,heave,pitch,2,4,A35,B35,5784.169095251329,20077.9692451895,-92546.70552402126,80311.876980758,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,total,4.0,2.0,pitch,heave,4,2,A53,B53,6136.701591928068,-5267.760847118779,-98187.2254708491,-21071.043388475115,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,total,4.0,2.0,pitch,pitch,4,4,A55,B55,36988.53101654149,36785.318758344365,-591816.4962646639,147141.27503337746,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,main_radiation,4.0,2.0,heave,heave,2,2,A33,B33,-0.0,-111.15323926486224,0.0,-444.61295705944895,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,main_radiation,4.0,2.0,heave,pitch,2,4,A35,B35,13.894154908108248,457.28442633564373,-222.30647852973198,1829.137705342575,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,main_radiation,4.0,2.0,pitch,heave,4,2,A53,B53,-0.0,457.2844263356435,0.0,1829.137705342574,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,main_radiation,4.0,2.0,pitch,pitch,4,4,A55,B55,-57.1605532919566,-1881.2681299448377,914.5688526713056,-7525.072519779351,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,forward_gradient,4.0,2.0,heave,heave,2,2,A33,B33,1.7763568394002505e-15,0.0,-2.842170943040401e-14,0.0,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,forward_gradient,4.0,2.0,heave,pitch,2,4,A35,B35,-0.0,0.0,0.0,0.0,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,forward_gradient,4.0,2.0,pitch,heave,4,2,A53,B53,-13.8941549081078,0.0,222.3064785297248,0.0,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,forward_gradient,4.0,2.0,pitch,pitch,4,4,A55,B55,57.16055329195535,-27.788309816216497,-914.5688526712856,-111.15323926486599,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,total,4.0,2.0,heave,heave,2,2,A33,B33,-0.0,-111.15323926486212,0.0,-444.6129570594485,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,total,4.0,2.0,heave,pitch,2,4,A35,B35,13.894154908108248,457.2844263356419,-222.30647852973198,1829.1377053425676,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,total,4.0,2.0,pitch,heave,4,2,A53,B53,-13.894154908108248,457.28442633564373,222.30647852973198,1829.137705342575,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,total,4.0,2.0,pitch,pitch,4,4,A55,B55,-0.0,-1909.0564397610578,0.0,-7636.225759044231,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,main_radiation,4.0,2.0,heave,heave,2,2,A33,B33,-0.0,0.0,0.0,0.0,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,main_radiation,4.0,2.0,heave,pitch,2,4,A35,B35,-0.0,0.0,0.0,0.0,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,main_radiation,4.0,2.0,pitch,heave,4,2,A53,B53,-0.0,0.0,0.0,0.0,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,main_radiation,4.0,2.0,pitch,pitch,4,4,A55,B55,-0.0,0.0,0.0,0.0,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,forward_gradient,4.0,2.0,heave,heave,2,2,A33,B33,-0.0,0.0,0.0,0.0,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,forward_gradient,4.0,2.0,heave,pitch,2,4,A35,B35,-0.0,0.0,0.0,0.0,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,forward_gradient,4.0,2.0,pitch,heave,4,2,A53,B53,-0.0,0.0,0.0,0.0,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,forward_gradient,4.0,2.0,pitch,pitch,4,4,A55,B55,-0.0,0.0,0.0,0.0,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,total,4.0,2.0,heave,heave,2,2,A33,B33,-0.0,0.0,0.0,0.0,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,total,4.0,2.0,heave,pitch,2,4,A35,B35,-0.0,0.0,0.0,0.0,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,total,4.0,2.0,pitch,heave,4,2,A53,B53,-0.0,0.0,0.0,0.0,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,total,4.0,2.0,pitch,pitch,4,4,A55,B55,-0.0,0.0,0.0,0.0,6,1,0.0,50.524199665846496,20.646823533047723,3.8253469769070744e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
