x_from_transom_m,mean_force_density_n_m,sine_force_density_n_m,cosine_force_density_n_m,harmonic_fit_residual_nrmse,cumulative_mean_vertical_force_n,cumulative_mean_pitch_moment_nm,cumulative_sine_vertical_force_n,cumulative_sine_pitch_moment_nm,cumulative_cosine_vertical_force_n,cumulative_cosine_pitch_moment_nm
0.0,216.1346586454808,-0.1209568468585501,20.06669148863714,0.015151141709791578,0.0,0.0,0.0,0.0,0.0,0.0
0.000686590909090909,216.02034709017536,-0.1310880770237731,20.07883539646484,0.015053359750362658,0.1483568491281156,-0.06929997593329157,-8.652587671005663e-05,4.04164884033097e-05,0.013781776899987849,-0.006437696777121973
0.001373181818181818,215.90603553486994,-0.1412193071889814,20.090979304292553,0.014955633650557198,0.29663521298155443,-0.13846148350708415,-0.0001800077639494579,8.401806170792712e-05,0.02757189169669104,-0.012869820157625722
0.002059772727272727,215.7917239795645,-0.1513505373541904,20.10312321212026,0.014857963709480084,0.4448350915603165,-0.20748463049592988,-0.000280445661718199,0.00013079516804666405,0.04137034439010957,-0.019296358692063073
0.002746363636363636,215.67741242425902,-0.16148176751941282,20.11526711994797,0.014760350234459485,0.5929564848644018,-0.27636952467438103,-0.0003878395700162849,0.00018073825555233678,0.05517713498024345,-0.025717300930985856
0.0034329545454545455,215.5631008689537,-0.1716129976846384,20.12741102777568,0.014662793541307508,0.7409993928938104,-0.3451162738169897,-0.0005021894888437211,0.00023383777235776198,0.06899226346709268,-0.032132635424945905
0.004119545454545454,215.44878931364823,-0.18174422784984812,20.13955493560339,0.014565293954591312,0.8889638156485422,-0.41372498569830807,-0.0006234954182005033,0.00029008416659575154,0.08281572985065723,-0.03854235072449503
0.004806136363636363,215.3344777583427,-0.19187545801503755,20.15169884343109,0.014467851807913885,1.0368497531285974,-0.4821957680928884,-0.0007517573580866192,0.00034946788639911395,0.09664753413093714,-0.044946435380185085
0.005492727272727272,215.2201662030374,-0.2020066881802515,20.163842751258816,0.014370467444206328,1.1846572053339757,-0.5505287287752828,-0.0008869753085020702,0.00041197937990066375,0.1104876763079324,-0.05134487794256788
0.006179318181818182,215.10585464773192,-0.21213791834544643,20.17598665908652,0.014273141216030787,1.3323861722646773,-0.6187239755200435,-0.001029149269446858,0.0004776090952332159,0.124336156381643,-0.05773766696219526
0.006865909090909091,214.99154309242647,-0.22226914851068613,20.18813056691422,0.014175873485896027,1.4800366539207022,-0.6867816161017227,-0.0011782792409209919,0.0005463474805295885,0.13819297435206895,-0.06412479098961904
0.007552499999999999,214.87723153712108,-0.2324003786759053,20.200274474741928,0.01407866462658458,1.6276086503020502,-0.7547017582948724,-0.0013343652229244796,0.0006181849839225993,0.15205813021921022,-0.07050623857539104
0.008239090909090908,214.76291998181563,-0.2425316088410993,20.21241838256963,0.013981515021493423,1.7751021614087215,-0.822484509874045,-0.0014974072154573057,0.0006931120535450553,0.16593162398306682,-0.0768819982700631
0.008925681818181817,214.64860842651024,-0.25266283900633807,20.224562290397344,0.013884425064987585,1.922517187240716,-0.8901299786137926,-0.001667405218519477,0.0007711191375297735,0.1798134556436388,-0.08325205862418707
0.009612272727272726,214.53429687120487,-0.26279406917152853,20.236706198225047,0.013787395162768773,2.069853727798034,-0.9576382722886674,-0.0018443592321109926,0.0008521966840095675,0.1937036252009261,-0.08961640818831475
0.010298863636363636,214.41998531589934,-0.27292529933674453,20.248850106052767,0.013690425732257792,2.217111783080675,-1.0250094986732217,-0.002028269256231844,0.0009363351411172475,0.20760213265492874,-0.09597503551299798
0.010985454545454545,214.30567376059392,-0.28305652950196253,20.260994013880474,0.013593517202993418,2.3642913530886394,-1.0922437655420074,-0.0022191352908820412,0.001023524956985632,0.22150897800564673,-0.10232792914878858
0.011672045454545454,214.19136220528847,-0.2931877596671559,20.273137921708173,0.013496670017046741,2.511392437821927,-1.1593411806695768,-0.002416957336061576,0.0011137565797475315,0.23542416125308005,-0.10867507764623838
0.012358636363636363,214.0770506499831,-0.3033189898324077,20.285281829535897,0.013399884629453036,2.658415037280538,-1.2263018518304822,-0.0026217353917704603,0.0012070204575357652,0.24934768239722874,-0.11501646955589921
0.013045227272727273,213.9627390946776,-0.31345021999760386,20.297425737363596,0.013303161508661133,2.8053591514644722,-1.2931258867992756,-0.002833469458008695,0.0013033070384831477,0.26327954143809273,-0.12135209342832291
0.013731818181818182,213.8484275393722,-0.3235814501627997,20.30956964519131,0.013206501137001704,2.9522247803737294,-1.3598133933505094,-0.003052159534776261,0.0014026067707224843,0.2772197383756721,-0.1276819378140613
0.01441840909090909,213.73411598406676,-0.33371268032799206,20.321713553019013,0.013109904011174832,3.09901192400831,-1.4263644792587353,-0.0032778056220731564,0.001504910102386588,0.29116827320996674,-0.13400599126366622
0.015104999999999999,213.61980442876134,-0.3438439104932265,20.333857460846723,0.013013370642758452,3.2457205823682136,-1.4927792522985062,-0.0035104077198993954,0.0016102074816082795,0.3051251459409768,-0.14032424232768947
0.015791590909090908,213.5054928734559,-0.35397514065842384,20.346001368674433,0.01291690155873799,3.3923507554534407,-1.5590578202443737,-0.003749965828254979,0.0017184893565203732,0.31909035656870216,-0.14663667955668291
