outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,0,0.0010103873224781253,0.0010103873224781253,1.0
1,1,0.0007563592507121976,0.0007563592507121976,1.0
1,2,-0.0002369589392188854,-0.0002369589392188854,1.0
1,3,-0.0001039236497642909,-0.0001039236497642909,1.0
1,4,0.00021115406419008087,0.00021115406419008087,1.0
1,5,7.277974339017331e-05,7.277974339017331e-05,1.0
1,6,5.593556822325417e-05,5.593556822325417e-05,1.0
1,7,1.3842031859268256e-05,1.3842031859268256e-05,1.0
1,8,1.528675406654105e-05,1.528675406654105e-05,1.0
1,9,-5.553677521085966e-06,-5.553677521085966e-06,1.0
1,10,-8.876017914829072e-06,-8.876017914829072e-06,1.0
1,11,-1.3510703752613108e-05,-1.3510703752613108e-05,1.0
1,12,-1.9105353142066344e-05,-1.9105353142066344e-05,1.0
1,13,-1.5649158450472807e-05,-1.5649158450472807e-05,1.0
1,14,-2.1306057649553143e-05,-2.1306057649553143e-05,1.0
1,15,-1.5049792711883112e-05,-1.5049792711883112e-05,1.0
1,16,-1.902589796072283e-05,-1.902589796072283e-05,1.0
1,17,-1.3329263681819266e-05,-1.3329263681819266e-05,1.0
1,18,-1.477481634018312e-05,-1.477481634018312e-05,1.0
1,19,-1.1099241199885189e-05,-1.1099241199885189e-05,1.0
1,20,-1.0278455617599623e-05,-1.0278455617599623e-05,1.0
1,21,-9.028192974179993e-06,-9.028192974179993e-06,1.0
1,22,-6.470642907948189e-06,-6.470642907948189e-06,1.0
1,23,-6.907221271059479e-06,-6.907221271059479e-06,1.0
1,24,-3.74975252419516e-06,-3.74975252419516e-06,1.0
1,25,-5.041194206632907e-06,-5.041194206632907e-06,1.0
1,26,-2.195371462730667e-06,-2.195371462730667e-06,1.0
1,27,-3.340043190795482e-06,-3.340043190795482e-06,1.0
1,28,-1.5357124085225732e-06,-1.5357124085225732e-06,1.0
1,29,-2.029964299534175e-06,-2.029964299534175e-06,1.0
1,30,-1.5635502254330853e-06,-1.5635502254330853e-06,1.0
1,31,-1.1257758166998506e-06,-1.1257758166998506e-06,1.0
1,32,-1.8108285611026878e-06,-1.8108285611026878e-06,1.0
1,33,-6.905409035785365e-07,-6.905409035785365e-07,1.0
1,34,-1.9469052021850606e-06,-1.9469052021850606e-06,1.0
1,35,-6.818557458399146e-07,-6.818557458399146e-07,1.0
1,36,-1.7147571180626929e-06,-1.7147571180626929e-06,1.0
1,37,-9.866532261790811e-07,-9.866532261790811e-07,1.0
1,38,-1.0870640345974809e-06,-1.0870640345974809e-06,1.0
1,39,-1.216460908861597e-06,-1.216460908861597e-06,1.0
1,40,-1.9662731724808392e-07,-1.9662731724808392e-07,1.0
1,41,-1.0587012276781397e-06,-1.0587012276781397e-06,1.0
1,42,4.885160124610177e-07,4.885160124610177e-07,1.0
1,43,-3.6834919310527897e-07,-3.6834919310527897e-07,1.0
1,44,5.647484237273606e-07,5.647484237273606e-07,1.0
1,45,5.154092838879676e-07,5.154092838879676e-07,1.0
1,46,-3.507877684708798e-08,-3.507877684708798e-08,1.0
1,47,7.973472787708167e-07,7.973472787708167e-07,1.0
1,48,-8.196013008767797e-07,-8.196013008767797e-07,1.0
1,49,-1.510603872782932e-07,-1.510603872782932e-07,1.0
1,50,-1.055923127557203e-06,-1.055923127557203e-06,1.0
1,51,-1.7460545350724891e-06,-1.7460545350724891e-06,1.0
1,52,-6.098252145665277e-07,-6.098252145665277e-07,1.0
1,53,-2.025105284417559e-06,-2.025105284417559e-06,1.0
1,54,-2.901822125350983e-07,-2.901822125350983e-07,1.0
1,55,9.665509805487738e-08,9.665509805487738e-08,1.0
1,56,-5.414330328927168e-07,-5.414330328927168e-07,1.0
1,57,1.7339610839541523e-06,1.7339610839541523e-06,1.0
1,58,-1.8609083688590415e-07,-1.8609083688590415e-07,1.0
1,59,-7.014954024300488e-07,-7.014954024300488e-07,1.0
1,60,6.895353303873905e-07,6.895353303873905e-07,1.0
1,61,-2.928590639166722e-06,-2.928590639166722e-06,1.0
1,62,-2.0002366121715684e-06,-2.0002366121715684e-06,1.0
1,63,9.81683488649923e-07,9.81683488649923e-07,1.0
