phase,outer_iteration,source_shape_dipole_coefficient,target_shape_dipole_coefficient,source_formal_exact_objective,rebased_formal_exact_objective,formal_exact_relative_change,maximum_displacement_ratio,rebased_root_relative_mismatch,rebased_condition_number
pre_linearization,1,8.092622268354082,8.092809656504938,0.001022458559586117,0.001022468320624897,9.546635106599903e-06,2.3231856167640858e-05,1.0013681134073974e-08,253078.70485545462
final_synchronization,1,8.092809656504938,8.095538610008944,0.0010077981368629215,0.0010023435947588452,-0.005412335967453943,0.13248717816509584,6.643655778232556e-12,253068.99805343852
