outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,s_nu_left,s_nu_right,k_contribution_linear_exact,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected,k_contribution_weak_projection_error,s_nu_endpoint_jump_to_next
10,4.366484256104014,0.3642041476728792,0.0090442153126161,0.07410310012155515,0.0047068503617180065,0.0586078496063908,3.106579461393569e-05,0.03116271100416958,0.2514645297334051,0.1219571548175277,-0.0047414556047451,4.316434535786866e-05,0.05845012852960188,0.05941383601028918,3.141106561108439e-05,1.2284251300763905e-05,0.1260907058112596
11,4.373554306718163,0.3582235757840363,0.0094801775665282,0.08336529656112729,0.005295162761474441,0.0589358413319165,3.292876533589655e-05,0.03303149366172481,0.28449602339512986,0.1213492502065145,-0.0034775675426819,4.5238566101322465e-05,0.05941383601028918,0.05856980681685499,3.299191247283247e-05,1.2143925335316228e-05,0.1211639556530124
12,4.381202033332848,0.3522504738759852,0.009931035018131,0.0930709028534569,0.005911639486642595,0.0564738118194965,3.1672964789185565e-05,0.031771775376634566,0.3162677987717644,0.1176863881103305,-0.0047387644713365,4.407675965205107e-05,0.05856980681685499,0.05415702516123631,3.156537156542985e-05,1.1525848294555301e-05,0.1151839132250355
13,4.3894307712378335,0.3462868901665842,0.01039698233048,0.1032349115277624,0.006557232826552593,0.0509713145244181,2.7012138873760895e-05,0.02709640901797176,0.3433642077897362,0.110445148753699,-0.0085025197048627,3.92706556911298e-05,0.05415702516123631,0.048028286502717225,2.7173444887833078e-05,1.1027981777881907e-05,0.1113005505251147
14,4.398246276472264,0.3403357741568728,0.0108782020901017,0.11387250373805324,0.007232907051526777,0.0455238498309413,2.2544213403263708e-05,0.02261454489842935,0.36597875268816554,0.102798030820252,-0.0117503311583697,3.4438917513254505e-05,0.048028286502717225,0.0435271613085658,2.2814726512322977e-05,1.0978977526227306e-05,0.1087669218561093
15,4.40765833119907,0.3344041782848403,0.0113748642501529,0.12499903690818055,0.007939637628123093,0.0419778667918517,2.004411808157472e-05,0.020106649994697478,0.386085402682863,0.0970165906977396,-0.0130608571140355,3.152992945583649e-05,0.0435271613085658,0.04056851918048397,2.011929492838349e-05,1.0876737414399719e-05,0.1051436032390137
16,4.417677599185685,0.32849943544319,0.0118871255658851,0.13663003181619954,0.008678410398764911,0.0392060992226834,1.827191724627882e-05,0.018328920399881314,0.40441432308274433,0.0920827461249782,-0.0136705476796121,2.935047968968247e-05,0.04056851918048397,0.0379057070354777,1.8307860460774755e-05,1.052769303529835e-05,0.10096574151742199
17,4.428313915442386,0.3226264975174751,0.0124151289603211,0.14878115907930264,0.009450220723296555,0.0365613160033708,1.659567319846569e-05,0.016647446950268426,0.4210617700330127,0.0872951938378099,-0.0141725618310677,2.724754909688487e-05,0.0379057070354777,0.03516425536299494,1.6579549915926975e-05,1.008407616495264e-05,0.096223416400527
18,4.439576727954085,0.3167882826986319,0.0129590030366526,0.1614682250777895,0.010256072584907778,0.0333969673458107,1.4453920295072149e-05,0.014499012390643346,0.43556078242365603,0.0820508545694593,-0.0152569198778373,2.4679440829597342e-05,0.03516425536299494,0.031300528508138095,1.4327939061469964e-05,9.429958788791432e-06,0.09084176850395159
19,4.451475024024212,0.3109852155856809,0.013518861562597,0.17470715737741427,0.011096977664196402,0.0290137753102395,1.1380166277174414e-05,0.011415669139713473,0.44697645156336946,0.0755848486261143,-0.0175572980056362,2.1153694251409554e-05,0.031300528508138095,0.026697503690250885,1.1392460736677104e-05,8.831397640434949e-06,0.0868828918987736
20,4.464018775633393,0.3052181087761753,0.0140948029030518,0.18851398961023869,0.011973954378836523,0.0248695762135633,8.71757669395148e-06,0.008744773038846706,0.4557212246022162,0.0693255938931374,-0.0195864414660098,1.8002939241996314e-05,0.026697503690250885,0.02325158763552189,8.805269457363563e-06,8.579729426976149e-06,0.0841541876626514
21,4.477220189217304,0.2994913042172143,0.0146869095990615,0.2029048458612953,0.012888026891856998,0.0221465755634349,7.203500435507011e-06,0.007225973295703686,0.4629471978979199,0.0645677461966416,-0.0202745950697722,1.6013471151223207e-05,0.02325158763552189,0.02104524441740741,7.210655689712481e-06,8.357718351554368e-06,0.0808534010305656
22,4.491092102514118,0.293809761094271,0.015295247912992,0.21789592461732205,0.013840224092103722,0.0200649350036978,6.1578915376379124e-06,0.00617710239725687,0.4691243002951767,0.0605788059607934,-0.0204489359533976,1.4526297627663462e-05,0.02104524441740741,0.01893822822870704,6.118703036557424e-06,7.938928639062006e-06,0.0768139364149899
23,4.50564654227337,0.2881756985175574,0.0159198673531159,0.233503482250376,0.014831578545158593,0.0176604499842225,4.965271207397164e-06,0.004980761432834287,0.474105061728011,0.0563650004615923,-0.0210441004931467,1.2914815725276572e-05,0.01893822822870704,0.01610829712839899,4.899054383237123e-06,7.379227886232672e-06,0.07260521362066441
24,4.520895038299626,0.2825889702991433,0.0165608003481451,0.2497438161010065,0.015863125418823412,0.0146109037374522,3.5353749500234845e-06,0.003546404308278686,0.47765146603628966,0.0515611131275177,-0.0223393056526133,1.1072294409572125e-05,0.01610829712839899,0.013115549678698437,3.5482290397369082e-06,6.938834394114645e-06,0.0693458059197164
25,4.536849760491365,0.277050002960331,0.0172180617663011,0.26663324715822956,0.016935901382993605,0.011739479293054,2.3729136231183383e-06,0.002380316434652613,0.4800317824709423,0.0470065002671031,-0.023527541680995,9.51130834600557e-06,0.013115549678698437,0.01015095334839529,2.3427745995903613e-06,6.551135879198527e-06,0.0659814584420756
26,4.553523511620351,0.2715599905556797,0.0178916487339327,0.28418810240834647,0.018050943488497707,0.0087977357165347,1.3848163626325112e-06,0.0013891365934417036,0.481420919064384,0.0424539167610806,-0.0248584453280111,8.140336279973203e-06,0.01015095334839529,0.007541375551317616,1.4102576267960874e-06,6.241916805596839e-06,0.0636076661075951
27,4.570929679020908,0.2661212127077602,0.0185815401330159,0.3024246968418207,0.019209288024217536,0.0066312707672153,8.171000373666174e-07,0.0008196491556835854,0.4822405682200676,0.038749220779584,-0.0254866792451533,7.206441354458874e-06,0.007541375551317616,0.005638862503379867,8.125948772687639e-07,6.016503645877402e-06,0.0609394916011593
28,4.589082073174463,0.2607367450505764,0.0192876965083099,0.3213593151624836,0.02041196935530102,0.004784156580027,4.414597715019792e-07,0.00044283699967267786,0.4826834052197403,0.035452812356006,-0.0258844991959519,6.488579830725306e-06,0.005638862503379867,0.0038367096039369666,4.381636732081147e-07,5.69704054011465e-06,0.058262274243195
29,4.607994258449712,0.2554084811171931,0.0200100596865409,0.34100819325990905,0.021660018746332072,0.0030897590440932,1.9102825492480503e-07,0.00019162420842060542,0.48287502942816085,0.0323777750472431,-0.0261982569590573,5.912490489998475e-06,0.0038367096039369666,0.0023249939009409052,1.9373915645710786e-07,5.429958389650563e-06,0.055885734167493595
30,4.627679911295039,0.2501383379273273,0.0207485526355136,0.3613874994209363,0.0229544631679318,0.0017078075471579,6.051536593334689e-08,6.0704156559591226e-05,0.4829357335847204,0.0296874772084363,-0.02627186211412,5.474932578039389e-06,0.0023249939009409052,0.0009622480875342081,5.9262977083433316e-08,5.154005247780609e-06,0.05316517448081701
31,4.64815260235136,0.2449274859281371,0.0215030792450024,0.3825133153611943,0.02429632409192663,0.0001501715933165,4.849268515597286e-10,4.864396845828238e-07,0.482936220024405,0.026893312366697,-0.0265929691800641,5.126787326366514e-06,0.0009622480875342081,-0.0008854581278605881,6.149358053463138e-09,4.778508149381708e-06,0.0506373581182053
32,4.66942571606665,0.239776075878111,0.0222735243078686,0.4044016171376298,0.02568661627895809,-0.0015161359959225,5.1199445550579516e-08,5.135917317082564e-05,0.4829875791975758,0.0240443889381412,-0.0270766609299863,4.90193079827312e-06,-0.0008854581278605881,-0.001819430109051044,4.23597231637019e-08,4.675703377078311e-06,0.0486364326235021
33,4.691512938399729,0.2346852835943808,0.0230597529901578,0.427068255786643,0.027126346548663846,-0.0029060061581629,1.947366575404843e-07,0.00019534418019134773,0.48318292337776714,0.0215597716935158,-0.0273717840098417,4.795728383817269e-06,-0.001819430109051044,-0.005325680441325263,3.179394299847841e-07,3.9754818546085575e-06,0.0462621201106025
34,4.71442790605435,0.2296560077530909,0.0238616118332965,0.45052893819837014,0.0286165125648582,-0.0044143363851889,4.649760948905361e-07,0.0004664266872614013,0.48364935006502857,0.0188903361007608,-0.0277190088711389,4.784784943248271e-06,-0.005325680441325263,0.0006960702019838588,1.9996299898119137e-07,5.613302215297433e-06,0.058421772509651304
35,4.738191655977283,0.2247258740525173,0.0246789266740348,0.4747992074520358,0.030158101586481068,0.008484391303537,1.7765099648773106e-06,0.0017820521676488827,0.48543140223267744,0.0307027636385124,-0.013733981031438,5.837477276332003e-06,0.0006960702019838588,0.01474537693049118,1.877033688175593e-06,7.049157959049512e-06,0.052351833763051206
36,4.762822781501357,0.2199240709580571,0.025511505457027,0.49989442351756674,0.031752089241810985,0.0172348373703183,7.577927865697473e-06,0.007601568832340147,0.49303297106501764,0.0386178527316132,-0.0041481779909766,1.146616486573683e-05,0.01474537693049118,0.017524341790175573,6.657922292250728e-06,4.440843119248414e-06,0.0409573228150945
37,4.788327186312003,0.2152173543704227,0.0263591356419894,0.525829744067075,0.03339943830965675,0.0163264446010711,7.0261012346580535e-06,0.0070480206601079174,0.5000809917251255,0.0368091448241179,-0.004156255621976,1.0712347350827851e-05,0.017524341790175573,0.01556696551876559,7.224457377524087e-06,3.3436620263040505e-06,0.039079288434714504
38,4.814713091900828,0.2105810877652411,0.0272215857467035,0.5526201047614214,0.03510109746720745,0.015340806380204,6.406337255718371e-06,0.006426323194889121,0.5065073149200147,0.0349230328127385,-0.0042414200523308,9.885832939673485e-06,0.01556696551876559,0.014947848063549051,6.337740596316462e-06,3.3705457775114403e-06,0.0375498639051983
39,4.841993647770169,0.2060159930896181,0.0280986052170464,0.5802802002432964,0.03685800008275872,0.014566065942499,5.961688853372865e-06,0.005980287616757058,0.5124876025367717,0.0333084438528675,-0.0041763119678691,9.25181757029323e-06,0.014947848063549051,0.014116143902924767,5.935452470098773e-06,3.1457796401062407e-06,0.0358371913125927
40,4.870181834366596,0.2015227028066762,0.0289899242405209,0.6088244649720801,0.03867106299838928,0.0137145133612994,5.452653297173593e-06,0.005469664015274521,0.5179572665520463,0.0316608793447236,-0.0042318526221249,8.564934759769622e-06,0.014116143902924767,0.013193623866559007,5.407397052130354e-06,2.9544559242953647e-06,0.0341960363539248
41,4.899290310245823,0.1971009731732821,0.0298952542537123,0.6382670542191967,0.04054118532283161,0.0127746332345832,4.878644038626542e-06,0.004893864012084027,0.5228511305641302,0.0299641837317999,-0.0044149172626335,7.82313372132021e-06,0.013193623866559007,0.012344076081222271,4.876025802221378e-06,2.8007651451636845e-06,0.0329618717040613
42,4.929331668983044,0.1927514683249108,0.0308142879601048,0.6686218253261053,0.042469247241024695,0.0120776378735333,4.494859742671459e-06,0.0045088824189390714,0.5273600129830693,0.0285469544414278,-0.0043916786943614,7.280865676086828e-06,0.012344076081222271,0.011766141886768566,4.478964192419139e-06,2.689113932462429e-06,0.0321966410117763
43,4.960318582294794,0.1884771475309593,0.031746699722401,0.6999023191673581,0.044456108836692154,0.01202503588138,4.59062001731267e-06,0.00460494143823695,0.5319649544213062,0.0278049623174149,-0.0037548905546546,7.225660416542586e-06,0.011766141886768566,0.012683225028203265,4.746543440225233e-06,2.7916716561864777e-06,0.0321535603537673
44,4.992263883520545,0.1842845590395348,0.0326921456468842,0.7321217418520007,0.046502608930059273,0.0132642906482419,5.751902083380362e-06,0.005769846372069181,0.5377348007933754,0.0283986697991127,-0.0018700885026284,8.247941216883667e-06,0.012683225028203265,0.013210322594533093,5.480580105901319e-06,2.587023589235836e-06,0.0291998221109634
45,5.025179115812881,0.1801727786244576,0.0336502641971947,0.7652929467740401,0.048609563937741976,0.0128129073807373,5.524383913579202e-06,0.00554161841067879,0.5432764192040542,0.027329733608335,-0.0017039188468602,7.888183106148304e-06,0.013210322594533093,0.012500826661076398,5.5626493845434685e-06,2.249743623440446e-06,0.0279521095080847
46,5.059074963824779,0.1761363623638252,0.0346206761614447,0.7994284169533599,0.05077776675108432,0.012323799046788,5.258050607088206e-06,0.005274454220478398,0.5485508734245327,0.0262481906612245,-0.0016005925676484,7.495569695448772e-06,0.012500826661076398,0.012004604066294467,5.198279068274965e-06,2.15866611482777e-06,0.026725205652867998
47,5.093962483343584,0.1721749329284516,0.0356029853915293,0.8345402477298469,0.05300798563693113,0.0117642588256849,4.927374343127456e-06,0.004942746341191615,0.5534936197657242,0.0251246130852196,-0.0015960954338497,7.0457408888184645e-06,0.012004604066294467,0.011552346959299393,4.939897493699174e-06,2.0472724311739737e-06,0.0257681972361819
48,5.129852454434699,0.1682886710563787,0.0365967789269301,0.8706401298890766,0.05530096316581217,0.0113484875130625,4.713232143227005e-06,0.004727936078900713,0.558221555844625,0.0241721018023322,-0.0014751267762069,6.719285597984705e-06,0.011552346959299393,0.010945328085704217,4.631946406852692e-06,1.912582017418712e-06,0.0247671240467452
49,5.166755335450091,0.1644781388694381,0.037601627641949,0.9077393331735162,0.057657415164613514,0.0109847457665686,4.537186846140221e-06,0.004551341570859457,0.5627728974154844,0.0232919972705383,-0.0013225057374012,6.435673467696218e-06,0.010945328085704217,0.011476270310048277,4.7267317905498204e-06,1.9831932478097975e-06,0.0256247954136474
50,5.204681807461655,0.160750296081424,0.0386170865196335,0.9458486902543073,0.06007802969850378,0.0124849480727022,6.019396978331099e-06,0.006038175774552939,0.5688110731900373,0.0243022896762462,0.0006676064691581,7.817016725125074e-06,0.011476270310048277,0.013417202008227984,5.99473020973683e-06,2.1050482785241285e-06,0.0245867062417937
51,5.243642064540016,0.1571118719048428,0.0396426953073345,0.9849785811677914,0.06256346608237977,0.0139003386517029,7.659738381718919e-06,0.007683634573762858,0.5764947077638002,0.0252543127109518,0.0025463645924539,9.363221033467074e-06,0.013417202008227984,0.013875285944913374,7.3829549374555485e-06,1.7754635542388596e-06,0.0219990290427984
52,5.283644616737868,0.1535564028604645,0.040677978948836,1.0251389182958768,0.06511435392685555,0.0136399523918397,7.568068881781461e-06,0.007591679091215302,0.5840863868550155,0.0245453936352523,0.0027345111484275,9.180661238042379e-06,0.013875285944913374,0.013529389891194041,7.637861453337375e-06,1.5620084459321029e-06,0.0210612167567362
53,5.324697575827443,0.150077125435006,0.041722448054755,1.066339131797672,0.06773129221291485,0.0133194951187926,7.40193570998337e-06,0.00742502763145745,0.5915114144864729,0.0237957279051637,0.0028432623324213,8.92830214770826e-06,0.013529389891194041,0.012729648288535693,7.194517574413297e-06,1.4135752251916883e-06,0.020284183852673998
54,5.366809210983243,0.1466736406830825,0.0427755997253335,1.1085881556877162,0.07041484840763393,0.0130650242009177,7.30157489405619e-06,0.00732435371850116,0.5988357682049741,0.0231274461850953,0.0030026022167402,8.745284695395656e-06,0.012729648288535693,0.014525816160092454,7.95557445141933e-06,1.726460433662047e-06,0.0196233485938593
55,5.409987383574183,0.1433463037015037,0.0438369176284823,1.1518944143646241,0.07316555760851344,0.0129401667021953,7.340400425380001e-06,0.00736330037437342,0.6061990685793476,0.0226259508105995,0.0032543825937911,8.711245335339636e-06,0.014525816160092454,0.007112252775466859,5.3319537136254e-06,7.195987221948658e-07,0.0069192984873349996
56,5.454235845203501,0.1400457617810375,0.044905873395423,1.1962658098765768,0.07598392173461317,0.0008734187879835,3.425691160685481e-08,3.436378336902144e-05,0.6062334323627165,0.0101736810811261,-0.008426843505159,1.3289662693431517e-06,0.007112252775466859,-0.0019287428683092453,6.075238040646682e-07,4.745680532287005e-07,0.0157867512635972
57,5.499560790648515,0.1367604880962236,0.0459819262367684,1.2417097096926726,0.07887040874981766,-0.001583683286658,1.1532509666061477e-07,0.00011568487796383332,0.6063491172406804,0.0073599077584382,-0.0105272743317543,1.341323121672077e-06,-0.0019287428683092453,-0.0016522559886771474,1.47705838902255e-07,1.2661588781705943e-06,0.017392298186900502
58,5.545972205291102,0.1335378053353615,0.0470645246086749,1.2882329351153943,0.0818254519268241,-0.0017420501681016,1.4282853837733023e-07,0.0001432741225490515,0.6064923913632294,0.0068650238551462,-0.0103491241913495,1.3050355672308463e-06,-0.0016522559886771474,-0.0015813181335217617,1.2304642262424629e-07,1.1725439351633095e-06,0.016683103429629198
59,5.593476549179984,0.1303863798210889,0.0481531059719112,1.3358417504056872,0.08484944915639342,-0.0019516561089249,1.834133300029514e-07,0.00018398552711187998,0.6066763768903414,0.0063339792382797,-0.0102372914561295,1.2853450441734356e-06,-0.0015813181335217617,-0.0032211545251635814,2.8843828574117287e-07,9.043682938859675e-07,0.0160391287119762
60,5.642079041927443,0.1273053446007608,0.0492470982559267,1.3845418525196063,0.08794276229544692,-0.0021683175520408,2.3154020672668865e-07,0.0002322625459202882,0.6069086394362617,0.0058018372558467,-0.0101384723599283,1.2743207163209264e-06,-0.0032211545251635814,0.0019264193695092311,1.2938252798637073e-07,1.9389333471879292e-06,0.024229009060951302
61,5.691786654474101,0.1243331137482941,0.0503459196526467,1.434338361473893,0.09110571655511089,0.0064182228665204,2.073928908749215e-06,0.0020803989735241725,0.6089890384097858,0.014090536701023,-0.001254090967982,3.061789685885679e-06,0.0019264193695092311,0.00829706425694033,1.4858086493130527e-06,2.064332800000347e-06,0.0165392657083487
62,5.74260387673066,0.1214774364780246,0.0514489804300353,1.485235811515234,0.09433859993980918,0.0078975584685691,3.2089464693454092e-06,0.0032189574641429877,0.6122079958739288,0.0152851747403667,0.0005099421967716,4.1449213132070306e-06,0.00829706425694033,0.007696724182514605,3.291723835694099e-06,8.619675901737229e-07,0.0143561575516308
63,5.794531929468521,0.1186997388503511,0.0525556824224499,1.5372381429414768,0.09764166272776659,0.0077580850437433,3.1632152933205295e-06,0.003173083619934127,0.6153810794938629,0.0148660997484024,0.0006500703390842,4.048320835430241e-06,0.007696724182514605,0.0077588886746336565,3.1385893133082463e-06,8.929115082229171e-07,0.0138543425492033
64,5.847573386038983,0.1159922381717643,0.0536654207205717,1.5903486945129877,0.10101511698899653,0.0076624025597191,3.150826344477499e-06,0.003160656021115599,0.6185417355149785,0.0145044128882875,0.0008203922311505,3.988241342179301e-06,0.0077588886746336565,0.007408929370887406,3.0871506611953054e-06,7.954607387086388e-07,0.012611286385344
65,5.901730482708881,0.1133508773656226,0.0547775838172334,1.6445701967818902,0.10445913616159037,0.0068447447378844,2.56635886281343e-06,0.0025743651681444085,0.621116100683123,0.0134316786164945,0.0002578108592743,3.3585832826515374e-06,0.007408929370887406,0.00600234066739987,2.472135108173407e-06,6.33142477805659e-07,0.0114921463924078
66,5.95700472830757,0.1107683523851449,0.0558915545849421,1.699904765982978,0.10797385466368298,0.0054083852709787,1.6348632525575477e-06,0.0016399635581165384,0.6227560642412395,0.0117499572516821,-0.0009331867097246,2.3840995125694684e-06,0.00600234066739987,0.005204684747887613,1.757922185105293e-06,6.600872828458443e-07,0.0123829700169813
67,6.013397494931988,0.1082470359366736,0.0570067108850345,1.756353898717966,0.11155936755580907,0.0053419092059199,1.6267431577394705e-06,0.0016318181309260592,0.6243878823721656,0.0114497833072567,-0.000765964895417,2.3356430048315948e-06,0.005204684747887613,0.005323808071521196,1.579853931108313e-06,7.231369384035563e-07,0.0119073325702212
68,6.070909669696141,0.1057922268557311,0.0581224263791465,1.8139184673500566,0.11521573024837721,0.005258052837735,1.6069176761278545e-06,0.0016119307994845475,0.6259998131716501,0.0111413676748042,-0.0006252619993342,2.2775224807322935e-06,0.005323808071521196,0.005189327218787133,1.6060976184046001e-06,6.553638392015035e-07,0.0114900689290778
69,6.129541231332658,0.1034029771872925,0.0592380711885004,1.8725987161338802,0.11894295825585299,0.0051972404883154,1.6000978272732941e-06,0.0016050896746529473,0.6276049028463031,0.0108648069297436,-0.0004703259531128,2.234365964276498e-06,0.005189327218787133,0.005178466247867189,1.5918925534244818e-06,6.330637950916902e-07,0.011089057774713099
70,6.189291551387769,0.1010785025237237,0.0603530126691435,1.932394258062702,0.12274102699650116,0.0051583855696599,1.605929794643932e-06,0.001610939836093061,0.6292158426823962,0.0106187318216003,-0.0003019606822803,2.205745820897495e-06,0.005178466247867189,0.005060326666146185,1.5818152341519586e-06,5.870003993879127e-07,0.0106535666567264
71,6.250159373182193,0.0988177435058939,0.0614666161198786,1.993304072457213,0.1266098716392314,0.0050905821266269,1.5928475121074972e-06,0.0015978167405783904,0.6308136594229745,0.0103516059744461,-0.000170441721192,2.1599461328008746e-06,0.005060326666146185,0.005223544698211799,1.6252832107686504e-06,5.849908468777468e-07,0.0102899999061284
72,6.312142820121913,0.0966196438976984,0.0625782454996291,2.0553265032669668,0.13054938699570975,0.0050494518742501,1.5955552871032213e-06,0.0016005329630573164,0.6324141923860319,0.0101195581849364,-2.065443643622933e-05,2.131766954501885e-06,0.005223544698211799,0.004372321341652467,1.4443398880368378e-06,4.539241446349792e-07,0.00767819197239313
73,6.375239024915648,0.0944720381706024,0.0636872641648098,2.1184592580991866,0.13455942745867078,0.0027720396463588,4.893859173695686e-07,0.0004909126614021028,0.632905105047434,0.0076575375359569,-0.0021134582432391,9.960836938124218e-07,0.004372321341652467,0.0006347735424574827,4.733145183870141e-07,1.9778903199584137e-07,0.0059721525251866
74,6.439444292251581,0.0923555308733196,0.0647930355698724,2.1826994079665276,0.13863980698589598,-0.000850916034935,4.691392213138035e-08,4.706028014478998e-05,0.6329521653275788,0.0038586942819475,-0.0055605263518176,5.259597044580299e-07,0.0006347735424574827,-0.0012861946428270347,2.6798221972817165e-08,3.214483971080996e-07,0.009204479088073
75,6.504755276254146,0.090279742723842,0.0658949239521836,2.248043387727556,0.142790299128192,-0.0008971702699495,5.303977932277895e-08,5.3205248257813364e-05,0.6330053705758367,0.0036439527362554,-0.0054382932761545,5.059970531043449e-07,-0.0012861946428270347,-0.000813701377564136,7.386787904070304e-08,5.028503978956632e-07,0.0089101919864531
76,6.571168212887337,0.0882615652588533,0.0669922950881675,2.314486997247731,0.14701063710313345,-0.0009071818979572,5.513325175013821e-08,5.5305251720133595e-05,0.6330606758275568,0.0034718987102986,-0.0052862625062131,4.833557501396982e-07,-0.000813701377564136,-0.0009633505245663295,5.3013991271114125e-08,4.1373691458298607e-07,0.008569708236958
77,6.638678112629376,0.0862999846526798,0.0680845169042253,2.3820254032439276,0.15130051391222238,-0.0009395460829971,6.010139229142001e-08,6.028889143835323e-05,0.6331209647189951,0.0032834457307449,-0.0051625378967393,4.648334310013375e-07,-0.0009633505245663295,-0.0009592219099883947,6.291503737123923e-08,4.0516000135340466e-07,0.0082805479390496
78,6.707279362248246,0.0843938800428173,0.0691709602158344,2.450653141803958,0.15565958250092243,-0.0009548012320339,6.305938718894758e-08,6.325611443357994e-05,0.6331842208334287,0.0031180100423103,-0.0050276125063782,4.455238798951496e-07,-0.0009592219099883947,-0.0009676472814321145,6.420532471624204e-08,3.816788582509264e-07,0.0080065204019997
79,6.776965736828144,0.0825423442003481,0.0702509993565664,2.520364121590158,0.16008745596214286,-0.0009494163156583,6.332364247713716e-08,6.352119412265639e-05,0.6332477420275514,0.0029789078956215,-0.0048777405269382,4.246884865451333e-07,-0.0009676472814321145,-0.0009651762078036975,6.561107322248742e-08,3.61612484431065e-07,0.0077098141883810995
80,6.847730392480607,0.0807443108674539,0.0713240128462261,2.5911516276915547,0.16458370778091874,-0.0009572521041035,6.535644615437646e-08,6.556033956571565e-05,0.633313302367117,0.0028320736614429,-0.00474657786965,4.0673670279373827e-07,-0.0009651762078036975,-0.0009723015153302191,6.693467694541171e-08,3.4074805052480727e-07,0.00744884846509
81,6.919565873412031,0.0789986659995913,0.0723893840235077,2.6630083261264215,0.16914787212040275,-0.0009533291131378,6.579010702618589e-08,6.599535333536026e-05,0.6333792977204524,0.00270227059544,-0.0046089288217157,3.882464278818684e-07,-0.0009723015153302191,-0.000955878654796055,6.728536549470283e-08,3.2391497242893587e-07,0.0072019155070355
