reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason,outer_shape_dipole_coefficient
1,1.0,19.361496410006588,21.775311219497684,0.9670778179773696,0.03292218202263042,2.0821385597433513e-05,114727.35329024598,1.0005176878727102,0.34638226699768204,19.39546038918641,1.0017542021784158,22.224532692060162,2.9260049926992573,False,displacement_limit,
1,0.5,19.361496410006588,21.775311219497684,0.9731341540053641,0.02686584599463593,5.263089791906999e-06,114697.77252263897,1.0002597190417133,0.17318212872129496,19.418176439928075,1.0029274612210342,22.044631536148948,2.9199506654545853,True,,2.9137723908958493
1,0.25,19.361496410006588,21.775311219497684,0.9842692302651569,0.01573076973484311,1.3046271686666628e-06,114682.8443252251,1.0001295327772148,0.08675929701715562,19.409708175247633,1.0024900846618512,21.919704594918834,2.9168761456465555,True,,
1,0.125,19.361496410006588,21.775311219497684,0.9916096672550352,0.008390332744964812,8.202437471945931e-07,114675.35255528406,1.000064198328851,0.04361353864963864,19.392002955641946,1.0015756295375802,21.84893353250775,2.9153273077645196,True,,
2,1.0,19.418176439928075,22.044631536148948,1.025962656135203,-0.0259626561352031,1.9649172956327077e-05,114755.91671327877,1.0005069339139292,0.34515414105929126,19.752184998858,1.0172008200648093,22.45663549510186,2.9318617804637106,False,insufficient_objective_decrease,
2,0.5,19.418176439928075,22.044631536148948,1.0028307873403415,-0.0028307873403414785,4.943443687697932e-06,114726.99568459693,1.0002547840417408,0.1726088327823621,19.623819853388973,1.0105902536263935,22.29907551769098,2.925966853208628,False,insufficient_objective_decrease,
2,0.25,19.418176439928075,22.044631536148948,0.9989596596419871,0.0010403403580129256,1.1910855478750485e-06,114712.52113243527,1.0001285867159924,0.08649059755310527,19.538399206293647,1.0061912490463505,22.18234564095189,2.92297469938377,False,violating_grid_not_improved,
2,0.125,19.418176439928075,22.044631536148948,0.9988851654458052,0.0011148345541948101,9.051447468114285e-07,114705.10609411716,1.0000639382214747,0.043491938192898386,19.483846418143266,1.0033818818372748,22.11492428040534,2.9214643294480607,True,,2.9199506654545853
3,1.0,19.483846418143266,22.11492428040534,1.0407121362092822,-0.04071213620928216,2.0319969378885397e-05,114763.03060746151,1.000504986351105,0.3443232493086002,19.886624608097407,1.0206724165911654,22.522943322065252,2.9332966768785678,False,insufficient_objective_decrease,
3,0.5,19.483846418143266,22.11492428040534,1.010511139393344,-0.010511139393343916,4.902565829796625e-06,114734.21782739843,1.000253796312195,0.17198131727284063,19.72613610994461,1.0124354137577127,22.36955519669526,2.927439957407116,False,insufficient_objective_decrease,
3,0.25,19.483846418143266,22.11492428040534,1.0028254664661433,-0.002825466466143345,1.175272103676504e-06,114719.66563188417,1.0001269301594164,0.08595752757020603,19.62227728467009,1.0071049044195872,22.25406667461024,2.9244684529956286,False,insufficient_objective_decrease,
3,0.125,19.483846418143266,22.11492428040534,1.000816379702894,-0.0008163797028939435,8.374445753248076e-07,114712.49373680055,1.0000644055227388,0.04300353737214236,19.55820101363853,1.0038162174911227,22.187059061610363,2.922971435788377,False,insufficient_objective_decrease,
