time_s,draft_m,jet_cut_count,contact_y_over_Vt,pressure_reference_nrmse,pressure_peak_z_over_Vt,pressure_peak_cp,vertical_force_coefficient
0.009416666666666672,0.019416666666666672,22,4.494848073967685,0.2484387736000761,0.49656750572082387,8.065969135705352,53.68367020574344
0.009500000000000005,0.019500000000000003,22,4.496581101098597,0.24243642048094055,0.49656750572082387,8.368202331778495,54.30610883608691
0.009583333333333338,0.019583333333333338,22,4.499720314589462,0.22310102523424638,0.49656750572082387,9.079548395668557,56.976360126786986
0.00966666666666667,0.019666666666666673,22,4.503931145598485,0.20406920513664056,0.49656750572082387,9.726184825873,59.60383972485081
0.009750000000000003,0.019750000000000004,22,4.509098914810444,0.1797730529991342,0.49656750572082387,10.62540045128775,62.935459893485636
0.009833333333333336,0.019833333333333335,22,4.515586009878039,0.1541067177486749,0.49656750572082387,11.51073238871551,66.59232301416137
0.009916666666666669,0.01991666666666667,22,4.523233711724976,0.12511605799300507,0.5102974828375286,12.64046824038134,70.57056142674332
0.010000000000000002,0.020000000000000004,22,4.5325474357046565,0.09415606237201987,0.5102974828375286,13.897858103650796,75.21964805332921
0.010083333333333335,0.020083333333333335,22,4.543266960326474,0.06653028274597397,0.5148741418764302,15.260216724884062,79.63476207101608
0.010166666666666668,0.020166666666666666,22,4.5560573527309165,0.050687923319971386,0.5194508009153318,16.672882260849253,85.12798347580352
0.01025,0.02025,22,4.570536123679193,0.06369168284944501,0.5240274599542334,18.02568648051911,89.37584846748923
0.010333333333333333,0.020333333333333335,22,4.5874565332747315,0.09759605244127756,0.528604118993135,19.439808702075975,95.14073828905543
0.010416666666666666,0.020416666666666666,22,4.606265942258731,0.12127747885137444,0.5331807780320366,20.209348207146668,97.06284296835501
