z_over_Vt,reference_cp,window_mean_cp,window_std_cp
-0.9816933638443935,7.663551401869159,6.671558792579375,0.9211086437213131
-0.9725400457665904,7.632398753894081,6.674530072583854,0.9222284428852757
-0.9679633867276888,7.632398753894081,6.676015712586096,0.9227883440711979
-0.9633867276887872,7.632398753894081,6.677501352588337,0.9233482463238203
-0.9588100686498856,7.663551401869159,6.678986992590577,0.9239081496412042
-0.954233409610984,7.601246105919003,6.680472632592816,0.9244680540214144
-0.9359267734553776,7.632398753894081,6.68641519260178,0.926707682131991
-0.931350114416476,7.632398753894081,6.68790083260402,0.9272675917974776
-0.9267734553775744,7.632398753894081,6.689386472606262,0.9278275025142809
-0.9221967963386728,7.632398753894081,6.690872112608503,0.9283874142804985
-0.9176201372997712,7.663551401869159,6.692357752610742,0.9289473270942332
-0.9038901601830663,7.663551401869159,6.696814672617463,0.9306270718016307
-0.8993135011441648,7.632398753894081,6.698300312619704,0.9311869887865482
-0.8947368421052632,7.632398753894081,6.699785952621945,0.9317469068095628
-0.8901601830663616,7.601246105919003,6.701271592624186,0.9323068258688046
-0.88558352402746,7.632398753894081,6.702757232626425,0.9328667459624074
-0.8810068649885583,7.663551401869159,6.704242872628667,0.9334266670885096
-0.8672768878718535,7.663551401869159,6.7086997926353895,0.9351064366432682
-0.8627002288329519,7.632398753894081,6.710195510756657,0.9356588164152961
-0.8581235697940504,7.632398753894081,6.7120791225140035,0.9364331100003906
-0.8535469107551488,7.632398753894081,6.714080474021638,0.9373619007256027
-0.8489702517162472,7.663551401869159,6.716081825529274,0.9382906920035907
-0.8443935926773456,7.663551401869159,6.718083177036911,0.9392194838327154
-0.8306636155606407,7.663551401869159,6.724087231559817,0.9420058626106037
-0.8260869565217391,7.663551401869159,6.726088583067453,0.9429346566280028
-0.8077803203661327,7.663551401869159,6.734093989097996,0.9466498381119479
-0.7940503432494279,7.663551401869159,6.740098043620902,0.9494362298654805
-0.7894736842105263,7.663551401869159,6.742099395128538,0.9503650281826529
-0.7848970251716247,7.725856697819315,6.744100746636174,0.9512938270302209
-0.7803203661327232,7.694704049844237,6.746102098143809,0.9522226264066325
-0.7757437070938216,7.694704049844237,6.7481034496514445,0.9531514263103413
-0.7711670480549199,7.663551401869159,6.750104801159082,0.9540802267398075
-0.7574370709382151,7.663551401869159,6.756108855681986,0.9568666311674415
-0.7528604118993135,7.694704049844237,6.758110207189622,0.9577954336846574
-0.7482837528604118,7.694704049844237,6.760111558697259,0.9587242367200204
-0.7437070938215102,7.694704049844237,6.762112910204893,0.9596530402720255
-0.7391304347826086,7.694704049844237,6.76411426171253,0.9605818443391743
-0.7345537757437071,7.725856697819315,6.7661156132201645,0.961510648919974
-0.7208237986270023,7.725856697819315,6.773399383118137,0.9638967977278791
-0.7162471395881007,7.725856697819315,6.777007604743362,0.9652390775223005
-0.7116704805491991,7.725856697819315,6.780625369401983,0.9665960376398667
-0.7070938215102975,7.725856697819315,6.784243134060603,0.967952998608222
-0.702517162471396,7.788161993769471,6.787860898719223,0.9693099604237929
-0.6842105263157895,7.757009345794392,6.802331957353704,0.9747378160874686
-0.6796338672768878,7.757009345794392,6.805949722012324,0.9760947820862161
-0.6750572082379862,7.757009345794392,6.809567486670945,0.9774517489111554
-0.6704805491990846,7.757009345794392,6.813185251329563,0.9788087165588503
-0.665903890160183,7.788161993769471,6.816803015988185,0.9801656850258837
-0.6613272311212814,7.788161993769471,6.820420780646805,0.9815226543088572
-0.6475972540045767,7.788161993769471,6.831274074622668,0.985593567019718
-0.6430205949656751,7.8193146417445485,6.834891839281285,0.9869505395328434
-0.6384439359267735,7.8193146417445485,6.838509603939907,0.9883075128451971
-0.6338672768878719,7.8193146417445485,6.842127368598526,0.989664486953491
-0.6292906178489702,7.8193146417445485,6.845745133257148,0.9910214618544555
-0.6109839816933638,7.850467289719626,6.860216191891628,0.9964493693202542
-0.597254004576659,7.912772585669782,6.871069485867489,1.0005203080850715
-0.5926773455377574,7.881619937694704,6.874687250526109,1.0018772892118186
-0.5881006864988558,7.850467289719626,6.878578530594087,1.002966137134506
-0.5743707093821511,7.975077881619938,6.893871877756035,1.0074709315030133
-0.5697940503432495,7.975077881619938,6.89926397978958,1.009354070180621
-0.5652173913043479,7.912772585669782,6.904656081823126,1.0112372106045695
-0.5606407322654463,8.037383177570094,6.910048183856673,1.0131203527651202
-0.551487414187643,7.912772585669782,6.920832387923765,1.0168866422574392
-0.5377574370709381,7.94392523364486,6.937008694024401,1.022536089281105
-0.5331807780320366,7.94392523364486,6.942400796057948,1.024419241660773
-0.528604118993135,7.94392523364486,6.947792898091493,1.026302395710864
-0.5240274599542334,7.94392523364486,6.95318500012504,1.028185551422199
-0.5194508009153318,7.94392523364486,6.958577102158585,1.030068708785667
-0.5148741418764302,7.975077881619938,6.963969204192131,1.031951867792224
-0.5011441647597255,8.006230529595015,6.980145510292768,1.0376013545809628
-0.49656750572082375,8.006230529595015,6.985537612326315,1.0394845200707357
-0.49199084668192217,8.006230529595015,6.99092971435986,1.0413676871593496
-0.4874141876430206,8.006230529595015,6.996321816393405,1.043250855838147
-0.482837528604119,8.037383177570094,7.001713918426953,1.0451340260985325
-0.4782608695652174,8.037383177570094,7.0071060204604985,1.0470171979319711
-0.46453089244851253,8.06853582554517,7.023282326561135,1.0526667227861854
-0.45995423340961095,8.06853582554517,7.028674428594682,1.054549900827717
-0.45537757437070936,8.06853582554517,7.034066530628225,1.0564330804005404
-0.45080091533180777,8.06853582554517,7.039904069222531,1.057881281463882
-0.4462242562929062,8.06853582554517,7.046496249578642,1.0592288235977971
-0.4416475972540046,8.09968847352025,7.053665058451143,1.0611428978145088
-0.4279176201372997,8.09968847352025,7.076497844867988,1.0688643399102644
-0.42334096109839814,8.130841121495328,7.08411815221505,1.071452607061153
-0.41876430205949655,8.130841121495328,7.091738459562107,1.074040878272641
-0.41418764302059496,8.130841121495328,7.099358766909166,1.0766291535154435
-0.3913043478260869,8.193146417445483,7.137460303644461,1.089570589193645
-0.38672768878718533,8.193146417445483,7.1450806109915215,1.0921588880248307
-0.37299771167048057,8.255451713395638,7.167941533032699,1.0999238074140931
