run,far_radius,outer_panel_count,panels_per_radius,kinematic_convergence_integral,kinematic_absolute_pass,pressure_peak,vertical_force,dipole_coefficient,root_relative_mismatch,checkpoint_sha256
self_similar_wedge_30deg_v725_finalscore_n160,20.0,160,8.0,0.0007479576643724109,True,6.8876793595751815,14.058485807330845,3.1040562622390273,5.5629297431184125e-05,2ddf9a09e661c3d7c9d027c4f73f392e18189a1c2fdfa1f6ec21b8d0284eb354
self_similar_wedge_30deg_v725_far24_n192_jet248,24.0,192,8.0,0.0008907728074955144,True,6.887742342869914,14.059330141088118,3.0914079877435996,5.5856155058449406e-05,ddf1d1a9806c36fab291eca4dd28cb722ee5020c46ce794514e77f950717ef2b
self_similar_wedge_30deg_v725_far28_n224_jet248,28.0,224,8.0,0.0008979135883176215,True,6.887797611090541,14.060044822797208,3.082152413262323,5.569532119826273e-05,9e2a231b2dba6e107d0637859e701f492b62e1575bc6f1ef6b846eade6e0f958
