residual_row,shape_mode,value,finite_difference_step,jacobian_condition_number
0,0,-7.22360918195489,3.2744879530768146e-05,1271.5450022581688
0,1,-14.588576357898544,1.59996973432369e-05,1271.5450022581688
0,2,-1.5773071862646617,1.5411457039910365e-05,1271.5450022581688
0,3,-1.435459876533624,2.4110789537543527e-05,1271.5450022581688
0,4,-1.5661154433019315,2.6978590879733778e-05,1271.5450022581688
0,5,-1.526063295961868,2.9229135502892412e-05,1271.5450022581688
0,6,-1.6026259541360743,3.0730285077021335e-05,1271.5450022581688
0,7,-1.5998972495088366,3.3476483279726435e-05,1271.5450022581688
0,8,-1.635238085541472,3.517992113930547e-05,1271.5450022581688
0,9,-1.6617106910130175,3.737690316034444e-05,1271.5450022581688
0,10,-1.6794608002135505,3.779294394584342e-05,1271.5450022581688
0,11,-1.7137239158709252,4.0062925944368065e-05,1271.5450022581688
0,12,-1.722398453962848,4.0955629042502145e-05,1271.5450022581688
0,13,-1.7411994676683646,4.3566700991774694e-05,1271.5450022581688
0,14,-1.7771672796077223,4.6105571902520065e-05,1271.5450022581688
0,15,-1.7962284049315347,4.7075106169208955e-05,1271.5450022581688
1,0,-1.937349139101043,3.2744879530768146e-05,1271.5450022581688
1,1,-3.877924507522548,1.59996973432369e-05,1271.5450022581688
1,2,-0.41847841036410366,1.5411457039910365e-05,1271.5450022581688
1,3,-0.38097061043034647,2.4110789537543527e-05,1271.5450022581688
1,4,-0.4147449421998475,2.6978590879733778e-05,1271.5450022581688
1,5,-0.4046238506796063,2.9229135502892412e-05,1271.5450022581688
1,6,-0.42443720770892196,3.0730285077021335e-05,1271.5450022581688
1,7,-0.42389081043589477,3.3476483279726435e-05,1271.5450022581688
1,8,-0.43297423002441987,3.517992113930547e-05,1271.5450022581688
1,9,-0.4400247500916836,3.737690316034444e-05,1271.5450022581688
1,10,-0.4445816502600648,3.779294394584342e-05,1271.5450022581688
1,11,-0.45362437599896377,4.0062925944368065e-05,1271.5450022581688
1,12,-0.45581007546089036,4.0955629042502145e-05,1271.5450022581688
1,13,-0.46071664319304856,4.3566700991774694e-05,1271.5450022581688
1,14,-0.4701141975423999,4.6105571902520065e-05,1271.5450022581688
1,15,-0.47509214246666814,4.7075106169208955e-05,1271.5450022581688
2,0,-3.921666891260122,3.2744879530768146e-05,1271.5450022581688
2,1,-7.980436149445784,1.59996973432369e-05,1271.5450022581688
2,2,-0.8644584593360057,1.5411457039910365e-05,1271.5450022581688
2,3,-0.7861484628206252,2.4110789537543527e-05,1271.5450022581688
2,4,-0.8597463245283323,2.6978590879733778e-05,1271.5450022581688
2,5,-0.8365498760051274,2.9229135502892412e-05,1271.5450022581688
2,6,-0.879587718135146,3.0730285077021335e-05,1271.5450022581688
2,7,-0.8776241533701947,3.3476483279726435e-05,1271.5450022581688
2,8,-0.8976176758211976,3.517992113930547e-05,1271.5450022581688
2,9,-0.9119936951170851,3.737690316034444e-05,1271.5450022581688
2,10,-0.9220327499510262,3.779294394584342e-05,1271.5450022581688
2,11,-0.9408431049668247,4.0062925944368065e-05,1271.5450022581688
2,12,-0.9458245833268998,4.0955629042502145e-05,1271.5450022581688
2,13,-0.9562518578547777,4.3566700991774694e-05,1271.5450022581688
2,14,-0.9762238417250576,4.6105571902520065e-05,1271.5450022581688
2,15,-0.9867969127437862,4.7075106169208955e-05,1271.5450022581688
3,0,-0.01717990469490751,3.2744879530768146e-05,1271.5450022581688
3,1,-0.015053469362037435,1.59996973432369e-05,1271.5450022581688
3,2,-0.0004825178331993829,1.5411457039910365e-05,1271.5450022581688
3,3,-0.0005619160426728876,2.4110789537543527e-05,1271.5450022581688
3,4,-0.00041331560523680727,2.6978590879733778e-05,1271.5450022581688
3,5,-0.0005298774658880978,2.9229135502892412e-05,1271.5450022581688
3,6,-0.00044668193487918035,3.0730285077021335e-05,1271.5450022581688
3,7,-0.0004897823118462662,3.3476483279726435e-05,1271.5450022581688
3,8,-0.00043136055865174313,3.517992113930547e-05,1271.5450022581688
3,9,-0.00044617750303536946,3.737690316034444e-05,1271.5450022581688
3,10,-0.000405686751686257,3.779294394584342e-05,1271.5450022581688
3,11,-0.000402924376406715,4.0062925944368065e-05,1271.5450022581688
3,12,-0.00036540836861970286,4.0955629042502145e-05,1271.5450022581688
3,13,-0.00034512127990932715,4.3566700991774694e-05,1271.5450022581688
3,14,-0.00031507499220385666,4.6105571902520065e-05,1271.5450022581688
3,15,-0.00028743257825285885,4.7075106169208955e-05,1271.5450022581688
4,0,-3.929215970268261,3.2744879530768146e-05,1271.5450022581688
4,1,-8.028854751810382,1.59996973432369e-05,1271.5450022581688
4,2,-0.8718281976907803,1.5411457039910365e-05,1271.5450022581688
4,3,-0.7922494823243603,2.4110789537543527e-05,1271.5450022581688
4,4,-0.8673040204082723,2.6978590879733778e-05,1271.5450022581688
4,5,-0.8432719102040439,2.9229135502892412e-05,1271.5450022581688
4,6,-0.8870993476121184,3.0730285077021335e-05,1271.5450022581688
4,7,-0.8848613952820559,3.3476483279726435e-05,1271.5450022581688
4,8,-0.9052764590876403,3.517992113930547e-05,1271.5450022581688
4,9,-0.919664978071022,3.737690316034444e-05,1271.5450022581688
4,10,-0.9299207851039076,3.779294394584342e-05,1271.5450022581688
4,11,-0.9488563810524964,4.0062925944368065e-05,1271.5450022581688
4,12,-0.9539776371746245,4.0955629042502145e-05,1271.5450022581688
4,13,-0.9645165989020915,4.3566700991774694e-05,1271.5450022581688
4,14,-0.984736897410637,4.6105571902520065e-05,1271.5450022581688
4,15,-0.9954436376163877,4.7075106169208955e-05,1271.5450022581688
5,0,-0.024525071837017434,3.2744879530768146e-05,1271.5450022581688
5,1,-0.03215195769756643,1.59996973432369e-05,1271.5450022581688
5,2,-0.002474968086265375,1.5411457039910365e-05,1271.5450022581688
5,3,-0.002398568201161558,2.4110789537543527e-05,1271.5450022581688
5,4,-0.0023690533897104075,2.6978590879733778e-05,1271.5450022581688
5,5,-0.002471166787636816,2.9229135502892412e-05,1271.5450022581688
5,6,-0.0024647508952516856,3.0730285077021335e-05,1271.5450022581688
5,7,-0.0025202505489897564,3.3476483279726435e-05,1271.5450022581688
5,8,-0.0024955877865379984,3.517992113930547e-05,1271.5450022581688
5,9,-0.0025539574602115034,3.737690316034444e-05,1271.5450022581688
5,10,-0.0025337206256924117,3.779294394584342e-05,1271.5450022581688
5,11,-0.0025812580990405235,4.0062925944368065e-05,1271.5450022581688
5,12,-0.0025550495899720627,4.0955629042502145e-05,1271.5450022581688
5,13,-0.002562453843909975,4.3566700991774694e-05,1271.5450022581688
5,14,-0.0025796490120240153,4.6105571902520065e-05,1271.5450022581688
5,15,-0.002580466776911149,4.7075106169208955e-05,1271.5450022581688
6,0,-4.018395207022366,3.2744879530768146e-05,1271.5450022581688
6,1,-8.237569540275745,1.59996973432369e-05,1271.5450022581688
6,2,-0.8963521820014964,1.5411457039910365e-05,1271.5450022581688
6,3,-0.8138680919762135,2.4110789537543527e-05,1271.5450022581688
6,4,-0.8918824463338322,2.6978590879733778e-05,1271.5450022581688
6,5,-0.8664975742389268,2.9229135502892412e-05,1271.5450022581688
6,6,-0.911988001148278,3.0730285077021335e-05,1271.5450022581688
6,7,-0.9094025795363062,3.3476483279726435e-05,1271.5450022581688
6,8,-0.9306402668208074,3.517992113930547e-05,1271.5450022581688
6,9,-0.9453021909027114,3.737690316034444e-05,1271.5450022581688
6,10,-0.9559717120331148,3.779294394584342e-05,1271.5450022581688
6,11,-0.9753862847808118,4.0062925944368065e-05,1271.5450022581688
6,12,-0.9807394064311715,4.0955629042502145e-05,1271.5450022581688
6,13,-0.9915803076329941,4.3566700991774694e-05,1271.5450022581688
6,14,-1.01243083037097,4.6105571902520065e-05,1271.5450022581688
6,15,-1.0234660992398776,4.7075106169208955e-05,1271.5450022581688
7,0,0.032839587289845755,3.2744879530768146e-05,1271.5450022581688
7,1,0.08189800542278007,1.59996973432369e-05,1271.5450022581688
