stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.0019280186470154793,-0.0009512259811290647,0.0009512259811290647,189458.637423875,7.586809766328048
source,640,0.0013353674847711673,-0.0008751232132242126,0.0008751232132242126,423982.5270030147,7.584230847327289
source,1280,0.0012401139189137955,-0.0008409402914829869,0.0008409402914829869,1018632.4900934757,7.582599348703664
candidate_factor_1,320,0.001331625212739778,-0.0009506775083593948,0.0009506775083593948,189413.72690050735,7.582909990582435
candidate_factor_1,640,0.0007311230664388871,-0.000874144591406944,0.000874144591406944,423877.96287571674,7.580672426718728
candidate_factor_1,1280,0.0006292689898236543,-0.0008398904697213652,0.0008398904697213652,1018373.0009512343,7.5790587088185815
candidate_factor_0.75,320,0.0013710298538320747,-0.000950737359127759,0.000950737359127759,189424.95622369027,7.583883507613969
candidate_factor_0.75,640,0.0007709916358039365,-0.000874244810408766,0.000874244810408766,423904.1071835242,7.5816407720309815
candidate_factor_0.75,1280,0.0006702578393565717,-0.0008400074560133119,0.0008400074560133119,1018437.8689086207,7.580023616709025
candidate_factor_0.5,320,0.001483555068470822,-0.000950819179243047,0.000950819179243047,189436.18457690842,7.584805754790173
candidate_factor_0.5,640,0.0008849682588380169,-0.0008743675250877673,0.0008743675250877673,423930.2488179844,7.582556629626696
candidate_factor_0.5,1280,0.0007857068671580032,-0.0008401471701380188,0.0008401471701380188,1018502.7296718428,7.58093536924524
candidate_factor_0.25,320,0.0016692285518706146,-0.0009509229727773183,0.0009509229727773183,189447.41197322885,7.585676723815048
candidate_factor_0.25,640,0.0010730837953399947,-0.0008745127502014352,0.0008745127502014352,423956.3878195486,7.583419991613383
candidate_factor_0.25,1280,0.0009756489195033032,-0.0008403096118927575,0.0008403096118927575,1018567.5834281077,7.581793949265264
candidate_factor_0.125,320,0.0017895046344209437,-0.0009509831097295435,0.0009509831097295435,189453.0253068353,7.586092976004875
candidate_factor_0.125,640,0.001194953380216685,-0.0008745938032331343,0.0008745938032331343,423969.45632268605,7.583831984164284
candidate_factor_0.125,1280,0.001098565147068484,-0.0008403993656135703,0.0008403993656135703,1018600.0077090398,7.58220329951656
