row,case_name,coefficient,hull,speed_case,fn_l,speed_mps,omega_e_sqrt_l_over_g,omega_rad_s,mode_name,station_local_index,active_station_index,solve_order_rank,history_steps,history_dt_s,control_panel_count,control_radius_m,potential_contribution_norm,normal_derivative_contribution_norm,instantaneous_lhs_norm,history_rhs_norm,history_potential_kernel_channel_norm,history_normal_derivative_kernel_channel_norm,residual_norm,relative_residual,rhs_to_lhs_norm_ratio,potential_to_normal_contribution_norm_ratio,history_potential_to_normal_channel_norm_ratio,lhs_rhs_real_alignment,lhs_rhs_phase_deg,potential_normal_real_alignment,potential_normal_phase_deg,history_channel_real_alignment,history_channel_phase_deg,max_abs_lhs,max_abs_rhs,history_rhs_nonzero,a1_outer_control_balance_status,a1_outer_control_balance_validity_status,relative_tolerance,diagnostic_status,gate_role,is_hard_gate,a1_recommended_control_radius_beams,a1_min_inner_free_surface_panels,a1_min_outer_or_control_panels,a1_min_station_count_for_fn,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_grid_recommendation_status,a1_grid_recommendation_note
0,a1_outer_control_balance_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,28,29,10,2,0.03456848184522294,10,0.8999999999999999,0.028217200464174214,0.02733648433070346,0.0011210256713356213,0.0011210256713356213,0.0015460345716859448,0.00048672373583072735,7.5970105023928e-18,6.7768390114933855e-15,1.0,1.0322176078977927,3.176410883367365,1.0000000000000004,0.0,-0.9996881882420167,180.0,-0.9105909707589186,180.0,0.000620712196788868,0.0006207121967888679,True,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,a1_eq24_outer_control_balance_scale_phase_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_outer_control_balance_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,27,28,11,2,0.03456848184522294,10,0.8999999999999999,0.021191299040306758,0.02039439073512709,0.001070081354126383,0.0010700813541263815,0.0014601720628011625,0.0004480744580584883,7.907153416514628e-18,7.389301183525478e-15,0.9999999999999986,1.0390748767898754,3.2587710291010663,1.0,0.0,-0.9994099600044254,180.0,-0.9077343322323357,180.0,0.0005963916516493143,0.000596391651649313,True,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,a1_eq24_outer_control_balance_scale_phase_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_outer_control_balance_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,26,27,12,2,0.03456848184522294,10,0.8999999999999999,0.01222809121288241,0.011806292224243098,0.000890560280819939,0.0008905602808199384,0.0012012645941553296,0.00035875084544847877,4.0967207122118064e-18,4.600161045179283e-15,0.9999999999999992,1.035726626160683,3.3484648451590804,0.9999999999999999,0.0,-0.997869398187602,180.0,-0.9033910070064428,180.0,0.0005009695020904673,0.0005009695020904671,True,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,a1_eq24_outer_control_balance_scale_phase_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_outer_control_balance_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,25,26,13,2,0.03456848184522294,10,0.8999999999999999,0.01410914945425415,0.014409069655761785,0.0005474353972627662,0.000547435397262766,0.0007247220147436894,0.00020779909537785657,4.4232550361103296e-18,8.079958033819267e-15,0.9999999999999996,0.9791853180897279,3.487609093898476,1.0,0.0,-0.9994841768849452,180.0,-0.8921748096392293,180.0,0.00031445631673405485,0.0003144563167340557,True,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,a1_eq24_outer_control_balance_scale_phase_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_outer_control_balance_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,24,25,14,2,0.03456848184522294,10,0.8999999999999999,0.032744241942393115,0.032731203599783376,3.437849275706897e-05,3.437849275707514e-05,4.310882691458189e-05,1.4779202459740566e-05,1.1792911900124409e-17,3.430316734202203e-13,1.0000000000001796,1.0003983459566341,2.9168574577696544,0.9999999999999998,0.0,-0.9999995279335627,180.0,-0.7023192910475343,180.0,1.6914607294730814e-05,1.691460729473251e-05,True,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,a1_eq24_outer_control_balance_scale_phase_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_outer_control_balance_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,23,24,15,2,0.03456848184522294,10,0.8999999999999999,0.058538940005702006,0.05786830739004706,0.0007706777424305925,0.0007706777424305874,0.001055412266313432,0.00031656652752554707,1.7294915104108823e-17,2.2441176320420867e-14,0.9999999999999933,1.0115889447246955,3.3339351275167894,0.9999999999999998,0.0,-0.9999787167563401,180.0,-0.9280904247612964,180.0,0.0004105897005306017,0.0004105897005306009,True,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,a1_eq24_outer_control_balance_scale_phase_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_outer_control_balance_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,22,23,16,2,0.03456848184522294,10,0.8999999999999999,0.08994491043583243,0.08836732182883897,0.0018047178342614975,0.001804717834261502,0.0024304856921679345,0.00070426647574651,2.0009479087718033e-17,1.1087317201531392e-14,1.0000000000000024,1.0178526244130057,3.451088154652914,1.0,0.0,-0.9999516732384047,180.0,-0.9190360095752255,180.0,0.0009848552344103485,0.0009848552344103535,True,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,a1_eq24_outer_control_balance_scale_phase_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_outer_control_balance_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,21,22,17,2,0.03456848184522294,10,0.8999999999999999,0.12654458295258972,0.12379707957596454,0.003122233372219012,0.0031222333722190137,0.004167388739179383,0.001181289885176441,5.2667345523254506e-17,1.6868484589229505e-14,1.0000000000000007,1.022193604130534,3.527829021034011,0.9999999999999998,0.0,-0.999929797411142,180.0,-0.9155420737459423,180.0,0.0017192783635076314,0.0017192783635076117,True,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,a1_eq24_outer_control_balance_scale_phase_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_outer_control_balance_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,20,21,18,2,0.03456848184522294,10,0.8999999999999999,0.16791245027771298,0.16371700570297898,0.004737174132966924,0.004737174132966946,0.006280625964725452,0.0017482144402368718,4.5033952675583297e-17,9.50650143134553e-15,1.0000000000000047,1.0256261990421784,3.592594718457118,1.0,0.0,-0.9999119854159195,180.0,-0.9135662518644324,180.0,0.002622512370563365,0.0026225123705633777,True,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,a1_eq24_outer_control_balance_scale_phase_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_outer_control_balance_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,19,20,19,2,0.03456848184522294,10,0.8999999999999999,0.2134627597372311,0.20753484976162637,0.006652881737224585,0.006652881737224559,0.008771107065590289,0.0024022025495762742,1.0747566584228369e-16,1.6154753697323327e-14,0.9999999999999962,1.0285634435971285,3.651277061185964,1.0000000000000002,0.0,-0.99989705958555,180.0,-0.9122473913047754,180.0,0.0036971286938899395,0.0036971286938898952,True,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,a1_eq24_outer_control_balance_scale_phase_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_outer_control_balance_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,18,19,20,2,0.03456848184522294,10,0.8999999999999999,0.26248844821611234,0.2545489836005468,0.008859821085007324,0.00885982108500731,0.011623592807820772,0.0031366829287920376,1.0572967037319194e-16,1.1933612356135354e-14,0.9999999999999984,1.0311903214197258,3.7056958167898446,1.0,0.0,-0.9998842994756459,180.0,-0.9112880606611097,180.0,0.004938368812841015,0.004938368812840966,True,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,a1_eq24_outer_control_balance_scale_phase_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_outer_control_balance_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,17,18,21,2,0.03456848184522294,10,0.8999999999999999,0.3140523682754943,0.3038400697421429,0.011335795528906808,0.011335795528906843,0.014807267097909199,0.003941772171163853,1.477903974957474e-16,1.3037496761376344e-14,1.000000000000003,1.0336107694486056,3.756499984000137,0.9999999999999998,0.0,-0.9998731461470861,180.0,-0.910554740507349,180.0,0.0063342199057964815,0.006334219905796409,True,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,a1_eq24_outer_control_balance_scale_phase_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_outer_control_balance_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,16,17,22,2,0.03456848184522294,10,0.8999999999999999,0.3669401221262279,0.354226140019067,0.014044136521395705,0.014044136521395731,0.01827365662893729,0.004803978728179344,2.2024157465999784e-16,1.568210151791588e-14,1.0000000000000018,1.0358922752185271,3.803858772676708,1.0,0.0,-0.9998630847476151,180.0,-0.9099770949925764,180.0,0.007864355226019956,0.007864355226019842,True,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,a1_eq24_outer_control_balance_scale_phase_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_outer_control_balance_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,15,16,23,2,0.03456848184522294,10,0.8999999999999999,0.41977438642521325,0.4043821502213457,0.016928458147830974,0.01692845814783098,0.02195026410452528,0.005704937292441133,6.822035791298372e-17,4.029921527243443e-15,1.0000000000000004,1.0380635895907926,3.8475907760824484,1.0,0.0,-0.999853749709196,180.0,-0.9095145789606945,180.0,0.009497136041264509,0.0094971360412645,True,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,a1_eq24_outer_control_balance_scale_phase_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_outer_control_balance_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,14,15,24,2,0.03456848184522294,10,0.8999999999999999,0.47105140871488443,0.4528765268657179,0.019913045884857823,0.01991304588485783,0.02574139879577874,0.0066219293427608105,2.2071970432083966e-16,1.108417595163973e-14,1.0000000000000004,1.0401320906935756,3.887295901747972,0.9999999999999999,0.0,-0.9998448327760693,180.0,-0.9091408605049609,180.0,0.011189755827888032,0.011189755827887955,True,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,a1_eq24_outer_control_balance_scale_phase_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_outer_control_balance_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,13,14,25,2,0.03456848184522294,10,0.8999999999999999,0.5191845769258603,0.4982117183858103,0.02290633818603958,0.02290633818603958,0.029532762713671137,0.007529153181170148,1.6261355601460062e-16,7.0990637915974945e-15,1.0,1.0420962770767443,3.9224547572667774,0.9999999999999998,0.0,-0.9998360042639183,180.0,-0.9088367976601586,180.0,0.012890145921800406,0.01289014592180039,True,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,a1_eq24_outer_control_balance_scale_phase_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq24_outer_control_balance_scale_phase_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
