benchmark,source_row,coefficient,reference_value,computed_value,gate_error_ratio,coefficient_status,pressure_gradient_integral_value,stokes_body_forward_integral_value,end_contour_integral_value,reported_pressure_gradient_component_value,reported_stokes_body_forward_component_value,reported_end_contour_component_value,reported_forward_identity_residual_value,station_integral_forward_identity_residual_value,station_integral_closure_residual,abs_forward_identity_residual_sum,peak_abs_residual_station_index,peak_abs_residual_x_over_l,peak_abs_residual_share,first_station_abs_residual_share,configured_end_abs_residual_share,residual_abs_centroid_x_over_l,max_station_residual_to_pressure_gradient_abs_ratio,max_station_residual_to_stokes_plus_end_abs_ratio,abs_pressure_gradient_contribution_sum,abs_stokes_plus_end_contribution_sum,diagnostic_conclusion,remaining_blocker,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,0,A33,1.0,10.186413296463698,61.24275530975799,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,forward_identity_residual_is_numerically_small,"Audit whether Eq.31 pressure-gradient density, Eq.32 Stokes body row, and Eq.32 end contour use the same station indexing, generalized-force sign, and longitudinal derivative convention.",diagnostic_station_forward_identity_localization_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,A35,-0.2,-2.700823452099381,41.68039086832301,FAIL,-1.5428303232183866,0.0,-0.08924583749097603,-1.5428303232183869,0.0,-0.08924583749097603,-1.453584485727411,-1.4535844857274105,4.440892098500626e-16,3.3908322217537883,2,0.075,0.10160702907989859,0.033654212330937607,0.033654212330937607,0.34554437738711835,1.0,3.445323881607943e+299,3.4800780592447644,0.08924583749097603,residual_distributed_along_station_sweep,"Audit whether Eq.31 pressure-gradient density, Eq.32 Stokes body row, and Eq.32 end contour use the same station indexing, generalized-force sign, and longitudinal derivative convention.",diagnostic_station_forward_identity_localization_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,0.15,1.4179137618349493,28.17586137410999,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,forward_identity_residual_is_numerically_small,"Audit whether Eq.31 pressure-gradient density, Eq.32 Stokes body row, and Eq.32 end contour use the same station indexing, generalized-force sign, and longitudinal derivative convention.",diagnostic_station_forward_identity_localization_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A55,0.063,0.15985084398825308,10.248766559603501,FAIL,0.19620625010109505,1.629826127434193,-0.09538148881848064,0.19620625010109496,1.6298261274341925,-0.09538148881848064,-1.3382383885146167,-1.3382383885146172,-4.440892098500626e-16,2.4282949564194714,2,0.075,0.11780252684843387,0.051258718309844964,0.051258718309844964,0.3001160409584603,4.306932552281079e+298,92.66326842060168,1.7828733063089037,1.7366273462163093,residual_distributed_along_station_sweep,"Audit whether Eq.31 pressure-gradient density, Eq.32 Stokes body row, and Eq.32 end contour use the same station indexing, generalized-force sign, and longitudinal derivative convention.",diagnostic_station_forward_identity_localization_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,B33,2.1,9.180428403990165,22.477550488857666,FAIL,8.678420568103427,0.0,0.5020078358867408,8.678420568103425,-0.0,0.5020078358867408,8.176412732216685,8.17641273221669,5.329070518200751e-15,19.073431247365065,2,0.075,0.10160702907989852,0.033654212330937607,0.033654212330937607,0.34554437738711824,1.0,1.937994683404467e+300,19.575439083251805,0.5020078358867408,residual_distributed_along_station_sweep,"Audit whether Eq.31 pressure-gradient density, Eq.32 Stokes body row, and Eq.32 end contour use the same station indexing, generalized-force sign, and longitudinal derivative convention.",diagnostic_station_forward_identity_localization_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,B35,0.13,6.54071631372756,164.37734137762976,FAIL,1.8762632368090508,0.0,0.5898877583330298,1.87626323680905,-0.0,0.5898877583330298,1.2863754784760202,1.2863754784760206,4.440892098500626e-16,4.54063481165373,3,0.09999999999999999,0.14604863470453225,0.03216464946081924,0.03216464946081924,0.2739278120234954,1.0,6.6315351493389815e+299,5.13052256998676,0.5898877583330298,residual_distributed_along_station_sweep,"Audit whether Eq.31 pressure-gradient density, Eq.32 Stokes body row, and Eq.32 end contour use the same station indexing, generalized-force sign, and longitudinal derivative convention.",diagnostic_station_forward_identity_localization_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,-0.1,-0.2520619032065345,5.068730106884483,FAIL,-0.4905156252527364,-4.07456531858548,0.23845372204620188,-0.49051562525273634,-4.074565318585481,0.23845372204620188,3.345595971286543,3.345595971286542,-8.881784197001252e-16,6.070737391048676,2,0.075,0.11780252684843384,0.051258718309844964,0.051258718309844964,0.30011604095846023,1.0767331380702696e+299,92.66326842060168,4.457183265772258,4.341568365540772,residual_distributed_along_station_sweep,"Audit whether Eq.31 pressure-gradient density, Eq.32 Stokes body row, and Eq.32 end contour use the same station indexing, generalized-force sign, and longitudinal derivative convention.",diagnostic_station_forward_identity_localization_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B55,0.09,1.8587112677390107,131.01564946214893,FAIL,1.0113490777968417,0.4274989165560071,0.28019668520818913,1.0113490777968415,0.42749891655600714,0.28019668520818913,0.30365347603264525,0.3036534760326452,-5.551115123125783e-17,1.5964867550916992,3,0.09999999999999999,0.17756940164978824,0.048072031967350264,0.048072031967350264,0.2706052274020189,2.0415556908974237e+298,87.8102850610038,1.6657518455155291,0.8629423516779249,residual_distributed_along_station_sweep,"Audit whether Eq.31 pressure-gradient density, Eq.32 Stokes body row, and Eq.32 end contour use the same station indexing, generalized-force sign, and longitudinal derivative convention.",diagnostic_station_forward_identity_localization_not_hard_gate,INFO
