benchmark,source_row,coefficient,row_family,column_family,reference_value,computed_value,current_status,current_gate_error_ratio,station_count,panel_count,row_count,eq31_transport_integral_value,eq32_stokes_body_integral_value,eq32_boundary_proxy_integral_value,longitudinal_end_station_proxy_integral_value,aft_endpoint_state_integral_value,bow_endpoint_state_integral_value,longitudinal_endpoint_state_integral_value,longitudinal_endpoint_state_abs_integral_value,eq32_stokes_plus_boundary_proxy_integral_value,eq31_minus_eq32_proxy_integral_value,normal_variation_integral_value,panel_length_variation_integral_value,lever_variation_integral_value,product_rule_residual_integral_value,section_interior_panel_integral_value,longitudinal_interior_station_integral_value,formula_decomposition_closure_residual_integral_value,formula_decomposition_closure_residual_norm,eq31_eq32_proxy_residual_norm,normal_variation_abs_share,panel_length_variation_abs_share,product_rule_residual_abs_share,boundary_proxy_abs_share,interior_distributed_abs_share,longitudinal_end_station_abs_share,dominant_formula_component,dominant_panel_source_counts,diagnostic_conclusion,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,1,B33,heave_row_N3_m3,heave_radiation,2.1,9.180428403990165,FAIL,22.477550488857666,39,8,312,-7.61221823201561,0.0,-0.9619617786609331,-0.21927493991228691,0.5020078358867408,-0.054587751987419886,0.4474200838993209,0.6932570562965333,-0.9619617786609331,-6.650256453354677,-6.002443970060371,-1.617977448955118,0.0,0.008203186999878601,-6.650256453354677,-7.392943292103322,1.7802017337060713e-17,8.977626720008485e-17,0.8830136445979652,0.792073431540269,0.20884082669235732,0.0012667374765101703,0.11698635540203488,0.8830136445979652,0.030763078022984607,interior_distributed_transport,boundary_proxy:76;interior_distributed_transport:233;normal_variation:2;panel_length_variation:1,panel_product_rule_closes_but_eq31_eq32_proxy_or_gate_remains_open,false,diagnostic-only formula transport identity; it remains outside matched_bie_station_sweep until all Ma 2005 Wigley III coefficients close under one documented derivation.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,A35,heave_row_N3_m3,pitch_radiation,-0.2,-2.700823452099381,FAIL,41.68039086832301,39,8,312,1.3532832412472193,0.0,0.1710154273174992,0.03898221153996205,-0.089245837490976,0.00970448924220798,-0.07954134824876802,0.12324569889716133,0.1710154273174992,1.1822678139297202,1.0671011502329546,0.2876404353697988,0.0,-0.0014583443555339737,1.1822678139297202,1.3143010297072575,2.1658025641595086e-17,7.775513589592466e-17,0.8830136445979653,0.7920734315402689,0.20884082669235735,0.00126673747651017,0.11698635540203486,0.8830136445979653,0.03076307802298457,interior_distributed_transport,boundary_proxy:76;interior_distributed_transport:233;normal_variation:2;panel_length_variation:1,panel_product_rule_closes_but_eq31_eq32_proxy_or_gate_remains_open,false,diagnostic-only formula transport identity; it remains outside matched_bie_station_sweep until all Ma 2005 Wigley III coefficients close under one documented derivation.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,B35,heave_row_N3_m3,pitch_radiation,0.13,6.54071631372756,FAIL,164.37734137762976,39,8,312,-0.8731226398870398,0.0,-0.02565667431950635,-0.30176246190046896,0.5898877583330298,0.025929182194024437,0.6158169405270542,0.7429538546242652,-0.02565667431950635,-0.8474659655675336,-0.8442966256423641,-0.030112042327184813,0.0,0.001286028082508911,-0.8474659655675336,-0.5713601779865709,5.808870160651023e-17,9.468356427203441e-17,0.9049611143067363,0.8602826518332333,0.1406341929875842,0.0016443981962086195,0.09503888569326364,0.9049611143067363,0.1716242960305603,interior_distributed_transport,boundary_proxy:76;interior_distributed_transport:233;normal_variation:2;panel_length_variation:1,panel_product_rule_closes_but_eq31_eq32_proxy_or_gate_remains_open,false,diagnostic-only formula transport identity; it remains outside matched_bie_station_sweep until all Ma 2005 Wigley III coefficients close under one documented derivation.,diagnostic_formula_transport_identity_not_hard_gate,INFO
