benchmark,matrix_cell,candidate_name,station_index,x_m,x_over_l,trapz_weight_m,candidate_transport_force_density_real,candidate_transport_force_density_imag,direct_pressure_gradient_force_density_real,direct_pressure_gradient_force_density_imag,stokes_body_forward_force_density_real,stokes_body_forward_force_density_imag,direct_minus_candidate_force_density_real,direct_minus_candidate_force_density_imag,candidate_minus_stokes_force_density_real,candidate_minus_stokes_force_density_imag,candidate_transport_station_force_real,candidate_transport_station_force_imag,direct_minus_candidate_station_force_real,direct_minus_candidate_station_force_imag,candidate_minus_stokes_station_force_real,candidate_minus_stokes_station_force_imag,station_abs_direct_candidate_residual_share,station_abs_candidate_stokes_residual_share,diagnostic_flags,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,10,0.825,0.27499999999999997,0.07499999999999996,-1656.763066994237,349.9137568221108,111.64539028628818,-1353.3800160508304,3427.6206087822616,-736.5385473861654,1768.4084572805252,-1703.2937728729412,-5084.383675776498,1086.4523042082762,-124.2572300245677,26.243531761658296,132.63063429603932,-127.74703296547051,-381.32877568323715,81.48392281562067,0.02693487396299044,0.05546825005957539,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,11,0.8999999999999999,0.3,0.07500000000000001,-2168.698337035726,548.3425435074992,-1045.5316143157227,-775.3233703258254,3560.4606582986175,-908.9929893367636,1123.1667227200035,-1323.6659138333246,-5729.158995334344,1457.3355328442626,-162.65237527767948,41.125690763062444,84.23750420400027,-99.27494353749935,-429.68692465007587,109.30016496331972,0.019043796896231487,0.0630690394369902,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,12,0.975,0.325,0.07500000000000007,-2490.945460375892,717.7226842630183,-2022.0757391263771,-190.91283769432295,3504.514578063587,-1015.882222201831,468.86972124951467,-908.6355219573413,-5995.460038439479,1733.6049064648494,-186.82090952819206,53.82920131972642,35.165229093713634,-68.14766414680066,-449.6595028829613,130.0203679848638,0.011216678126501112,0.06658395817044437,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,13,1.05,0.35000000000000003,0.07500000000000001,-2588.8234748981145,824.9623200255932,-2468.6518749413945,238.62116577280474,3265.0437727386566,-1044.62123704599,120.17159995672,-586.3411542527884,-5853.867247636771,1869.583557071583,-194.16176061735862,61.8721740019195,9.012869996754002,-43.97558656895914,-439.0400435727579,140.21876678036875,0.006565932600615236,0.06556084679315974,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,14,1.125,0.375,0.07499999999999996,-2492.834012339868,862.0582927214319,-2315.4067065440186,428.1493835465974,2903.3559600380827,-1006.7359836809372,177.4273057958494,-433.90890917483455,-5396.189972377951,1868.7942764023692,-186.96255092548998,64.65437195410736,13.307047934688697,-32.543168188112574,-404.7142479283461,140.1595707301776,0.005142601198202954,0.06092485264787465,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,15,1.2,0.39999999999999997,0.07499999999999996,-2277.329035423486,844.6546683816929,-1779.6446040404844,414.79161649428954,2502.188579541402,-929.6903409642157,497.68443138300154,-429.86305188740334,-4779.517614964888,1774.3450093459087,-170.79967765676133,63.34910012862693,37.32633235372509,-32.23972889155523,-358.46382112236637,133.07587570094307,0.0072142322220061054,0.05439153319814372,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,16,1.275,0.425,0.07499999999999996,-2017.532625469536,797.2753501050718,-1151.031380401037,298.83965679491075,2126.016275233945,-841.0211946587897,866.501245068499,-498.435693310161,-4143.548900703481,1638.2965447638614,-151.3149469102151,59.795651257880344,64.98759338013738,-37.382676998262056,-310.7661675527609,122.87224085728954,0.01096606731404653,0.047536141115457106,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,-1763.3784635297059,740.2938061058073,-616.5942636004854,166.86272068709985,1806.5810719925514,-758.8156643342359,1146.7841999292204,-573.4310854187074,-3569.9595355222573,1499.1094704400432,-132.25338476472805,55.5220354579356,86.0088149946916,-43.0073314064031,-267.7469651641695,112.43321028300333,0.014065452716934069,0.04130851962866456,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,18,1.425,0.47500000000000003,0.07500000000000007,-1537.9968761265197,685.6848002629181,-236.90507467618548,63.22301382883134,1550.2582178244843,-691.2699770508862,1301.0918014503343,-622.4617864340868,-3088.255093951004,1376.9547773138042,-115.34976570948908,51.4263600197189,97.58188510877515,-46.68463398255655,-231.6191320463255,103.27160829853541,0.015822457415086696,0.03607422125728325,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,19,1.5,0.5,0.07499999999999996,-1347.1821484454717,638.5495305171062,0.0,0.0,1350.7258320401959,-640.2658912741326,1347.1821484454717,-638.5495305171062,-2697.9079804856674,1278.8154217912388,-101.03866113341032,47.89121478878293,101.03866113341032,-47.89121478878293,-202.34309853642495,95.91115663434286,0.0163548353934612,0.03185289312467411,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,20,1.575,0.525,0.07499999999999996,-1188.2702708577272,599.8127952625092,129.06936828822978,-25.957124371470208,1197.676062204928,-604.6621246074513,1317.3396391459569,-625.7699196339794,-2385.946333062655,1204.4749198699606,-89.12027031432949,44.985959644688165,98.8004729359467,-46.93274397254842,-178.945974979699,90.33561899024699,0.015998967628310094,0.028514530558544176,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,21,1.65,0.5499999999999999,0.07499999999999996,-1055.04288148656,567.9543537215357,186.11098455292432,-23.578496609660515,1080.5397284329727,-581.9622618246633,1241.1538660394842,-591.5328503311962,-2135.582609919533,1149.916615546199,-79.12821611149195,42.59657652911515,93.08653995296126,-44.36496377483969,-160.16869574396486,86.24374616596486,0.01508290423327186,0.025876820912932398,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,22,1.7249999999999999,0.575,0.07499999999999996,-939.5542158580333,539.5768567818362,204.5166717285174,-6.161557009938203,989.1100815808393,-568.5917156993654,1144.0708875865507,-545.7384137917744,-1928.6642974388726,1108.1685724812016,-70.46656618935246,40.468264258637696,85.80531656899126,-40.93038103438305,-144.64982230791537,83.11264293609007,0.013905364130177547,0.023731000913660247,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,23,1.7999999999999998,0.6,0.07500000000000007,-832.7044394889692,509.43363509506474,217.76634255517726,6.703723455854686,912.9909416722562,-559.4531611032653,1050.4707820441465,-502.72991163921006,-1745.6953811612254,1068.88679619833,-62.45283296167275,38.20752263212989,78.78530865331106,-37.70474337294079,-130.92715358709202,80.16650971487483,0.01277547838794008,0.021838169679809862,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,24,1.875,0.625,0.07500000000000007,-725.2686146032618,470.9493428876237,256.8911924959836,-9.09581670432992,841.4586189411937,-547.7006947122696,982.1598070992454,-480.0451595919536,-1566.7272335444554,1018.6500375998933,-54.395146095244684,35.32120071657181,73.66198553244347,-36.00338696939655,-117.50454251583426,76.39875281999207,0.011992502482046166,0.019937255293755507,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,25,1.95,0.65,0.07499999999999996,-610.4899624443326,418.3014209628572,337.2178887737954,-70.2624241966589,765.046855235032,-525.946355815375,947.707851218128,-488.5638451595161,-1375.5368176793645,944.2477767782323,-45.78674718332492,31.372606572214274,71.07808884135956,-36.642288386963685,-103.16526132595227,70.81858325836738,0.011696655324519314,0.01780009604111837,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,26,2.025,0.6749999999999999,0.07500000000000007,-487.4824268198601,349.8469214318421,443.099433393159,-168.56264976386763,678.8661163577348,-489.39930779148096,930.5818602130191,-518.4095711957098,-1166.3485431775948,839.2462292233231,-36.56118201148954,26.23851910738818,69.7936395159765,-38.88071783967827,-87.47614073831969,62.943467191749285,0.011685776549838196,0.015329907011704356,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,27,2.1,0.7000000000000001,0.07499999999999996,-362.2255147782059,270.14614676216235,532.8342377025052,-268.24141389228265,585.0295743771018,-438.98892690579254,895.059752480711,-538.387560654445,-947.2550891553076,709.1350736679549,-27.166913608365423,20.260961007162162,67.12948143605328,-40.37906704908335,-71.04413168664803,53.18513052509658,0.01145835067154161,0.012624095768121544,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,28,2.175,0.725,0.07499999999999996,-243.8556595995518,187.6831517273952,568.9160279728148,-329.7675936509393,490.915686609864,-381.0425721770204,812.7716875723667,-517.4507453783345,-734.7713462094158,568.7257239044156,-18.289174469966376,14.076236379554631,60.957876567927464,-38.80880590337507,-55.107850965706156,42.654429292831146,0.010569822538436113,0.009912908737110246,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,29,2.25,0.75,0.07499999999999996,-139.13634830631565,109.88276980766835,543.5174765004973,-336.8724277453815,404.2153839882111,-323.3051685383053,682.653824806813,-446.75519755304987,-543.3517322945268,433.18793834597363,-10.435226122973669,8.241207735575122,51.199036860510944,-33.50663981647872,-40.751379922089484,32.489095375948004,0.008949934632923087,0.00741364217102199,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,-49.94409145131611,40.00685354182964,474.1909203190621,-298.88600259578743,329.30841253951724,-271.18205960953406,524.1350117703782,-338.89285613761706,-379.25250399083336,311.1889131513637,-3.7458068588487063,3.000514015637221,39.310125882778344,-25.416964210321265,-28.443937799312486,23.339168486352264,0.006847019385950808,0.005233865911783239,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,31,2.4,0.7999999999999999,0.07500000000000018,25.66046402008819,-22.602724754479798,383.1566278071987,-233.9586201312575,267.0515507727486,-226.8504896840918,357.4961637871105,-211.3558953767777,-241.3910867526604,204.247764929612,1.924534801506619,-1.695204356585989,26.81221228403335,-15.851692153258366,-18.104331506449572,15.318582369720936,0.004555897602520152,0.003373510434393845,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,32,2.475,0.8250000000000001,0.07499999999999996,91.51378473216157,-81.0214096404085,283.12815002762153,-154.27291259952,216.35189123668357,-190.3433103410211,191.61436529545995,-73.25150295911149,-124.838106504522,109.32190070061259,6.863533854912114,-6.076605723030634,14.371077397159487,-5.4938627219333585,-9.362857987839144,8.19914255254594,0.0022503936937741517,0.001770352716886819,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,33,2.55,0.85,0.07499999999999996,152.61963482208432,-140.07278301091245,171.34280250044338,-57.679639818920876,175.67430963606205,-160.9168841172201,18.72316767835906,82.39314319199157,-23.054674813977726,20.844101106307647,11.446472611656317,-10.505458725818427,1.4042375758769288,6.179485739399364,-1.7291006110483285,1.5633075829730727,0.0009269055501690747,0.0003315874269954302,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,34,2.625,0.875,0.07499999999999996,216.92513962032095,-208.14837742228636,6.759713581478049,98.86595629990872,144.20422583674542,-138.29090816304932,-210.1654260388429,307.0143337221951,72.72091378357553,-69.85746925923704,16.26938547152406,-15.611128306671468,-15.762406952913208,23.02607502916462,5.454068533768162,-5.2393101944427745,0.0040815205536455425,0.0010758134340195056,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,35,2.6999999999999997,0.8999999999999999,0.07499999999999996,307.5646206072136,-310.36034310397537,-638.922540998166,781.8745402887719,124.54904958829852,-125.66601567047178,-946.4871616053797,1092.2348833927472,183.0155710189151,-184.6943274335036,23.067346545541007,-23.27702573279814,-70.98653712040344,81.917616254456,13.726167826418624,-13.852074557512761,0.015854811741857915,0.002773994263286684,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,36,2.775,0.9249999999999999,0.07500000000000018,632.0804206745912,-673.2664044554218,1163.6195983238754,-1213.9651370855872,154.79002008695397,-164.8741502518127,531.5391776492842,-540.6987326301654,477.29040058763724,-508.3922542036091,47.406031550594456,-50.49498033415676,39.86543832369641,-40.5524049472625,35.796780044072875,-38.129419065270774,0.008317697235012217,0.007439588542687137,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,37,2.85,0.9500000000000001,0.07499999999999996,-203.29552456076422,228.79240197610875,657.3115680458469,-662.9943222324712,-28.205031133717767,31.74261034192593,860.6070926066111,-891.7867242085799,-175.09049342704645,197.0497916341828,-15.247164342057308,17.159430148208145,64.5455319454958,-66.88400431564345,-13.131787007028477,14.778734372563703,0.0135955427329202,0.0028122710875588194,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,current_equal_panel_x_derivative,38,2.925,0.975,0.03749999999999987,301.3496329523463,-357.8526891309113,-1569.241133376084,1764.8148331634834,17.11962883731725,-20.329559244314233,-1870.5907663284304,2122.6675222943945,284.2300041150291,-337.5231298865971,11.300611235712948,-13.419475842409126,-70.14715373731589,79.6000320860395,10.658625154313553,-12.657117370747345,0.015518762538900527,0.0023538199238462964,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,0,0.075,0.024999999999999998,0.0375,6716.977925798801,19962.31639082059,-13632.460941331752,-21926.161193631495,157.43802429868248,462.4965816812657,-20349.438867130553,-41888.477584452085,6559.5399015001185,19499.819809139324,251.88667221745504,748.586864655772,-763.1039575173958,-1570.8179094169532,245.98274630625443,731.2432428427246,0.24654919619837168,0.09874642090309162,peak_abs_direct_candidate_residual;near_aft_startup_region,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,1,0.15,0.049999999999999996,0.07499999999999998,-1565.883336697486,-1386.4862590765051,5652.7022127769615,-1566.7307539144767,-229.58486347739864,-258.4348406580726,7218.585549474447,-180.24449483797162,-1336.2984732200873,-1128.0514184184326,-117.44125025231142,-103.98646943073786,541.3939162105835,-13.518337112847869,-100.22238549150653,-84.60385638138243,0.0764569327627524,0.016787067174306954,near_aft_startup_region,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,2,0.22499999999999998,0.075,0.075,9627.859719088949,7697.36801520113,10332.386365641501,6881.241550624696,1361.0905134035374,1069.486228577082,704.5266465525528,-816.126464576434,8266.76920568541,6627.881786624048,722.0894789316711,577.3026011400848,52.83949849144146,-61.20948484323255,620.0076904264057,497.0911339968036,0.011415922036508885,0.10171169549995886,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,3,0.3,0.09999999999999999,0.07500000000000001,5917.721547639023,3012.559207724603,-5004.646854331946,-8319.039802516152,1146.7587972063034,571.5912099669303,-10922.368401970969,-11331.599010240756,4770.96275043272,2440.9679977576725,443.8291160729268,225.94194057934524,-819.1776301478228,-849.8699257680569,357.82220628245403,183.07259983182547,0.16664615108765468,0.05144434713441859,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,4,0.375,0.125,0.07499999999999998,5187.170685254763,1574.6906842594053,382.4746771615787,-3512.6033802023685,1364.5944856170763,408.986507210804,-4804.696008093184,-5087.294064461774,3822.576199637687,1165.7041770486012,389.03780139410713,118.10180131945538,-360.35220060698873,-381.54705483463295,286.69321497282647,87.42781327864508,0.0740926702090968,0.03836257789618596,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,5,0.44999999999999996,0.15,0.07500000000000001,4559.420310675519,698.1265992935469,1453.6604686769826,-2752.1928087160877,1672.824168210445,259.8620662414761,-3105.759841998537,-3450.3194080096346,2886.5961424650745,438.26453305207076,341.956523300664,52.359494947016024,-232.93198814989032,-258.7739556007226,216.49471068488063,32.86983997890531,0.049153853781384774,0.02802703338743719,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,6,0.525,0.17500000000000002,0.07500000000000001,3701.275536108418,141.83921644897652,1855.5811688498227,-2476.7452215636295,2028.0418880741215,92.72979118808499,-1845.694367258595,-2618.584438012606,1673.2336480342963,49.10942526089153,277.5956652081314,10.63794123367324,-138.42707754439465,-196.39383285094547,125.49252360257223,3.6832068945668652,0.033921784404622665,0.01606889098758164,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,55,mapped_fixed_y_central,7,0.6,0.19999999999999998,0.07499999999999996,2799.5836227861546,-148.65925290563914,1923.7544112830878,-2301.9442957694528,2409.568436830558,-97.35150160414116,-875.8292115030667,-2153.2850428638135,390.01518595559673,-51.30775130149797,209.96877170896147,-11.14944396792293,-65.68719086272996,-161.49637821478592,29.251138946669737,-3.8480813476123457,0.02461362436780928,0.003776154136795183,none,false,diagnostic-only mapped fixed-control-surface complex closure; no default force term is changed.,diagnostic_pitch_mapping_complex_closure_not_hard_gate,INFO
