benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,candidate_affects_pitch_radiation_column,candidate_recomputed_matched_bie,pitch_oscillation_scale,pitch_forward_speed_scale,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,error_metric,candidate_gate_status,matched_pitch_oscillation_scale,matched_pitch_forward_speed_scale,provider_route,provider_formulation,gate_role
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,pitch_forward_only,2,Solves the pitch-radiation column with only the forward-speed U*m5 body-condition channel; the oscillatory i*omega*N5 channel is suppressed before the matched-BIE solve.,False,True,True,0.0,1.0,-0.2,-1.6320761607093628,-391.4534671461407,8.160380803546815,1.4320761607093628,7.160380803546814,0.3,0.0,0.06,23.867936011822714,41.68039086832301,-17.812454856500295,relative,FAIL,0.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,pitch_body_condition_zero,3,"Suppresses both pitch body-condition channels; this should collapse the pitch-radiation column and acts as a numerical sanity check, not a physical model.",False,True,True,0.0,0.0,-0.2,0.0,0.0,-0.0,0.2,1.0,0.3,0.0,0.06,3.3333333333333335,41.68039086832301,-38.34705753498967,relative,FAIL,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,current_combined,0,"Current default pitch radiation body condition, using both the oscillatory i*omega*N5 term and the forward-speed U*m5 term.",True,True,True,1.0,1.0,0.13,6.54071631372756,2836.3821682849434,50.31320241328893,6.41071631372756,49.31320241328892,0.3,0.0,0.039,164.37734137762976,164.37734137762976,0.0,relative,FAIL,1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,pitch_oscillation_only,1,Solves the pitch-radiation column with the oscillatory i*omega*N5 body condition only; the forward-speed U*m5 channel is suppressed before the matched-BIE solve.,False,True,True,1.0,0.0,0.13,2.4661509951420797,1069.4465822096993,18.97039227032369,2.33615099514208,17.97039227032369,0.3,0.0,0.039,59.90130756774563,164.37734137762976,-104.47603380988413,relative,FAIL,1.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,pitch_forward_only,2,Solves the pitch-radiation column with only the forward-speed U*m5 body-condition channel; the oscillatory i*omega*N5 channel is suppressed before the matched-BIE solve.,False,True,True,0.0,1.0,0.13,4.074565318585481,1766.9355860752444,31.34281014296524,3.9445653185854814,30.34281014296524,0.3,0.0,0.039,101.1427004765508,164.37734137762976,-63.23464090107896,relative,FAIL,0.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,pitch_body_condition_zero,3,"Suppresses both pitch body-condition channels; this should collapse the pitch-radiation column and acts as a numerical sanity check, not a physical model.",False,True,True,0.0,0.0,0.13,-0.0,-0.0,-0.0,0.13,1.0,0.3,0.0,0.039,3.3333333333333335,164.37734137762976,-161.04400804429642,relative,FAIL,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,current_combined,0,"Current default pitch radiation body condition, using both the oscillatory i*omega*N5 term and the forward-speed U*m5 term.",True,False,False,1.0,1.0,0.15,1.4179137618349493,340.08661577611264,9.452758412232997,1.2679137618349494,8.452758412232997,0.3,0.0,0.045,28.17586137410999,28.17586137410999,0.0,relative,FAIL,1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,pitch_oscillation_only,1,Solves the pitch-radiation column with the oscillatory i*omega*N5 body condition only; the forward-speed U*m5 channel is suppressed before the matched-BIE solve.,False,False,False,1.0,0.0,0.15,1.4179137618349493,340.08661577611264,9.452758412232997,1.2679137618349494,8.452758412232997,0.3,0.0,0.045,28.17586137410999,28.17586137410999,0.0,relative,FAIL,1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,pitch_forward_only,2,Solves the pitch-radiation column with only the forward-speed U*m5 body-condition channel; the oscillatory i*omega*N5 channel is suppressed before the matched-BIE solve.,False,False,False,0.0,1.0,0.15,1.4179137618349493,340.08661577611264,9.452758412232997,1.2679137618349494,8.452758412232997,0.3,0.0,0.045,28.17586137410999,28.17586137410999,0.0,relative,FAIL,1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,pitch_body_condition_zero,3,"Suppresses both pitch body-condition channels; this should collapse the pitch-radiation column and acts as a numerical sanity check, not a physical model.",False,False,False,0.0,0.0,0.15,1.4179137618349493,340.08661577611264,9.452758412232997,1.2679137618349494,8.452758412232997,0.3,0.0,0.045,28.17586137410999,28.17586137410999,0.0,relative,FAIL,1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,current_combined,0,"Current default pitch radiation body condition, using both the oscillatory i*omega*N5 term and the forward-speed U*m5 term.",True,False,False,1.0,1.0,-0.1,-0.2520619032065345,-109.30666509086566,2.520619032065345,0.15206190320653448,1.5206190320653448,0.3,0.0,0.03,5.068730106884483,5.068730106884483,0.0,relative,FAIL,1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,pitch_oscillation_only,1,Solves the pitch-radiation column with the oscillatory i*omega*N5 body condition only; the forward-speed U*m5 channel is suppressed before the matched-BIE solve.,False,False,False,1.0,0.0,-0.1,-0.2520619032065345,-109.30666509086566,2.520619032065345,0.15206190320653448,1.5206190320653448,0.3,0.0,0.03,5.068730106884483,5.068730106884483,0.0,relative,FAIL,1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,pitch_forward_only,2,Solves the pitch-radiation column with only the forward-speed U*m5 body-condition channel; the oscillatory i*omega*N5 channel is suppressed before the matched-BIE solve.,False,False,False,0.0,1.0,-0.1,-0.2520619032065345,-109.30666509086566,2.520619032065345,0.15206190320653448,1.5206190320653448,0.3,0.0,0.03,5.068730106884483,5.068730106884483,0.0,relative,FAIL,1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,pitch_body_condition_zero,3,"Suppresses both pitch body-condition channels; this should collapse the pitch-radiation column and acts as a numerical sanity check, not a physical model.",False,False,False,0.0,0.0,-0.1,-0.2520619032065345,-109.30666509086566,2.520619032065345,0.15206190320653448,1.5206190320653448,0.3,0.0,0.03,5.068730106884483,5.068730106884483,0.0,relative,FAIL,1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,current_combined,0,"Current default pitch radiation body condition, using both the oscillatory i*omega*N5 term and the forward-speed U*m5 term.",True,True,True,1.0,1.0,0.063,0.15985084398825308,115.02067479174751,2.537314983940525,0.09685084398825308,1.5373149839405251,0.15,0.0,0.00945,10.248766559603501,10.248766559603501,0.0,relative,FAIL,1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,pitch_oscillation_only,1,Solves the pitch-radiation column with the oscillatory i*omega*N5 body condition only; the forward-speed U*m5 channel is suppressed before the matched-BIE solve.,False,True,True,1.0,0.0,0.063,0.05902608270563874,42.47221781084236,0.9369219477085514,0.003973917294361258,0.06307805229144854,0.15,0.0,0.00945,0.4205203486096569,10.248766559603501,-9.828246210993845,relative,PASS,1.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,pitch_forward_only,2,Solves the pitch-radiation column with only the forward-speed U*m5 body-condition channel; the oscillatory i*omega*N5 channel is suppressed before the matched-BIE solve.,False,True,True,0.0,1.0,0.063,0.10082476128261435,72.54845698090516,1.6003930362319738,0.03782476128261435,0.6003930362319737,0.15,0.0,0.00945,4.0026202415464915,10.248766559603501,-6.24614631805701,relative,FAIL,0.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,pitch_body_condition_zero,3,"Suppresses both pitch body-condition channels; this should collapse the pitch-radiation column and acts as a numerical sanity check, not a physical model.",False,True,True,0.0,0.0,0.063,0.0,0.0,0.0,0.063,1.0,0.15,0.0,0.00945,6.666666666666667,10.248766559603501,-3.582099892936834,relative,FAIL,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,current_combined,0,"Current default pitch radiation body condition, using both the oscillatory i*omega*N5 term and the forward-speed U*m5 term.",True,True,True,1.0,1.0,0.09,1.8587112677390107,2418.0908831378615,20.652347419322343,1.7687112677390107,19.652347419322343,0.15,0.0,0.0135,131.01564946214893,131.01564946214893,0.0,relative,FAIL,1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,pitch_oscillation_only,1,Solves the pitch-radiation column with the oscillatory i*omega*N5 body condition only; the forward-speed U*m5 channel is suppressed before the matched-BIE solve.,False,True,True,1.0,0.0,0.09,1.2915457630050307,1680.2367795815835,14.350508477833674,1.2015457630050306,13.350508477833674,0.15,0.0,0.0135,89.00338985222449,131.01564946214893,-42.01225960992444,relative,FAIL,1.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,pitch_forward_only,2,Solves the pitch-radiation column with only the forward-speed U*m5 body-condition channel; the oscillatory i*omega*N5 channel is suppressed before the matched-BIE solve.,False,True,True,0.0,1.0,0.09,0.5671655047339801,737.854103556278,6.3018389414886675,0.4771655047339801,5.301838941488668,0.15,0.0,0.0135,35.345592943257785,131.01564946214893,-95.67005651889114,relative,FAIL,0.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,pitch_body_condition_zero,3,"Suppresses both pitch body-condition channels; this should collapse the pitch-radiation column and acts as a numerical sanity check, not a physical model.",False,True,True,0.0,0.0,0.09,-0.0,-0.0,-0.0,0.09,1.0,0.15,0.0,0.0135,6.666666666666666,131.01564946214893,-124.34898279548226,relative,FAIL,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_pitch_body_condition_split_candidate_not_hard_gate
