benchmark,coefficient,endpoint_label,station_index,x_over_l,endpoint_forward_gradient_integral_value,endpoint_total_pressure_integral_value,end_term_component_value,end_to_endpoint_forward_ratio_abs,end_to_endpoint_pressure_ratio_abs,abs_endpoint_forward_plus_end_value,end_lever_minus_station_moment_lever_m,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A33,configured_end_station,0,0.024999999999999998,0.0,0.015687744871460647,0.0,,0.0,0.0,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A35,configured_end_station,0,0.024999999999999998,-0.20336162506046293,-0.18492763261255574,-0.08924583749097603,0.4388528930393908,0.482598712967662,0.292607462551439,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,configured_end_station,0,0.024999999999999998,0.0,0.007451678813943806,0.0,,0.0,0.0,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,configured_end_station,0,0.024999999999999998,-0.21734273678336988,-0.20858659037061397,-0.09538148881848064,0.43885289303939057,0.45727526706778243,0.31272422560185054,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B33,configured_end_station,0,0.024999999999999998,1.1439091409651048,1.1439091409651048,0.5020078358867408,0.438852893039391,0.438852893039391,1.6459169768518456,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B35,configured_end_station,0,0.024999999999999998,0.735935685379465,0.7422107833280492,0.5898877583330298,0.8015479749821758,0.794771204600386,1.3258234437124947,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,configured_end_station,0,0.024999999999999998,0.5433568419584248,0.5433568419584248,0.23845372204620188,0.438852893039391,0.438852893039391,0.7818105640046267,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B55,configured_end_station,0,0.024999999999999998,0.34956945055524574,0.35255012208082326,0.28019668520818913,0.801547974982176,0.7947712046003863,0.6297661357634349,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
