benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,row_family,column_family,station_index,panel_index,x_m,x_over_l,is_configured_end_station,is_bow_station,is_section_endpoint_panel,symbol_convention,equation_source,unit_description,pressure_row_measure_N3_ds,stokes_m3_ds,body_panel_normal_z,body_panel_length_m,mode_body_potential_real,mode_body_potential_imag,total_row_measure_x_gradient,normal_variation_x_gradient,panel_length_variation_x_gradient,lever_variation_x_gradient,product_rule_residual_x_gradient,eq31_panel_density_value_per_m,eq32_stokes_body_panel_density_value_per_m,eq32_boundary_proxy_panel_density_value_per_m,longitudinal_end_station_proxy_density_value_per_m,aft_endpoint_state_panel_value,bow_endpoint_state_panel_value,longitudinal_endpoint_state_panel_value,eq32_stokes_plus_boundary_proxy_panel_density_value_per_m,eq31_minus_eq32_proxy_panel_density_value_per_m,normal_variation_density_value_per_m,panel_length_variation_density_value_per_m,lever_variation_density_value_per_m,product_rule_residual_density_value_per_m,section_interior_panel_density_value_per_m,longitudinal_interior_station_density_value_per_m,formula_decomposition_closure_residual_value_per_m,dominant_panel_source,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,0,0.075,0.024999999999999998,True,False,True,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0009244337889877368,0.0,0.019643156216955844,0.047061367265906665,0.0,-3.902684223367609,-0.01214767169857969,-0.01211374204619571,-0.00010110918622122138,0.0,6.71795338372427e-05,-0.20170348235654914,-0.0,-0.20170348235654914,-0.20170348235654914,0.015349568137298852,0.0,0.015349568137298852,-0.20170348235654914,0.0,-0.20114010451667916,-0.0016788464048992737,0.0,0.0011154685650292795,0.0,0.0,1.1275702593849246e-17,boundary_proxy,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,1,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.002759370770041108,0.0,0.0586335565055954,0.047061289379193315,0.0,-6.292833377626801,-0.0361236325640338,-0.03599306555454878,-0.00030179770106543717,0.0,0.0001712306915804152,-0.9671516699013046,-0.0,0.0,-0.9671516699013046,0.07387767670904741,0.0,0.07387767670904741,0.0,-0.9671516699013046,-0.9636559500001122,-0.008080143934594892,0.0,0.004584424033402392,-0.9671516699013046,0.0,3.8163916471489756e-17,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,2,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.004576322794577556,0.0,0.09724170337094015,0.04706131871343948,0.0,-9.891630427924692,-0.059619162911915574,-0.05936209818424894,-0.0005000529211386725,0.0,0.0002429881934720359,-2.5090579561188546,-0.0,0.0,-2.5090579561188546,0.1925934306469108,0.0,0.1925934306469108,0.0,-2.5090579561188546,-2.4982394496406193,-0.02104460544199794,0.0,0.01022609896376303,-2.5090579561188546,0.0,-4.371503159461554e-16,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,3,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.006364872646393603,0.0,0.13524584773497475,0.047061501354674413,0.0,1.1379948219486113,-0.08210953282547026,-0.08169108900905779,-0.0006951921327190269,0.0,0.00027674831630655706,0.3975491272477689,-0.0,0.0,0.3975491272477689,-0.030816757549886626,0.0,-0.030816757549886626,0.0,0.3975491272477689,0.3955231508685025,0.0033659066873442714,0.0,-0.0013399303080778567,0.3975491272477689,0.0,2.168404344971009e-17,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,4,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.006364872646393603,0.0,0.13524584773497475,0.047061501354674413,0.0,1.1379948219486118,-0.0821095328254702,-0.0816910890090578,-0.0006951921327189819,0.0,0.00027674831630658146,0.3975491272477688,-0.0,0.0,0.3975491272477688,-0.030816757549886636,0.0,-0.030816757549886636,0.0,0.3975491272477688,0.39552315086850276,0.0033659066873440546,0.0,-0.0013399303080779753,0.3975491272477688,0.0,-3.144186300207963e-17,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,5,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0045763227945775555,0.0,0.09724170337094012,0.04706131871343948,0.0,-9.89163042792469,-0.059619162911915574,-0.05936209818424898,-0.0005000529211386452,0.0,0.0002429881934720503,-2.509057956118854,-0.0,0.0,-2.509057956118854,0.1925934306469107,0.0,0.1925934306469107,0.0,-2.509057956118854,-2.4982394496406215,-0.021044605441996794,0.0,0.010226098963763636,-2.509057956118854,0.0,4.77048955893622e-16,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,6,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.002759370770041108,0.0,0.058633556505595416,0.0470612893791933,0.0,-6.292833377626803,-0.036123632564033885,-0.03599306555454884,-0.0003017977010654535,0.0,0.0001712306915804107,-0.9671516699013072,-0.0,0.0,-0.9671516699013072,0.07387767670904744,0.0,0.07387767670904744,0.0,-0.9671516699013072,-0.9636559500001142,-0.008080143934595333,0.0,0.004584424033402272,-0.9671516699013072,0.0,4.336808689942018e-17,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,7,0.075,0.024999999999999998,True,False,True,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0009244337889877368,0.0,0.019643156216955844,0.047061367265906665,0.0,-3.9026842233676073,-0.012147671698579773,-0.012113742046195778,-0.00010110918622123664,0.0,6.717953383724234e-05,-0.20170348235655042,-0.0,-0.20170348235655042,-0.20170348235655042,0.015349568137298845,0.0,0.015349568137298845,-0.20170348235655042,0.0,-0.20114010451668018,-0.0016788464048995266,0.0,0.0011154685650292733,0.0,0.0,2.0599841277224584e-17,boundary_proxy,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,1,0,0.15,0.049999999999999996,False,False,True,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0018568754582919714,0.0,0.03903078917504763,0.04757463268201277,0.0,-0.7516265047302608,-0.012717439482866556,-0.012350395616955077,-0.0003333143285980437,0.0,-3.372953731343515e-05,-0.04066855139816566,-0.0,-0.04066855139816566,0.0,0.0,0.0,0.0,-0.04066855139816566,0.0,-0.03949479764480101,-0.0010658915202700207,0.0,-0.00010786223309462846,0.0,-0.04066855139816566,1.0706496453294356e-18,boundary_proxy,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,1,1,0.15,0.049999999999999996,False,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.005467025820727847,0.0,0.11491712487560353,0.04757363906072171,0.0,-0.7842148559684939,-0.03608050212094588,-0.03501812741503511,-0.0009785738146114741,0.0,-8.380089129929802e-05,-0.12038283739362668,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12038283739362668,-0.11683821705979508,-0.0032650180977843264,0.0,-0.0002796022360472601,-0.12038283739362668,-0.12038283739362668,-1.3118846287074604e-17,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
