benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,prefix,row_idx,col_idx,candidate_name,candidate_order,candidate_class,candidate_description,candidate_is_current_default,reference_value,candidate_value,current_computed_value,raw_computed_value,documented_normalization_scale,required_normalization_scale,required_scale_over_documented,candidate_abs_error,candidate_rel_error,candidate_gate_error_ratio,current_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,current_gate_status,candidate_over_reference,candidate_row_decision,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,-0.1,-0.2520619032065345,-0.2520619032065345,-109.30666509086566,433.65008238195344,1093.0666509086566,2.520619032065345,0.15206190320653448,1.5206190320653448,5.068730106884483,5.068730106884483,0.0,FAIL,FAIL,2.5206190320653445,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,-0.1,-0.7561857096196036,-0.2520619032065345,-109.30666509086566,433.65008238195344,1093.0666509086566,2.520619032065345,0.6561857096196037,6.561857096196036,21.872856987320123,5.068730106884483,16.80412688043564,FAIL,FAIL,7.561857096196036,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,-0.1,-0.2520619032065345,-0.2520619032065345,-109.30666509086566,433.65008238195344,1093.0666509086566,2.520619032065345,0.15206190320653448,1.5206190320653448,5.068730106884483,5.068730106884483,0.0,FAIL,FAIL,2.5206190320653445,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,-0.1,-0.08402063440217816,-0.2520619032065345,-109.30666509086566,433.65008238195344,1093.0666509086566,2.520619032065345,0.015979365597821843,0.15979365597821843,0.5326455199273948,5.068730106884483,-4.536084586957088,PASS,FAIL,0.8402063440217816,improves_this_coefficient_only,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,-0.1,-0.1,-0.2520619032065345,-109.30666509086566,433.65008238195344,1093.0666509086566,2.520619032065345,0.0,0.0,0.0,5.068730106884483,-5.068730106884483,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,A,4,4,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,0.063,0.15985084398825308,0.15985084398825308,115.02067479174751,719.5500000000001,1825.7249966944048,2.537314983940525,0.09685084398825308,1.5373149839405251,10.248766559603501,10.248766559603501,0.0,FAIL,FAIL,2.537314983940525,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,A,4,4,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,0.063,-0.15985084398825308,0.15985084398825308,115.02067479174751,719.5500000000001,1825.7249966944048,2.537314983940525,0.22285084398825308,3.537314983940525,23.582099892936835,10.248766559603501,13.333333333333334,FAIL,FAIL,-2.537314983940525,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,A,4,4,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,0.063,0.15985084398825308,0.15985084398825308,115.02067479174751,719.5500000000001,1825.7249966944048,2.537314983940525,0.09685084398825308,1.5373149839405251,10.248766559603501,10.248766559603501,0.0,FAIL,FAIL,2.537314983940525,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,A,4,4,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,0.063,1.4386575958942778,0.15985084398825308,115.02067479174751,719.5500000000001,1825.7249966944048,2.537314983940525,1.3756575958942778,21.83583485546473,145.57223236976486,10.248766559603501,135.32346581016137,FAIL,FAIL,22.835834855464725,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,A,4,4,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,0.063,0.4795525319647592,0.15985084398825308,115.02067479174751,719.5500000000001,1825.7249966944048,2.537314983940525,0.4165525319647592,6.611944951821575,44.07963301214383,10.248766559603501,33.83086645254033,FAIL,FAIL,7.611944951821575,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,A,4,4,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,0.063,0.15985084398825308,0.15985084398825308,115.02067479174751,719.5500000000001,1825.7249966944048,2.537314983940525,0.09685084398825308,1.5373149839405251,10.248766559603501,10.248766559603501,0.0,FAIL,FAIL,2.537314983940525,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,A,4,4,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,0.063,0.063,0.15985084398825308,115.02067479174751,719.5500000000001,1825.7249966944048,2.537314983940525,0.0,0.0,0.0,10.248766559603501,-10.248766559603501,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,B,4,4,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,0.09,1.8587112677390107,1.8587112677390107,2418.0908831378615,1300.9502471458604,26867.67647930957,20.65234741932234,1.7687112677390107,19.652347419322343,131.01564946214893,131.01564946214893,0.0,FAIL,FAIL,20.652347419322343,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,B,4,4,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,0.09,-1.8587112677390107,1.8587112677390107,2418.0908831378615,1300.9502471458604,26867.67647930957,20.65234741932234,1.9487112677390108,21.652347419322343,144.34898279548227,131.01564946214893,13.333333333333343,FAIL,FAIL,-20.652347419322343,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,B,4,4,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,0.09,1.8587112677390107,1.8587112677390107,2418.0908831378615,1300.9502471458604,26867.67647930957,20.65234741932234,1.7687112677390107,19.652347419322343,131.01564946214893,131.01564946214893,0.0,FAIL,FAIL,20.652347419322343,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,B,4,4,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,0.09,16.7284014096511,1.8587112677390107,2418.0908831378615,1300.9502471458604,26867.67647930957,20.65234741932234,16.6384014096511,184.8711267739011,1232.474178492674,131.01564946214893,1101.458529030525,FAIL,FAIL,185.8711267739011,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,B,4,4,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,0.09,5.576133803217033,1.8587112677390107,2418.0908831378615,1300.9502471458604,26867.67647930957,20.65234741932234,5.486133803217033,60.95704225796704,406.3802817197802,131.01564946214893,275.3646322576313,FAIL,FAIL,61.95704225796703,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,B,4,4,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,0.09,1.8587112677390107,1.8587112677390107,2418.0908831378615,1300.9502471458604,26867.67647930957,20.65234741932234,1.7687112677390107,19.652347419322343,131.01564946214893,131.01564946214893,0.0,FAIL,FAIL,20.652347419322343,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,B,4,4,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,0.09,0.09,1.8587112677390107,2418.0908831378615,1300.9502471458604,26867.67647930957,20.65234741932234,0.0,0.0,0.0,131.01564946214893,-131.01564946214893,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
