benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,end_term_scale,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,base_time_plus_pressure_gradient_value,end_term_component_value,candidate_end_contribution_value,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,gate_role
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,-0.2,-2.7008234520993812,-647.7925049860366,13.504117260496905,-2.611577614608405,-0.08924583749097603,-0.08924583749097603,2.500823452099381,12.504117260496905,0.3,0.0,0.06,41.680390868323016,41.68039086832301,7.105427357601002e-15,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,-0.2,-2.611577614608405,-626.386890863826,13.057888073042024,-2.611577614608405,-0.08924583749097603,-0.0,2.411577614608405,12.057888073042024,0.3,0.0,0.06,40.192960243473415,41.68039086832301,-1.487430624849594,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,-0.2,-2.522331777117429,-604.9812767416154,12.611658885587143,-2.611577614608405,-0.08924583749097603,0.08924583749097603,2.3223317771174288,11.611658885587143,0.3,0.0,0.06,38.705529618623814,41.68039086832301,-2.9748612496991953,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,-0.2,-2.656200533353893,-637.0896979249313,13.281002666769465,-2.611577614608405,-0.08924583749097603,-0.044622918745488016,2.456200533353893,12.281002666769464,0.3,0.0,0.06,40.93667555589822,41.68039086832301,-0.7437153124247899,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,-0.2,-2.790069289590357,-669.1981191082472,13.950346447951784,-2.611577614608405,-0.08924583749097603,-0.17849167498195206,2.5900692895903568,12.950346447951784,0.3,0.0,0.06,43.16782149317262,41.68039086832301,1.4874306248496083,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,0.13,6.540716313727561,2836.382168284944,50.313202413288934,5.950828555394531,0.5898877583330298,0.5898877583330298,6.410716313727561,49.31320241328893,0.3,0.0,0.039,164.37734137762976,164.37734137762976,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,0.13,5.950828555394531,2580.5772932877194,45.775604272265625,5.950828555394531,0.5898877583330298,0.0,5.820828555394531,44.77560427226562,0.3,0.0,0.039,149.25201424088542,164.37734137762976,-15.125327136744346,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,0.13,5.360940797061501,2324.772418290495,41.238006131242315,5.950828555394531,0.5898877583330298,-0.5898877583330298,5.230940797061501,40.238006131242315,0.3,0.0,0.039,134.12668710414104,164.37734137762976,-30.25065427348872,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,0.13,6.2457724345610455,2708.4797307863314,48.04440334277727,5.950828555394531,0.5898877583330298,0.2949438791665149,6.115772434561046,47.04440334277727,0.3,0.0,0.039,156.81467780925757,164.37734137762976,-7.562663568372187,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,0.13,7.13060407206059,3092.1870432821675,54.85080055431223,5.950828555394531,0.5898877583330298,1.1797755166660595,7.00060407206059,53.85080055431223,0.3,0.0,0.039,179.5026685143741,164.37734137762976,15.125327136744346,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,0.15,1.4179137618349493,340.08661577611264,9.452758412232997,1.4179137618349493,0.0,0.0,1.2679137618349494,8.452758412232997,0.3,0.0,0.045,28.17586137410999,28.17586137410999,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,0.15,1.4179137618349493,340.08661577611264,9.452758412232997,1.4179137618349493,0.0,0.0,1.2679137618349494,8.452758412232997,0.3,0.0,0.045,28.17586137410999,28.17586137410999,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,0.15,1.4179137618349493,340.08661577611264,9.452758412232997,1.4179137618349493,0.0,-0.0,1.2679137618349494,8.452758412232997,0.3,0.0,0.045,28.17586137410999,28.17586137410999,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,0.15,1.4179137618349493,340.08661577611264,9.452758412232997,1.4179137618349493,0.0,0.0,1.2679137618349494,8.452758412232997,0.3,0.0,0.045,28.17586137410999,28.17586137410999,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,0.15,1.4179137618349493,340.08661577611264,9.452758412232997,1.4179137618349493,0.0,0.0,1.2679137618349494,8.452758412232997,0.3,0.0,0.045,28.17586137410999,28.17586137410999,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,-0.1,-0.25206190320653443,-109.30666509086564,2.5206190320653445,-0.49051562525273634,0.23845372204620188,0.23845372204620188,0.15206190320653443,1.520619032065344,0.3,0.0,0.03,5.068730106884481,5.068730106884483,-1.7763568394002505e-15,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,-0.1,-0.49051562525273634,-212.71214130048452,4.905156252527363,-0.49051562525273634,0.23845372204620188,0.0,0.3905156252527363,3.905156252527363,0.3,0.0,0.03,13.017187508424545,5.068730106884483,7.948457401540062,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,-0.1,-0.7289693472989383,-316.1176175101034,7.2896934729893825,-0.49051562525273634,0.23845372204620188,-0.23845372204620188,0.6289693472989383,6.2896934729893825,0.3,0.0,0.03,20.96564490996461,5.068730106884483,15.896914803080126,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,-0.1,-0.3712887642296354,-161.00940319567508,3.712887642296354,-0.49051562525273634,0.23845372204620188,0.11922686102310094,0.27128876422963544,2.712887642296354,0.3,0.0,0.03,9.042958807654514,5.068730106884483,3.9742287007700314,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,-0.1,-0.013608181160332578,-5.901188881246769,0.13608181160332578,-0.49051562525273634,0.23845372204620188,0.47690744409240377,0.08639181883966743,0.8639181883966742,0.3,0.0,0.03,2.879727294655581,5.068730106884483,-2.189002812228902,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,0.063,0.15985084398825306,115.0206747917475,2.537314983940525,0.2552323328067337,-0.09538148881848064,-0.09538148881848064,0.09685084398825305,1.5373149839405247,0.15,0.0,0.00945,10.248766559603498,10.248766559603501,-3.552713678800501e-15,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,0.063,0.2552323328067337,183.65242507108525,4.051306869948154,0.2552323328067337,-0.09538148881848064,-0.0,0.19223233280673369,3.051306869948154,0.15,0.0,0.00945,20.342045799654358,10.248766559603501,10.093279240050856,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,0.063,0.3506138216252143,252.284175350423,5.565298755955784,0.2552323328067337,-0.09538148881848064,0.09538148881848064,0.2876138216252143,4.565298755955783,0.15,0.0,0.00945,30.43532503970522,10.248766559603501,20.186558480101716,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,0.063,0.20754158839749337,149.33654993141636,3.294310926944339,0.2552323328067337,-0.09538148881848064,-0.04769074440924032,0.14454158839749337,2.2943109269443394,0.15,0.0,0.00945,15.295406179628928,10.248766559603501,5.046639620025427,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,0.063,0.0644693551697724,46.38892451240973,1.023323097932895,0.2552323328067337,-0.09538148881848064,-0.1907629776369613,0.001469355169772396,0.023323097932895175,0.15,0.0,0.00945,0.1554873195526345,10.248766559603501,-10.093279240050867,PASS,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,0.09,1.858711267739011,2418.090883137862,20.652347419322346,1.5785145825308218,0.28019668520818913,0.28019668520818913,1.7687112677390109,19.652347419322343,0.15,0.0,0.0135,131.01564946214896,131.01564946214893,2.842170943040401e-14,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,0.09,1.5785145825308218,2053.568936266817,17.53905091700913,1.5785145825308218,0.28019668520818913,0.0,1.4885145825308217,16.53905091700913,0.15,0.0,0.0135,110.26033944672753,131.01564946214893,-20.7553100154214,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,0.09,1.2983178973226326,1689.0469893957727,14.425754414695918,1.5785145825308218,0.28019668520818913,-0.28019668520818913,1.2083178973226325,13.425754414695918,0.15,0.0,0.0135,89.50502943130611,131.01564946214893,-41.510620030842816,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,0.09,1.7186129251349163,2235.8299097023396,19.09569916816574,1.5785145825308218,0.28019668520818913,0.14009834260409457,1.6286129251349162,18.095699168165737,0.15,0.0,0.0135,120.63799445443824,131.01564946214893,-10.377655007710686,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,0.09,2.1389079529472,2782.6128300089063,23.765643921635558,1.5785145825308218,0.28019668520818913,0.5603933704163783,2.0489079529472,22.765643921635558,0.15,0.0,0.0135,151.7709594775704,131.01564946214893,20.755310015421458,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
