benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,mode_column,generalized_row,station_index,x_m,x_over_l,pitch_base_lever_arm_m,pitch_radiation_lever_arm_m,pitch_moment_lever_arm_m,pitch_moment_to_radiation_lever_ratio,pitch_moment_minus_base_lever_m,pitch_radiation_minus_base_lever_m,pitch_body_condition_oscillation_norm,pitch_body_condition_forward_speed_norm,pitch_body_condition_forward_to_oscillation_norm_ratio,pitch_body_condition_forward_oscillation_real_alignment,pitch_body_condition_forward_oscillation_phase_deg,total_density_value_per_m,time_derivative_density_value_per_m,pressure_gradient_density_value_per_m,stokes_body_forward_density_value_per_m,gate_role
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,13,1.05,0.35000000000000003,0.44999999999999996,0.44999999999999996,0.44999999999999996,1.0,0.0,0.0,2.093264294549054,3.7213587458649857,1.7777777777777783,0.0,-90.0,-4.220046619956545,-1.1102951968280759,-3.109751423128469,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,14,1.125,0.375,0.375,0.375,0.375,1.0,0.0,0.0,1.7735849383202789,3.7836478684165953,2.1333333333333337,0.0,-90.0,-4.570079024966922,-1.070028147537768,-3.500050877429154,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,15,1.2,0.39999999999999997,0.30000000000000004,0.30000000000000004,0.30000000000000004,1.0,0.0,0.0,1.4373746656707003,3.8329991084552,2.666666666666666,0.0,-90.0,-4.350856104606116,-0.9881387468523961,-3.36271735775372,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,16,1.275,0.425,0.2250000000000001,0.2250000000000001,0.2250000000000001,1.0,0.0,0.0,1.0885532991484597,3.8704117303056336,3.555555555555555,0.0,-90.0,-3.793794834813326,-0.8938950882339317,-2.8998997465793943,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,17,1.3499999999999999,0.44999999999999996,0.15000000000000013,0.15000000000000013,0.15000000000000013,1.0,0.0,0.0,0.7306176418757245,3.8966274233371947,5.3333333333333295,0.0,-90.0,-3.1366857848391767,-0.8065214046104205,-2.3301643802287564,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,18,1.425,0.47500000000000003,0.07499999999999996,0.07499999999999996,0.07499999999999996,1.0,0.0,0.0,0.3667647589928485,3.912157429257053,10.666666666666673,0.0,-90.0,-2.5252997643981687,-0.7347292090302991,-1.7905705553678701,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,19,1.5,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,3.917301222099655,,,,-2.016557046248329,-0.6805185636324749,-1.336038482615854,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,20,1.575,0.525,-0.07499999999999996,-0.07499999999999996,-0.07499999999999996,1.0,0.0,0.0,0.36676475899284844,3.9121574292570527,10.666666666666673,0.0,90.0,-1.6182056033669223,-0.6426764351009988,-0.9755291682659235,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,21,1.65,0.5499999999999999,-0.1499999999999999,-0.1499999999999999,-0.1499999999999999,1.0,0.0,0.0,0.7306176418757236,3.8966274233371947,5.333333333333337,0.0,90.0,-1.3218793703351737,-0.618549461876084,-0.7033299084590897,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,22,1.7249999999999999,0.575,-0.22499999999999987,-0.22499999999999987,-0.22499999999999987,1.0,0.0,0.0,1.0885532991484588,3.8704117303056336,3.5555555555555576,0.0,90.0,-1.1195960817258974,-0.6043383271456946,-0.5152577545802026,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,23,1.7999999999999998,0.6,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,1.0,0.0,0.0,1.4373746656706992,3.8329991084552,2.6666666666666683,0.0,90.0,-1.0061043998933923,-0.5946252436718286,-0.4114791562215639,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,24,1.875,0.625,-0.375,-0.375,-0.375,1.0,0.0,0.0,1.7735849383202789,3.7836478684165953,2.1333333333333337,0.0,90.0,-0.9704597506539449,-0.5821339152151093,-0.38832583543883575,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,25,1.95,0.65,-0.44999999999999996,-0.44999999999999996,-0.44999999999999996,1.0,0.0,0.0,2.0932642945490536,3.7213587458649857,1.7777777777777786,0.0,90.0,-0.9838040078500278,-0.5590119097160685,-0.42479209813395935,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,26,2.025,0.6749999999999999,-0.5249999999999999,-0.5249999999999999,-0.5249999999999999,1.0,0.0,0.0,2.391925230095591,3.644838445859949,1.5238095238095242,0.0,90.0,-0.9985992076586221,-0.5201671969722205,-0.4784320106864016,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,27,2.1,0.7000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,1.0,0.0,0.0,2.6643397022003557,3.552452936267141,1.3333333333333333,0.0,90.0,-0.969994536269475,-0.4665875819091299,-0.5034069543603451,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,28,2.175,0.725,-0.6749999999999998,-0.6749999999999998,-0.6749999999999998,1.0,0.0,0.0,2.904330813979366,3.4421698536051757,1.1851851851851858,0.0,90.0,-0.8827724610080617,-0.40499821626404015,-0.4777742447440217,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,29,2.25,0.75,-0.75,-0.75,-0.75,1.0,0.0,0.0,3.104522205128413,3.3114903521369743,1.0666666666666667,0.0,90.0,-0.754431082963756,-0.3436309381885256,-0.4108001447752305,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,30,2.3249999999999997,0.7749999999999999,-0.8249999999999997,-0.8249999999999997,-0.8249999999999997,1.0,0.0,0.0,3.256040983772043,3.1573730751728917,0.9696969696969701,0.0,90.0,-0.6140508313294267,-0.28823091812861046,-0.32581991320081627,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,31,2.4,0.7999999999999999,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,1.0,0.0,0.0,3.348177760250876,2.9761580091118907,0.888888888888889,0.0,90.0,-0.48244275776473605,-0.24111228085558753,-0.24133047690914852,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,32,2.475,0.8250000000000001,-0.9750000000000001,-0.9750000000000001,-0.9750000000000001,1.0,0.0,0.0,3.368025777672226,2.7635083303977237,0.8205128205128205,0.0,90.0,-0.3669201551128534,-0.2023099432839573,-0.16461021182889612,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,33,2.55,0.85,-1.0499999999999998,-1.0499999999999998,-1.0499999999999998,1.0,0.0,0.0,3.3001610634892464,2.5144084293251407,0.7619047619047621,0.0,90.0,-0.2635363220660187,-0.1710335164438396,-0.09250280562217904,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,34,2.625,0.875,-1.125,-1.125,-1.125,1.0,0.0,0.0,3.1265055925672955,2.2232928658256323,0.7111111111111111,0.0,90.0,-0.1503911494603851,-0.1469850752150335,-0.0034060742453516212,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,35,2.6999999999999997,0.8999999999999999,-1.1999999999999997,-1.1999999999999997,-1.1999999999999997,1.0,0.0,0.0,2.8266608725583358,1.8844405817055576,0.6666666666666669,0.0,90.0,0.1682516425979053,-0.13356647237806804,0.3018181149759733,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,36,2.775,0.9249999999999999,-1.275,-1.275,-1.275,1.0,0.0,0.0,2.379219545637402,1.4928436364783702,0.6274509803921569,0.0,90.0,-0.6925832896570033,-0.17523957068243945,-0.517343718974564,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,37,2.85,0.9500000000000001,-1.35,-1.35,-1.35,1.0,0.0,0.0,1.7647665738070057,1.0457875992930405,0.5925925925925926,0.0,90.0,-0.24226607172457704,0.03373822639973186,-0.27600429812430893,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,38,2.925,0.975,-1.4249999999999998,-1.4249999999999998,-1.4249999999999998,1.0,0.0,0.0,0.9711044279759912,0.5451814332496794,0.5614035087719301,0.0,90.0,0.6026345953950506,-0.021607651828353704,0.6242422472234044,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,0,0.075,0.024999999999999998,1.425,1.425,1.425,1.0,0.0,0.0,1.6185073799599854,0.5451814332496794,0.336842105263158,0.0,-90.0,19.79228755541464,0.16733594529558005,19.624951610119066,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,1,0.15,0.049999999999999996,1.35,1.35,1.35,1.0,0.0,0.0,2.9412776230116786,1.0457875992930414,0.3555555555555556,0.0,-90.0,1.2361850394021403,-0.2440185611238562,1.4802036005259966,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,2,0.22499999999999998,0.075,1.275,1.275,1.275,1.0,0.0,0.0,3.9653659093956684,1.4928436364783697,0.3764705882352942,0.0,-90.0,-5.436968822917108,1.4466604793079416,-6.88362930222505,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,3,0.3,0.09999999999999999,1.2,1.2,1.2,1.0,0.0,0.0,4.71110145426389,1.884440581705556,0.40000000000000013,0.0,-90.0,10.060900876506942,1.2188540107216337,8.842046865785308,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,4,0.375,0.125,1.125,1.125,1.125,1.0,0.0,0.0,5.210842654278825,2.2232928658256323,0.4266666666666667,0.0,-90.0,5.432716606331386,1.4503847416343645,3.982331864697022,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,5,0.44999999999999996,0.15,1.05,1.05,1.05,1.0,0.0,0.0,5.500268439148744,2.5144084293251407,0.45714285714285724,0.0,-90.0,5.121100465590253,1.777992417954459,3.3431080476357935,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,6,0.525,0.17500000000000002,0.975,0.975,0.975,1.0,0.0,0.0,5.613376296120379,2.7635083303977255,0.49230769230769245,0.0,-90.0,5.395486734159401,2.155542207491714,3.2399445266676867,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,7,0.6,0.19999999999999998,0.9,0.9,0.9,1.0,0.0,0.0,5.580296267084791,2.9761580091118893,0.5333333333333335,0.0,-90.0,5.82327415850903,2.561054827304568,3.262219331204463,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,8,0.6749999999999999,0.22499999999999998,0.8250000000000001,0.8250000000000001,0.8250000000000001,1.0,0.0,0.0,5.426734972953406,3.157373075172891,0.5818181818181819,0.0,-90.0,6.223041842024553,2.9710992191593304,3.2519426228652226,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,9,0.75,0.25,0.75,0.75,0.75,1.0,0.0,0.0,5.174203675214021,3.3114903521369743,0.6400000000000001,0.0,-90.0,6.416949884754732,3.3499429196215487,3.0670069651331824,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,10,0.825,0.27499999999999997,0.675,0.675,0.675,1.0,0.0,0.0,4.840551356632276,3.4421698536051752,0.7111111111111114,0.0,-90.0,6.200382122554685,3.643110596948665,2.55727152560602,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,11,0.8999999999999999,0.3,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.0,0.0,4.440566170333927,3.5524529362671413,0.8000000000000002,0.0,-90.0,5.432435981843902,3.7843021252211453,1.6481338566227568,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,12,0.975,0.325,0.525,0.525,0.525,1.0,0.0,0.0,3.986542050159319,3.644838445859949,0.9142857142857144,0.0,-90.0,4.1886451339949105,3.724838788689747,0.46380634530516385,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,13,1.05,0.35000000000000003,0.44999999999999996,0.44999999999999996,0.44999999999999996,1.0,0.0,0.0,3.4887738242484234,3.7213587458649857,1.066666666666667,0.0,-90.0,2.7939848660436706,3.4703127695895666,-0.6763279035458958,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,14,1.125,0.375,0.375,0.375,0.375,1.0,0.0,0.0,2.9559748972004645,3.7836478684165953,1.2800000000000002,0.0,-90.0,1.6296730946051947,3.085886121009934,-1.456213026404739,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,15,1.2,0.39999999999999997,0.30000000000000004,0.30000000000000004,0.30000000000000004,1.0,0.0,0.0,2.3956244427845,3.8329991084552,1.6,0.0,-90.0,0.8960218022726517,2.659497876262852,-1.7634760739902002,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,16,1.275,0.425,0.2250000000000001,0.2250000000000001,0.2250000000000001,1.0,0.0,0.0,1.8142554985807662,3.8704117303056336,2.133333333333333,0.0,-90.0,0.5656637846225134,2.259676115187616,-1.694012330565103,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,17,1.3499999999999999,0.44999999999999996,0.15000000000000013,0.15000000000000013,0.15000000000000013,1.0,0.0,0.0,1.217696069792874,3.8966274233371947,3.199999999999998,0.0,-90.0,0.5013331625598322,1.9201584419114552,-1.4188252793516232,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,18,1.425,0.47500000000000003,0.07499999999999996,0.07499999999999996,0.07499999999999996,1.0,0.0,0.0,0.6112745983214142,3.912157429257053,6.400000000000004,0.0,-90.0,0.5725567263544925,1.6477209078777313,-1.0751641815232384,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,19,1.5,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,3.917301222099655,,,,0.697134451274993,1.4356441840936935,-0.7385097328187006,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,20,1.575,0.525,-0.07499999999999996,-0.07499999999999996,-0.07499999999999996,1.0,0.0,0.0,0.611274598321414,3.9121574292570527,6.400000000000006,0.0,90.0,0.8315481441567281,1.272972377033486,-0.44142423287675825,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,21,1.65,0.5499999999999999,-0.1499999999999999,-0.1499999999999999,-0.1499999999999999,1.0,0.0,0.0,1.2176960697928723,3.8966274233371947,3.200000000000003,0.0,90.0,0.9479850715923913,1.1484718364080362,-0.2004867648156447,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,22,1.7249999999999999,0.575,-0.22499999999999987,-0.22499999999999987,-0.22499999999999987,1.0,0.0,0.0,1.8142554985807644,3.8704117303056336,2.133333333333335,0.0,90.0,1.0163665230144372,1.0512941282133657,-0.0349276051989285,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,23,1.7999999999999998,0.6,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,1.0,0.0,0.0,2.395624442784498,3.8329991084552,1.6000000000000012,0.0,90.0,0.9988901891872093,0.9703894783460346,0.028500710841174764,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,24,1.875,0.625,-0.375,-0.375,-0.375,1.0,0.0,0.0,2.9559748972004645,3.7836478684165953,1.2800000000000002,0.0,90.0,0.863423504941188,0.8943600128042021,-0.030936507863014186,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,25,1.95,0.65,-0.44999999999999996,-0.44999999999999996,-0.44999999999999996,1.0,0.0,0.0,3.488773824248423,3.7213587458649857,1.066666666666667,0.0,90.0,0.6139983951709725,0.8131443422669795,-0.1991459470960069,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,26,2.025,0.6749999999999999,-0.5249999999999999,-0.5249999999999999,-0.5249999999999999,1.0,0.0,0.0,3.986542050159318,3.644838445859949,0.9142857142857146,0.0,90.0,0.3120370510098004,0.7215455339705469,-0.40950848296074643,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,27,2.1,0.7000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,1.0,0.0,0.0,4.440566170333926,3.552452936267141,0.8000000000000002,0.0,90.0,0.051598816539232796,0.6218096123242729,-0.57021079578504,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
