iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_measured_s_lambda,root_relative_mismatch,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio,kinematic_integral,kinematic_convergence_integral,provisional_matching_surface_shift_panels,final_matching_surface_shift_panels,provisional_matching_surface_root_displacement_ratio,final_matching_surface_root_displacement_ratio,provisional_matching_surface_trigger_code,final_matching_surface_trigger_code,rk2_rejected_attempt_count,jet_point_count,shallow_jet_panel_count_per_side,boundary_panel_count,jet_tip_thickness,jet_tip_s_lambda
0,0.0,0.3001425862558037,2.6706303820715167,0.018023261992207936,2.269580077734338,2.355325013814419,0.03778008844952409,0.3709527285802774,0.9868411567660246,30284.498388053533,,,0.46447972968199974,0.47265140565373936,,,,,,,,248.0,124.0,416.0,4.982034123984102e-05,0.006230035981672612
1,0.0013842194609157896,0.29782612965219746,2.6731209400232046,0.018480159035280115,2.2711486550345934,2.351068055100379,0.03518897800398203,0.3725095139820114,1.011951931181437,28165.25901400106,0.0013842194609157896,0.19878712596495668,0.4579542000632078,0.4662402729300528,0.015625,0.015625,0.015624999999999296,0.01562500000000839,1.0,1.0,0.0,248.0,124.0,416.0,6.16822099594523e-05,0.007524714114379538
2,0.0027756152053934804,0.29545858768700617,2.6756092711228443,0.01896748765574424,2.270754082001043,2.347121759834956,0.03363097679279115,0.37403913702773917,1.038671474843351,26472.591568566037,0.001391395744477691,0.19880925710210148,0.4513621485220122,0.459698188027838,0.01953125,0.01953125,0.019531249999990945,0.019531250000000194,1.0,1.0,0.0,248.0,124.0,416.0,7.343495775010983e-05,0.008738666627673763
3,0.004173990185098485,0.29306094038853375,2.6780838735003645,0.01941544885864492,2.2735544611463068,2.343001744869031,0.030545687340917935,0.37560331692081284,1.063301439388669,25989.203814300334,0.0013983749797050044,0.1987980362661408,0.44495918314257804,0.4533920227320456,0.015625,0.015625,0.015624999999989288,0.01562499999999388,1.0,1.0,0.0,249.0,124.0,416.0,7.2777903805866e-06,0.0008456868001669393
4,0.005579706533499384,0.2906641428203054,2.6805563225119338,0.01989153115561222,2.2744052470336538,2.3392159156462844,0.028495655599264296,0.37713970165737987,1.0894028248500762,26003.35081165318,0.0014057163484008993,0.19882482614281966,0.43850398250754535,0.4469685993401793,0.01953125,0.01953125,0.01953125000000266,0.019531250000000056,1.0,1.0,0.0,249.0,124.0,416.0,1.7505631211969584e-05,0.001986799199953137
5,0.006992508326805959,0.28829170020212674,2.6830209053643195,0.020361265616682944,2.275873026621535,2.3355276374595015,0.02621174825667757,0.37867958951638214,1.1151953692091523,26019.162780141123,0.0014128017933065754,0.19883323000536213,0.4321222542634942,0.440610680109842,0.01953125,0.01953125,0.019531249999982094,0.01953124999999558,1.0,1.0,0.0,249.0,124.0,416.0,2.8621092902684117e-05,0.003174369843525713
6,0.008412463397427317,0.28591883600021545,2.685483023531321,0.020853984721453885,2.2755409755016363,2.3321761512237726,0.024888664423918506,0.3801910418384582,1.1422547567934802,26036.10780939529,0.001419955070621359,0.19886365911711182,0.4257173325707705,0.43416630175509974,0.0234375,0.0234375,0.023437499999998425,0.023437500000003685,1.0,1.0,0.0,249.0,124.0,416.0,4.0835933542628134e-05,0.004427142824160312
7,0.00983929740478575,0.28359498719573806,2.687929874854384,0.02130857633536607,2.2782482598797187,2.328703062167228,0.02214631441885676,0.38173847082059753,1.167218683841901,26051.90260926723,0.0014268340073584334,0.19887396263364188,0.41949328773228267,0.42795257464353803,0.0234375,0.01953125,0.023437500000006727,0.019531249999983798,1.0,1.0,0.0,249.0,124.0,416.0,5.223454676903383e-05,0.005540349670606125
8,0.011273338968546232,0.2812676659826398,2.690375862468884,0.021785186040764362,2.2791195994342064,2.325573258726098,0.020382282396862364,0.3832566947795213,1.1933982255284146,26068.904870096758,0.0014340415637604813,0.19888754728538943,0.4132533346965186,0.4216620281182756,0.0234375,0.0234375,0.02343749999999454,0.02343750000000004,1.0,1.0,0.0,249.0,124.0,416.0,6.479901142201903e-05,0.006726336733208053
9,0.012714249650101222,0.2789381351099435,2.692818599689951,0.022278990242307742,2.2783272139634643,2.3227692682192327,0.019506440507487656,0.3847456905588367,1.2205239293707195,26086.82558870324,0.001440910681554989,0.19892375930879488,0.40701933049017053,0.41532019537219356,0.02734375,0.02734375,0.027343749999997023,0.027343750000006134,1.0,1.0,0.0,249.0,124.0,416.0,7.841161029876955e-05,0.007969534186976924
10,0.014161654115064535,0.2766547740807268,2.695246897702849,0.022736820445659882,2.280389212746118,2.319871300790318,0.017313749698304504,0.38627102895090304,1.2456765408885975,26103.754136166754,0.0014474044649633135,0.19891264132357553,0.4009559447207659,0.40920097579002046,0.0234375,0.0234375,0.02343750000001138,0.023437499999998435,1.0,1.0,0.0,249.0,124.0,416.0,9.122850435892213e-05,0.00908519273636022
