index,time_s,coverage,pressure_rms_scaled,pressure_max_scaled,velocity_y_rms_scaled,velocity_y_max_scaled,velocity_z_rms_scaled,velocity_z_max_scaled
0,0.0,1.0000000000000004,0.0004892201146027658,0.0018576690247917504,0.007479474279990986,0.028120106386706117,0.0027223060058763513,0.010234881709159883
1,0.0007775962305832998,0.9986237020065533,0.0011601242974350156,0.003536488058323003,0.009745222273026601,0.03350241387530048,0.0035469708336896876,0.012193881426676283
2,0.0015551924611665996,0.9969987847663987,0.0033371755298461665,0.009709111864950994,0.010856435411538978,0.034401523641424944,0.003951419340033733,0.012521130618883684
3,0.0023327886917498993,0.9962351041239761,0.003527449997999401,0.009749081867906984,0.010892098949045468,0.035763594574238965,0.003964399806134726,0.013016883895387054
4,0.0031103849223331993,0.9938015504710545,0.0057954132826549265,0.019653378337258585,0.008347489595960156,0.057422986144822954,0.0030382377437763075,0.020900257719396187
5,0.0038879811529164993,0.9982944778984532,0.0006942383203076174,0.0027355963171174173,0.009280607162493012,0.031204689857210973,0.003377864763065164,0.011357578277533375
6,0.0046655773834997985,0.9994530868887169,0.0026561458837955168,0.006344141583824131,0.01047870318428475,0.032374181185589684,0.0038139360527901095,0.011783238310295431
7,0.0054431736140830985,0.9919103673866253,0.003000736051737948,0.011616429456170991,0.007439171740201935,0.04774214028813254,0.0027076370810278126,0.01737671798504174
8,0.006220769844666399,0.9950451110588837,0.0009467109760406671,0.0018604581266142817,0.009272272139518886,0.029577768096441717,0.0033748310628006774,0.010765427183133355
9,0.006998366075249699,0.9824768949186565,0.0064162901128972955,0.018659592366187687,0.007260781418681776,0.05396412073025514,0.002642708313913297,0.019641333664160498
10,0.007775962305832999,0.9884130003548918,0.00034921714420210043,0.0036048026837460527,0.008210958092648178,0.033318581409832716,0.0029885443405311294,0.012126971881154528
11,0.008553558536416298,0.9847635718140839,0.0021007237971526795,0.006333216398243515,0.00887225533630496,0.0829222697943198,0.003229236853224459,0.030181237962923622
12,0.009331154766999597,0.9913873087507127,0.003435255095255432,0.008845483205926164,0.011921592570129274,0.03727053641846995,0.004339104840576147,0.01356536587145751
13,0.010108750997582898,0.97756898495076,0.005021631086303291,0.015549708217288292,0.0077499286213385445,0.056062237698282884,0.0028207433358549234,0.02040498578853115
14,0.010886347228166197,0.9861226532108369,0.0006101445422742633,0.003481247646757563,0.00865301316695938,0.07182677314037464,0.0031494392294867182,0.02614280744648729
15,0.011663943458749498,0.9848956061582917,0.0005785987098488852,0.008219871060682185,0.0100328613520408,0.08606162133243832,0.0036516628966626213,0.03132386847769701
16,0.012441539689332797,0.9893597732553667,0.003272509925460424,0.008121137805909725,0.011571209249956292,0.03569022321698324,0.004211575741449851,0.01299017890529876
17,0.013219135919916096,0.9790281727822894,0.003359320845160639,0.010336866213282371,0.007494193449339448,0.059597397566703944,0.0027276633453923167,0.021691678754009215
18,0.013996732150499397,0.9959784372325514,0.006232976283726377,0.016891335750234503,0.016954352314125044,0.05919656384659087,0.006170879583603833,0.02154578721099792
19,0.014774328381082696,0.9835651196129442,0.0007264523278903667,0.004087308013441993,0.008372988213388511,0.07186016907694671,0.0030475184815351723,0.0261549625733452
20,0.015551924611665997,0.9872778745844338,0.00155880279640065,0.0031489676550178966,0.009339730176218142,0.026175562704890118,0.003399383780221244,0.00952712568974832
21,0.016329520842249295,0.9896141414588933,0.0021910027257823718,0.005915391032788213,0.011695451850265217,0.035462694431259045,0.004256796349790101,0.012907365199856075
22,0.017107117072832596,0.9901123525396675,0.0032836576230381403,0.007993402633411013,0.011279442628255568,0.03488007768193278,0.00410538137579838,0.012695310045116471
23,0.017884713303415897,0.9968021359687025,0.005467909068653808,0.0160840072960555,0.016312161364372003,0.05685331717162839,0.00593714119317862,0.020692915169768632
24,0.018662309533999194,0.9793476889811453,0.003813124718344221,0.011030720774278018,0.007604827557345403,0.06046282645074125,0.002767930867601077,0.02200666910767299
25,0.019439905764582495,0.9858058463072641,0.00028154444190059473,0.0020784230479454044,0.008025709209602161,0.06787855743117517,0.002921119261171308,0.024705774449876632
26,0.020217501995165796,0.9850460540604615,0.0006438496929084093,0.004988684165679226,0.00901956980141748,0.07762496779229489,0.0032828549336022888,0.028253177712268075
27,0.020995098225749097,0.9869676767379112,0.0021021020390745047,0.004550287279280668,0.009868058502346577,0.028501044323274546,0.0035916795648516767,0.010373531779173691
28,0.021772694456332394,0.990052633214399,0.0032074654714955354,0.008651760836701152,0.012440076701500428,0.03899956243935034,0.00452781763133463,0.014194679877329698
29,0.022550290686915695,0.9754370814621744,0.004510550965147964,0.013803543923777159,0.0076986457026684595,0.05425476251479882,0.002802077879932717,0.019747118622568314
30,0.023327886917498996,0.9940793764297596,0.005889701623064319,0.015895768781205737,0.01589781151319838,0.0544114322859283,0.005786330180778739,0.0198041417558688
31,0.024105483148082293,0.9821772179214023,0.0013345101575459402,0.004181574929080367,0.007891679562572276,0.06625151515220713,0.0028723364591432335,0.024113579490439758
32,0.024883079378665594,0.978984493580713,0.002473406108764375,0.0074902858492367,0.009127464564107821,0.07454252181945,0.0033221254156547645,0.02713125912941854
33,0.025660675609248895,0.9856836493022562,0.0014402448982928787,0.0056890268693311295,0.009544890858764567,0.07435064797635343,0.0034740561619098754,0.027061422761797117
34,0.026438271839832193,0.9873089751230142,0.0019358803740994427,0.005175892385044274,0.011294999611658033,0.033488035049867235,0.004111043654691831,0.012188647962215006
35,0.027215868070415494,0.9882904055625437,0.002802111689964846,0.006392818457012695,0.010667205327826628,0.032165797055993754,0.00388254522213475,0.011707392689829203
36,0.027993464300998794,0.9922183457614375,0.004239259157844949,0.011379258161745821,0.01341953914072549,0.04383820495883492,0.00488431280479436,0.01595580172867721
37,0.028771060531582092,0.9800220039033115,0.0024588028210051106,0.007506315660983416,0.007271747151548858,0.05911786543634068,0.002646699514273828,0.02151714333218267
38,0.029548656762165393,0.9944887323132192,0.005374114195572411,0.01392114160644375,0.014548405345114904,0.04926214133649831,0.005295186501661158,0.017929953122700074
39,0.030326252992748694,0.9857258516780212,0.00030512955863960415,0.0021262814298338606,0.007643035797123126,0.06647089199038242,0.002781837529583867,0.024193426129622747
40,0.031103849223331995,0.9852027652697778,0.00041913877403381084,0.005157665981113566,0.008522206039054438,0.07474920762587375,0.003101829328499489,0.02720648661080239
41,0.031881445453915296,0.9696746466458578,0.007519352035795087,0.023368953800063503,0.00903056690541715,0.039271165736863935,0.003286857552121288,0.014293535393153098
42,0.03265904168449859,0.9880331079368384,0.002701115958615595,0.006188203193207557,0.01126478625268959,0.03410527050802729,0.004100046891350132,0.012413303296518909
43,0.03343663791508189,0.9909424058098938,0.003532300851710509,0.009766467003090449,0.01395024009155071,0.045181738008170144,0.0050774721541914595,0.016444807767387565
44,0.03421423414566519,0.9736614932277574,0.00513889353699474,0.0161169568800093,0.0077971467163093,0.05140492747798626,0.0028379293169430463,0.018709863496599862
45,0.03499183037624849,0.9927147376447868,0.00571054308736014,0.01491117354694489,0.015163991345160504,0.05114479385435158,0.005519241482308725,0.018615182600665053
46,0.03576942660683179,0.9823557767539552,0.000926193660298798,0.0032907587699470492,0.007798883255271883,0.06396129673244193,0.0028385613654360745,0.023280008155677108
47,0.036547022837415094,0.9803686175875029,0.0015384945912330702,0.005091244383231342,0.008532034234421889,0.06929807808519729,0.0031054064990698026,0.025222437714866996
48,0.03732461906799839,0.9993451937991383,0.008124511726576442,0.022179951272671024,0.019707283344280985,0.07121099545507464,0.007172864535568322,0.025918682698112695
49,0.03810221529858169,0.9866867074631124,0.0012236867635682406,0.0054757247076009955,0.008743170774941108,0.07230308301240009,0.0031822539151847187,0.026316170062191818
50,0.03887981152916499,0.9879620296301291,0.0018092421252473548,0.004831384785464227,0.010346058826151135,0.03081515979203747,0.0037656574546861173,0.011215800928458378
51,0.03965740775974829,0.9729744186864631,0.005790166468169676,0.01778666261354022,0.0077110370059008245,0.04417370494077056,0.002806587945473064,0.016077913735698394
52,0.04043500399033159,0.9901464955825551,0.00325045774241683,0.007802193652253439,0.011818510141339486,0.036947969652844866,0.004301585904820842,0.01344796117020661
53,0.04121260022091489,0.9936431276086256,0.004337161201732186,0.011955561867259379,0.014460111157555942,0.04826741976450259,0.005263050045530961,0.017567904079111143
54,0.04199019645149819,0.9792544839351365,0.0029193715402237655,0.008892656767745949,0.007198090349937143,0.05720555834186004,0.002619890630935908,0.02082112047101546
55,0.04276779268208149,0.9749174192657887,0.004228577845464839,0.013566638490741025,0.008153992525156728,0.057881955776447384,0.0029678105695861664,0.0210673090037396
56,0.04354538891266479,0.9977174487310759,0.00723693868784157,0.019955917810920556,0.018464184969640418,0.06576680720746465,0.006720413728934464,0.02393716022624079
57,0.04432298514324809,0.984024079134203,0.0004488838817572823,0.002700176757060475,0.00797341580753241,0.06671764627427361,0.0029020860193693923,0.024283237344136788
58,0.04510058137383139,0.9832468932470326,0.0006636230145531456,0.005488089523282737,0.00875610694634282,0.07380170987437323,0.003186962296520339,0.02686162563222207
59,0.04587817760441469,0.9822374169818505,0.0012024212004610446,0.009999185723220911,0.010038781251432897,0.08560340522321595,0.0036538175638311902,0.031157091453078482
60,0.04665577383499799,0.9871583819862266,0.0017727128510292276,0.003753450571201318,0.009452504323618254,0.026775983954574013,0.003440430213069626,0.009745661152654525
61,0.047433370065581286,0.988729699584943,0.0023733029119569,0.006048956046329443,0.010929036239312523,0.03267644008308152,0.0039778438803264055,0.011893251552024881
62,0.04821096629616459,0.9912240459531263,0.0030728528669376398,0.009226446831700522,0.01381050154142989,0.04453900793134248,0.005026611481368001,0.016210873150755038
63,0.04898856252674789,0.9713822881051514,0.0059703184719490845,0.018906851987029568,0.008208790180826315,0.0432901346676173,0.0029877552851574445,0.015756320456388008
64,0.04976615875733119,0.9917176288677657,0.004108923907110021,0.010478009068674275,0.013010419425209878,0.04224561257912851,0.004735405406095185,0.01537614550714466
65,0.05054375498791449,0.9960455914905063,0.005459987804737424,0.015608234267446555,0.016348206719496217,0.05679706357074459,0.005950260629527353,0.020672440533476458
66,0.05132135121849779,0.9802248018275643,0.002263311606710529,0.007005311176071355,0.007118261334664356,0.057781227183840156,0.0025908352455458225,0.02103064679429094
67,0.05209894744908109,0.9772921032738877,0.003131824522470809,0.009950409831194502,0.007830838883286673,0.05998258564055884,0.0028501922628507265,0.021831875747486566
68,0.052876543679664385,0.9977721966183232,0.006668641349967071,0.01814433491304782,0.01729311475704495,0.06116781477603684,0.006294179029313951,0.02226326387358562
69,0.053654139910247686,0.9852729506152527,0.00046478495853347247,0.0025035921762057863,0.007806825049616524,0.06504692352822868,0.0028414519421841684,0.023675143994865235
70,0.05443173614083099,0.9851419065481667,0.00047296392633507236,0.004644901100258985,0.00841362379137228,0.0707736812553337,0.003062308622373455,0.025759513346385175
71,0.05520933237141429,0.984964624527645,0.0005028956026259944,0.0077217112246311375,0.009241185090228352,0.0787741353529821,0.0033635163021877193,0.028671440498542054
72,0.05598692860199759,0.9684215966957431,0.006999950291658955,0.022376860160595098,0.009074525726849336,0.03700656169128338,0.0033028572546560248,0.013469286928163075
73,0.05676452483258089,0.9877646115526721,0.0023002259642065327,0.004850710233887308,0.010326090045885045,0.030477252422246092,0.003758389413054665,0.011092812703915008
74,0.057542121063164184,0.989332793192635,0.0028416362176743666,0.006920819136778858,0.01158286606396428,0.03560208059515723,0.004215818474775121,0.012958097614583493
75,0.058319717293747485,0.9916292325986604,0.0035656485054465243,0.009951075855503961,0.01386902133456938,0.04511972296194737,0.0050479109441861755,0.016422236136486072
76,0.059097313524330786,0.9749255182833706,0.004359737318186883,0.013731537934310529,0.00729589761717622,0.049275353627744226,0.0026554895649058773,0.01793476200344042
77,0.05987490975491409,0.9914544202177826,0.004205640149941772,0.010161674471968364,0.012649378274928244,0.040938070191554765,0.0046039971740474625,0.01490023899802657
78,0.06065250598549739,0.9949665332363411,0.005519276922702233,0.014677218068986014,0.014892951106065653,0.05080652651032365,0.005420590902989811,0.018492063356214603
79,0.06143010221608069,0.9835751495627618,0.0010120416262745647,0.0034209970795899126,0.007018893860892783,0.05985039106592304,0.0025546684428387513,0.02178376085718767
80,0.06220769844666399,0.9822953819898386,0.001316535130535737,0.004393114829455002,0.00746793799694245,0.06306590244789521,0.0027181071422326085,0.022954111288169828
81,0.06298529467724728,0.9805193228412556,0.0018409635277164213,0.006007107573511928,0.008006009950448601,0.06643730867149734,0.0029139493172023385,0.024181202801181065
82,0.06376289090783059,0.9994525869688937,0.007403303144819497,0.019842614661126887,0.01793250492955119,0.06428438849863644,0.0065268980201885875,0.023397603941508468
83,0.06454048713841389,0.987622417756911,0.0009866422344525613,0.0022582878131658423,0.008093998122061654,0.028151910150065525,0.0029459743926369803,0.010246457332360284
84,0.06531808336899718,0.9880816798713559,0.0012275794135516427,0.0023935782151790993,0.008794568224175417,0.029347616108371506,0.003200961056823217,0.01068165871011868
85,0.06609567959958049,0.9887114983581679,0.0015170098855857592,0.0036975267045225935,0.009751903555632905,0.030883292930215273,0.0035494026216851297,0.011240599362722136
86,0.06687327583016378,0.9897125828046638,0.0018784223173458168,0.00547367856908237,0.011407408896512391,0.03368160151040721,0.004151957288433951,0.01225910039220366
87,0.06765087206074709,0.9715673279206395,0.006874755926208084,0.021415175865315952,0.008639908720600657,0.03873746798911332,0.0031446696010756256,0.014099285298877235
88,0.06842846829133038,0.9911567045172596,0.0030019563508511212,0.007123172495677552,0.011123185248741365,0.034431610609288836,0.004048508340770772,0.012532081379625665
89,0.06920606452191369,0.9933103129688319,0.0037990170681071,0.010040554747959165,0.012674411197992338,0.04108692306367437,0.004613108412919451,0.014954417012763092
90,0.06998366075249698,0.9963370994861321,0.004827954182277021,0.014118132054028159,0.015385564023981118,0.052872581574796476,0.005599887342126106,0.01924404590203786
91,0.07076125698308028,0.9798396695371283,0.0035853381304390346,0.010662133913766005,0.0067533704386984455,0.052511676200767785,0.0024580258206595242,0.01911268708850468
92,0.07153885321366359,0.9765563048710841,0.004655379660473668,0.0144025557910187,0.007590473968050235,0.05236013230073344,0.0027627065883427506,0.019057529619707452
