outer_iteration,node_index,normal_displacement
1,0,-4.271124348098774e-06
1,1,-4.270920051604034e-06
1,2,-4.270277170808194e-06
1,3,-4.26915376346356e-06
1,4,-4.267514248983855e-06
1,5,-4.265332951069561e-06
1,6,-4.262598605294172e-06
1,7,-4.259320024971483e-06
1,8,-4.255533194282907e-06
1,9,-4.251310075245743e-06
1,10,-4.246769497060465e-06
1,11,-4.24209054185127e-06
1,12,-4.237528923156521e-06
1,13,-4.233436920658763e-06
1,14,-4.230287521232333e-06
1,15,-4.228703482945576e-06
1,16,-4.229492108938414e-06
1,17,-4.2336865567865384e-06
1,18,-4.242594511550704e-06
1,19,-4.257854992166635e-06
1,20,-4.2815039085866124e-06
1,21,-4.316048708395313e-06
1,22,-4.364551992406598e-06
1,23,-4.430723291091262e-06
1,24,-4.519017205267493e-06
1,25,-4.634734763673048e-06
1,26,-4.78412306406263e-06
1,27,-4.97446599183335e-06
1,28,-5.214156013023475e-06
1,29,-5.512733739239225e-06
1,30,-5.880878240385978e-06
1,31,-6.3303271369852005e-06
1,32,-6.873701675182879e-06
1,33,-7.524208807663706e-06
1,34,-8.2951905324456e-06
1,35,-9.199491401069729e-06
1,36,-1.0248619479222779e-05
1,37,-1.145168562973273e-05
1,38,-1.2814122404869646e-05
1,39,-1.4336208593398608e-05
1,40,-1.6011459671389724e-05
1,41,-1.7824988248097502e-05
1,42,-1.9751990786936298e-05
1,43,-2.175657389651181e-05
1,44,-2.3791188842908958e-05
1,45,-2.57969865707004e-05
1,46,-2.7705423532868817e-05
1,47,-2.944142373360656e-05
1,48,-3.092831542457365e-05
1,49,-3.209459386067806e-05
1,50,-3.2882302339083736e-05
1,51,-3.325647285838886e-05
1,52,-3.321464595271845e-05
1,53,-3.279504564495652e-05
1,54,-3.208160296925407e-05
1,55,-3.1203817106451287e-05
1,56,-3.0329558417462784e-05
1,57,-2.964949584241541e-05
1,58,-2.935297842814818e-05
1,59,-2.9596932704136553e-05
1,60,-3.047151817575917e-05
1,61,-3.1968571839638903e-05
1,62,-3.396070391972041e-05
1,63,-3.6199532808434095e-05
1,64,-3.8340169967142596e-05
1,65,-3.999507680626485e-05
1,66,-4.081372009071408e-05
1,67,-4.05758095186904e-05
1,68,-3.927715603653386e-05
1,69,-3.718122308429424e-05
1,70,-3.480967003170656e-05
1,71,-3.285451713710753e-05
1,72,-3.2013929090247106e-05
1,73,-3.2780467592566956e-05
1,74,-3.5238093598740185e-05
1,75,-3.894154832423857e-05
1,76,-4.2947335525354036e-05
1,77,-4.603150899269713e-05
1,78,-4.706754206929149e-05
1,79,-4.54631645072546e-05
1,80,-4.149678382143481e-05
1,81,-3.638579270169646e-05
1,82,-3.198475134535274e-05
1,83,-3.0147860860834807e-05
1,84,-3.1955663140011356e-05
1,85,-3.712615190690676e-05
1,86,-4.3926306765824805e-05
1,87,-4.973168922360629e-05
1,88,-5.2088847038724e-05
