outer_iteration,jvp_call,direction_norm,maximum_unit_displacement_ratio,signed_finite_difference_step,source_residual_norm,perturbed_residual_norm,product_norm
1,1,1.0,84.66879674836525,1.1810726482531566e-05,0.0318073114219902,0.0318068605621306,16.82768199383777
1,2,1.0,285.0296414930291,3.508407037113215e-06,0.0318073114219902,0.0318075808407389,10.158942564801777
1,3,1.0,239.82318908399424,4.16973856372899e-06,0.0318073114219902,0.03180718082784816,9.754499586488967
1,4,1.0,229.53251589486888,4.356681213994199e-06,0.0318073114219902,0.03180740098573821,12.983730574682022
1,5,1.0,225.3459289698836,4.437621769211749e-06,0.0318073114219902,0.031807260139562796,16.884959477691492
1,6,1.0,223.20760202887124,4.480134148256532e-06,0.0318073114219902,0.03180751439129304,21.01875866435743
1,7,1.0,221.96706765001437,4.505172819495664e-06,0.0318073114219902,0.03180741209137991,24.739384208746976
1,8,1.0,221.18584338649893,4.521085005664696e-06,0.0318073114219902,0.031807504434888556,27.31389994630301
1,9,1.0,220.6650722910556,4.531754797519598e-06,0.0318073114219902,0.03180733410382694,25.4699987104948
1,10,1.0,220.30335670359605,4.539195475561616e-06,0.0318073114219902,0.031807249946321246,22.977597969226224
1,11,1.0,220.04439020947882,4.544537577386161e-06,0.0318073114219902,0.03180766500888083,20.72997069807925
1,12,1.0,219.8547968843026,4.54845659122118e-06,0.0318073114219902,0.03180650724252844,22.475019077772348
1,13,1.0,219.71374197829132,4.5513766731022425e-06,0.0318073114219902,0.03180895936133494,22.25596823187852
1,14,1.0,219.6076592784693,4.553575240888885e-06,0.0318073114219902,0.03180640744554615,20.42486840871075
1,15,1.0,219.52739978919618,4.5552400336370855e-06,0.0318073114219902,0.03180536604607041,21.462835733822605
1,16,1.0,219.46660727370647,4.556501840632438e-06,0.0318073114219902,0.03181196254697278,21.626970429368527
1,17,1.0,219.4207514237253,4.557454085410962e-06,0.0318073114219902,0.03180546036005383,21.552669699976814
1,18,1.0,219.3865306430712,4.558164975164042e-06,0.0318073114219902,0.03180516376811384,21.920960193687105
1,19,1.0,219.36149109100904,4.558685278014994e-06,0.0318073114219902,0.03180715410761261,20.544738238894258
1,20,1.0,219.34377680143425,4.559053439228741e-06,0.0318073114219902,0.03181143102304426,21.227720264306246
1,21,1.0,219.33196164710358,4.559299030065487e-06,0.0318073114219902,0.03180919720506449,21.13281033479907
1,22,1.0,219.32493387603233,4.5594451224830814e-06,0.0318073114219902,0.03180652787168819,21.784330506939757
1,23,1.0,219.32181514217015,4.559509957328111e-06,0.0318073114219902,0.0318040609487701,22.383367818791083
1,24,1.0,219.32190276774833,4.559508135669211e-06,0.0318073114219902,0.03180585117025499,21.998100967290636
1,25,1.0,219.3246278252671,4.559451484840481e-06,0.0318073114219902,0.0318086091999145,22.314349879994026
1,26,1.0,219.32952433236824,4.559349695596006e-06,0.0318073114219902,0.031811661355276626,21.26837391135123
1,27,1.0,219.3362062004777,4.559210799360594e-06,0.0318073114219902,0.031811310025983586,21.4995867098274
1,28,1.0,219.34434987575094,4.559041527928377e-06,0.0318073114219902,0.03181104579078245,20.720987135141762
1,29,1.0,219.3536809737836,4.558847590615616e-06,0.0318073114219902,0.03180655914806778,21.19121245506547
1,30,1.0,219.36396402463185,4.558633887048615e-06,0.0318073114219902,0.03180466157614064,21.180691532700166
1,31,1.0,219.37499433614187,4.5584046760941645e-06,0.0318073114219902,0.031805017409468096,21.702985194561748
1,32,1.0,219.38659168152822,4.558163706976434e-06,0.0318073114219902,0.03180482951076334,22.14870230272328
1,33,5.9635530159320735e-05,35.18634727697794,2.84201139756922e-05,0.0318073114219902,0.0317932461222738,0.0003088737302234213
