outer_iteration,step_factor,source_formal_exact_objective,candidate_formal_exact_objective,formal_exact_relative_decrease,source_reduced_objective,source_weak_objective,residual_generator,average_mode_count,jump_mode_count,source_projected_integral,source_unresolved_integral,candidate_reduced_objective,candidate_projected_integral,candidate_unresolved_integral,candidate_unrepresented_projected_integral,gmres_info,krylov_iterations,jvp_calls,direction_solver,exact_subspace_rank,exact_subspace_condition_number,trust_region_step_scale,right_preconditioner,right_scale_minimum,right_scale_median,right_scale_maximum,geometric_ratio_minimum,geometric_ratio_median,geometric_ratio_maximum,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_root_relative_mismatch
1,1.0,0.0010117050598954676,0.0010107856668069432,0.0009087560445921353,0.001011705059895468,0.0001887807300292198,source_aligned_exact,,,0.0005669113948001256,0.00044479366509534183,0.0010098782735950879,0.0005658452000151232,0.00044494046679182037,0.00037782208523330017,0,0,33,exact_coordinate_subspace,32,39.488845131700785,1.0,geometric_midpoint,0.7697573852437122,1.0000000060601224,2.5913167539712663,84.66879674836525,219.40367155262675,285.0296414930291,25.706133412276838,7.427862867029073,25.703298066190673,5.831731044370679e-11
