node_index,xi,eta
0,4.569075642128386,-0.08121984394198864
1,4.567046689481621,-0.08341752731255682
2,4.565159414751361,-0.08589090708638727
3,4.56303214706585,-0.08832852493260222
4,4.561166674146054,-0.09112738083085208
5,4.5593444486419505,-0.09411098144042968
6,4.557438778587774,-0.09720388335740275
7,4.555697292413031,-0.10055215237593368
8,4.554121965412523,-0.10414150416205921
9,4.55259045150872,-0.10791259643467127
10,4.551213608832218,-0.11190731577017547
11,4.5501543201514485,-0.1161627424116137
12,4.549257264206906,-0.12062363053591284
13,4.548655691312553,-0.12530527137911582
14,4.548371795099805,-0.13019226382549717
15,4.548353513595796,-0.13526782068098783
16,4.548705486853823,-0.14051734620033826
17,4.549456539097429,-0.145917874405729
18,4.550488152245848,-0.15147216023010154
19,4.551909542116566,-0.15714863249629454
20,4.5537452505865295,-0.16292387092001295
21,4.555989943755183,-0.168782683900158
22,4.558632872621918,-0.1747148000762739
23,4.561693847985401,-0.18069770333184174
24,4.565149701163211,-0.18673094867449638
25,4.568982789111997,-0.19281596838653378
26,4.573240328193887,-0.19891348799280936
27,4.577894162443659,-0.20503353016779355
28,4.582914979801386,-0.2111933123343584
29,4.588319229402756,-0.21737616571906845
30,4.594143241370831,-0.22354483328702113
31,4.600354972762364,-0.22972485884604577
32,4.606957128874077,-0.23591182756953433
33,4.613967127208544,-0.24208527222194196
34,4.621367794678334,-0.24826394584357384
35,4.629150893606614,-0.2544597742197093
36,4.6373415093871335,-0.26064342843634747
37,4.645936450748211,-0.26682122010506243
38,4.6549180479302805,-0.273022436509496
39,4.66429895451627,-0.2792350981645376
40,4.674098253081228,-0.2854360855033016
41,4.684311823573275,-0.2916380685347565
42,4.694940360878868,-0.29784776110797556
43,4.7059992394011765,-0.30404709680084985
44,4.717488071119521,-0.31024555755933825
45,4.729399707993678,-0.316467249605501
46,4.741748455263543,-0.3226967128333784
47,4.754548613266739,-0.3289171920168459
48,4.767793249271977,-0.33515570861472377
49,4.781483447817591,-0.3414247505607135
50,4.795638584714797,-0.3476970105658008
51,4.81026655267234,-0.3539695302946248
52,4.825365510177637,-0.3602627828586264
53,4.840949301561347,-0.3665605965536708
54,4.857027703951162,-0.37285589448184003
55,4.873596396425915,-0.37917824623954294
56,4.890661337702845,-0.3855321899727883
57,4.9082406614008764,-0.3918891487903276
58,4.926336411268628,-0.39826397286174964
59,4.944948496906598,-0.4046790309100756
60,4.964091208075604,-0.4111156230142638
61,4.983777501459957,-0.4175577404405755
62,5.004006792924626,-0.42403057715698644
63,5.02478825616735,-0.4305299501030127
64,5.0461365559098725,-0.4370333575887792
65,5.068052811916682,-0.44356210766022713
66,5.090539447888331,-0.4501344530351425
67,5.113611568374464,-0.4567253494788621
68,5.137276469139638,-0.46333587722795433
69,5.161534006701368,-0.4699942096263262
70,5.1863950889084265,-0.4766889035557955
71,5.21187333198017,-0.4833973195482578
72,5.237970951094468,-0.49013929785587274
73,5.264692218631434,-0.49692744777718006
74,5.2920509538629625,-0.5037364264670124
75,5.3200535740376855,-0.5105693363001216
76,5.348700006500971,-0.5174561271340473
77,5.378001203860374,-0.5243811530620935
78,5.407967835520552,-0.5313286710854837
79,5.438600247277383,-0.5383268355476215
80,5.469905730812986,-0.5453736928467376
81,5.501895682138895,-0.5524480350528849
82,5.534575200871175,-0.5595558569579151
83,5.567944328560775,-0.5667263397270044
84,5.602015813729319,-0.5739291222572979
85,5.636794923761584,-0.5811675642448286
86,5.672282738733485,-0.5884647405546949
87,5.7084865905996125,-0.5958129360449601
88,5.745415488002687,-0.6031947955630198
89,5.7830716913649525,-0.6106254490409742
90,5.821457712192831,-0.6181182957358737
91,5.860582824783555,-0.6256510374150678
92,5.90045118515012,-0.6332262868960471
93,5.941062747455775,-0.6408679422390041
94,5.982424942794874,-0.6485592620315389
95,6.024542651805846,-0.6562955063484288
96,6.067417553455826,-0.6640880576457444
97,6.111050826123432,-0.6719500531211028
98,6.155451311226392,-0.6798505860900731
99,6.200619524344066,-0.6878035131878178
100,6.246554870444699,-0.6958279615989846
101,6.293262446131302,-0.7039091000764439
102,6.340746120323407,-0.712037202468396
103,6.389004507381589,-0.7202315546189536
104,6.4380390836340835,-0.7284932201268243
105,6.487855610961873,-0.7367958405743783
106,6.538450387580074,-0.745167764465579
107,6.589823497414237,-0.7536131038644084
108,6.641978702631852,-0.7621116053291667
109,6.694916755564075,-0.7706591890222954
110,6.748632395860567,-0.7792871979588507
111,6.803128224876371,-0.7879762865160188
112,6.858404445661189,-0.7967197897331912
113,6.914458105147708,-0.8055288930761841
114,6.971285254375308,-0.8144192417617224
115,7.028890870527565,-0.8233471291353172
116,7.087266497537397,-0.8323529137412943
117,7.146410956948271,-0.8414279948040513
118,7.206321844599887,-0.8505694153049754
119,7.266999581472722,-0.8597532467199052
120,7.3284329939392565,-0.8690297861318168
121,7.390624244785388,-0.8783588999999294
122,7.453567030885686,-0.8877541982927313
123,7.5172579725334225,-0.8972074649095559
124,7.5816882929298535,-0.9067445028203847
125,7.646858373690926,-0.9163268653395454
126,7.712758941699822,-0.9259790770875473
127,7.779383699963316,-0.9357031809032573
128,7.846727914132939,-0.9454880816455266
129,7.914786392340716,-0.955323283854102
130,7.983547325157958,-0.965241689449827
131,8.053007750502779,-0.9752125334325231
132,8.123158287146653,-0.9852471618659948
133,8.193991891022216,-0.9953382446883544
134,8.265497971949907,-1.0055009440167813
135,8.337669914496445,-1.0157201120965356
136,8.410498761295118,-1.0259946674407412
137,8.48397463407913,-1.036327707187136
138,8.558085558330731,-1.0467349538983923
139,8.632826670248923,-1.0571791172650553
140,8.708183741357468,-1.0676874248411907
141,8.784145744242343,-1.0782620337232947
142,8.860705325639653,-1.088876395041549
143,8.937848603500285,-1.099548711437912
144,9.015562725587966,-1.1102876680555462
145,9.093839662254629,-1.1210648562777812
146,9.172665650735402,-1.1318912601096454
147,9.252027964077705,-1.1427683120985477
148,9.331913343413076,-1.1536993028723157
149,9.412310587602919,-1.164670473804269
150,9.493205222299611,-1.1756900576220226
151,9.574582274428884,-1.186768090950631
152,9.656431901016477,-1.197875033730138
153,9.73873785827306,-1.2090266033275956
154,9.821485148648769,-1.220227637168504
155,9.90466181775699,-1.2314587726149995
156,9.988253103776355,-1.242719721158845
157,10.0722421745751,-1.2540240039980615
158,10.15661517722008,-1.265361504943906
159,10.241356933319217,-1.2767304786498663
160,10.326451695634837,-1.2881320176753945
161,10.411883487849169,-1.2995675935528226
162,10.497637338172618,-1.3110298970203267
163,10.583697500024504,-1.3225161899445173
164,10.670047233021629,-1.334030042316581
165,10.756670479174279,-1.3455688447900678
166,10.843553549941902,-1.3571111606205755
167,10.93067578125289,-1.368687080480026
168,11.018023595969705,-1.3802725155221958
169,11.105578302167435,-1.3918811124749448
170,11.193325806239041,-1.403491121745259
171,11.281245777060905,-1.4151272561802493
172,11.369323413831268,-1.4267718890985477
173,11.457542741580937,-1.43841575428931
174,11.54588420822572,-1.4500762689251772
175,11.634332912445528,-1.4617352836588533
176,11.722871891321438,-1.4733899964475656
177,11.81148296376838,-1.4850466830595925
178,11.900148277123005,-1.4967090324583359
179,11.988853312844354,-1.5083553395434182
180,12.077578434037255,-1.5200028950700613
181,12.166307056341205,-1.531645881122705
182,12.255022478659273,-1.543279565561151
183,12.343708243360918,-1.5548976294075003
184,12.432346353585698,-1.5665058530658635
185,12.520920622597995,-1.5780966271927852
186,12.609414093729063,-1.5896687217018557
187,12.697810639139316,-1.601215141628302
188,12.786091582368522,-1.6127490508844304
189,12.874242600991908,-1.6242510040308764
190,12.962245369461717,-1.6357330082786028
191,13.05008429389058,-1.6471870083854374
192,13.137742058215013,-1.6586190884953005
193,13.225205106291803,-1.670007493352623
194,13.312454285711125,-1.6813744872850453
195,13.399475950514738,-1.6927012039195284
196,13.486253381586538,-1.703993578689581
197,13.572773117572014,-1.715233773508031
198,13.659015724603755,-1.7264512233527247
199,13.74497001689448,-1.7376133077149944
200,13.8306184723738,-1.7487376132911927
201,13.9159471675036,-1.7598155443609036
202,14.000940726530546,-1.7708512593903487
203,14.08558675286119,-1.7818275897014475
204,14.16986817293569,-1.7927650926817549
205,14.253773084104429,-1.803646201757094
206,14.337288506330006,-1.8144634261251256
207,14.42039838787931,-1.8252348182054285
208,14.50309169684021,-1.8359415691940644
209,14.585354117614935,-1.8465921436226143
210,14.667172780832688,-1.8571858113633175
211,14.748536711445878,-1.8677092168891523
212,14.829431478491681,-1.878177763304528
213,14.90984569577321,-1.8885854113134326
214,14.989769914967091,-1.8989132626846519
215,15.06918934772223,-1.9091858733534388
216,15.148094972559443,-1.9193853911832868
217,15.22647658357337,-1.9295053368515567
218,15.304321172714035,-1.9395631809510574
219,15.381619362123761,-1.9495505681019671
220,15.458363362908509,-1.9594491341994167
221,15.5345397497319,-1.9692865048578232
222,15.61014060561865,-1.9790499751734745
223,15.685158421515947,-1.988726044277983
224,15.759582362637111,-1.9983293606026171
225,15.833404226371401,-2.0078565693211736
226,15.906617117632853,-2.0172965879006743
227,15.979212616429752,-2.0266525691248596
228,16.05118140186149,-2.035937085763664
229,16.12251919010829,-2.0451260749012907
230,16.193216731223437,-2.0542364365160872
231,16.263267942223198,-2.0632629401711426
232,16.33266593451612,-2.0722090505884285
233,16.401406609325598,-2.0810590233833595
234,16.469481861309372,-2.089830654715933
235,16.53688764997367,-2.0985126204919182
236,16.60361891627403,-2.1071039325431014
237,16.669670496626356,-2.115606838198034
238,16.735037978240054,-2.1240201671723495
239,16.799717085805657,-2.1323440836953407
240,16.863704245832825,-2.1405756883288487
241,16.926994974901902,-2.148721529556159
242,16.989586819990627,-2.1567747365754126
243,17.05147646513745,-2.1647374869593663
244,17.112661647308208,-2.1726060978707036
245,17.173138976274892,-2.1803879529358494
246,17.23290740636332,-2.1880744915009473
247,17.291965086514274,-2.195665670266705
248,17.3503097761295,-2.2031667133327653
249,17.40794052150696,-2.2105750445836674
250,17.464856379818684,-2.217890186021019
251,17.52105653500909,-2.2251128284773194
252,17.576540132202403,-2.2322460906126427
253,17.631307947540268,-2.2392824969337175
254,17.6853590940184,-2.246229576870762
255,17.738694413208226,-2.25308344121696
256,17.79131435717271,-2.2598452305538466
257,17.84322044264579,-2.2665097628237745
258,17.894412699035055,-2.273085366122851
259,17.944892727879104,-2.2795700226432136
260,17.994662741874993,-2.285958813845503
261,18.04372350128986,-2.2922599530370813
262,18.092077527328097,-2.2984697229722566
263,18.139726989409997,-2.304588890512841
264,18.186674633067557,-2.31061544107874
265,18.232922359674788,-2.316555600356132
266,18.278473787917207,-2.32240384525864
267,18.323332224819925,-2.3281586620102632
268,18.367499813715714,-2.3338291503278774
269,18.410980959768043,-2.339408289311633
270,18.453778791272665,-2.3449004684231083
271,18.495897316982692,-2.350304636177337
272,18.53734022573664,-2.355623611733972
273,18.578111983412537,-2.360855494276711
274,18.618216795821652,-2.366001702232666
275,18.65765906099631,-2.3710634063753804
276,18.696443784147053,-2.3760382530460458
277,18.73457527296509,-2.38093049047373
278,18.77205897055206,-2.385736638637808
279,18.808899285640187,-2.3904623625811166
280,18.84510182231821,-2.395105045131241
281,18.880671946801453,-2.3996649190922223
282,18.91561417345725,-2.4041498129591363
283,18.94993537926286,-2.4085500476645247
284,18.983640696806503,-2.4128704119915003
285,19.01673502860353,-2.4171183183352727
286,19.049225615019772,-2.421283740215274
287,19.08111804493505,-2.425370270310864
288,19.11241784744977,-2.429382678823078
289,19.143131226798772,-2.433321134492999
290,19.173264811862182,-2.4371831212238693
291,19.20282475689156,-2.4409704122211164
292,19.231816764496745,-2.44468885380893
293,19.260247996030635,-2.448333423467055
294,19.288124967443874,-2.451904604519985
295,19.31545330734518,-2.4554102400387854
296,19.3422406194569,-2.458843164391645
297,19.368493567444684,-2.462203903698589
298,19.394217689305478,-2.4655021024552894
299,19.419420538823452,-2.4687319633985627
300,19.44410916505064,-2.471891884348705
301,19.468289235910436,-2.474991272626101
302,19.4919681100141,-2.478026526983665
303,19.515153021864982,-2.4809951752300674
304,19.53785012608241,-2.4839033021802903
305,19.560066297721637,-2.4867514641922503
306,19.58180910537025,-2.4895348719659096
307,19.603084867279343,-2.492258532005437
