outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction
32,5.5128361975588955,0.1300384292351089,0.07726227124197557,1.259581725948843,0.07998248472433125,0.006477659865425367,3.2419308761702714e-06,0.0007509993872961744,0.6057467432118409
33,5.591856489287507,0.1248025153448519,0.08112538480866059,1.338775553974161,0.08501123276807158,0.006403494936973231,3.326525912443094e-06,0.0007705959866179457,0.6065173391984588
34,5.6748540094860545,0.1197152799493708,0.0851816540530366,1.4219290734050096,0.09029141821426973,0.006336717318589091,3.420382976305812e-06,0.0007923381520578164,0.6073096773505167
35,5.762025167475228,0.1147760327307366,0.08944073675901164,1.5092402688110336,0.09583561293300848,0.006272612174459902,3.519105130923516e-06,0.0008152073249249555,0.6081248846754416
36,5.853576403856599,0.109984145778123,0.09391277359970417,1.6009170239903914,0.10165701738787673,0.006211506330357441,3.6234187841472235e-06,0.0008393717789648188,0.6089642564544063
37,5.949724677017235,0.10533910571645441,0.09860841228198511,1.697177616931236,0.10776949206564836,0.006158990209633841,3.74052872011513e-06,0.0008665005159791279,0.6098307569703856
38,6.050697974221999,0.10084056208188676,0.10353883289811162,1.7982512395212844,0.11418759047744581,0.006123213544761585,3.882058506621836e-06,0.0008992861573177411,0.6107300431277033
39,6.156735846750394,0.0964883245102338,0.10871577454496205,1.9043785432428213,0.12092659380995925,0.006110102492212943,4.058724329630248e-06,0.000940211127621927,0.6116702542553252
40,6.268089970389414,0.09228228160157355,0.11415156327412902,2.0158122121523667,0.12800254730922103,0.006119059678309446,4.274164580730591e-06,0.0009901182671493503,0.6126603725224745
41,6.385024734689305,0.08822226330266075,0.11985914143962827,2.1328175645092458,0.13543229848356378,0.006142286492897386,4.522007736135193e-06,0.001047531600426303,0.6137079041229009
42,6.507817865373793,0.0843079202482725,0.1258520985130483,2.255673184485584,0.14323353721672621,0.006169161842933257,4.7897493710858516e-06,0.0011095544539299381,0.6148174585768308
43,6.636761083205259,0.0805387049875914,0.13214470343964935,2.384671585461933,0.1514248378866226,0.006193577296474961,5.069123645805012e-06,0.001174272030323255,0.6159917306071541
44,6.772160799850422,0.07691398315019825,0.1387519386121882,2.5201199064878517,0.16002570359006155,0.006218995694183438,5.366357135478321e-06,0.001243126727463576,0.6172348573346176
45,6.914338848808002,0.07343320016098484,0.14568953554331285,2.662340643565602,0.1690566125787065,0.006256428005223608,5.702709665636885e-06,0.0013210434239364507,0.618555900758554
46,7.063633249492346,0.0700959605438232,0.15297401232128036,2.8116724174978986,0.17853906701682548,0.006315581356957062,6.101608325769372e-06,0.0014134490491009978,0.6199693498076551
47,7.220399005665988,0.0669019243009128,0.16062271293842229,2.96847078012775,0.18849564417691012,0.006396002304982218,6.570889745033693e-06,0.0015221589728466004,0.6214915087805016
48,7.385008943369492,0.0638505835898189,0.16865384858628943,3.1331090608901055,0.19895005019506323,0.006486804541632446,7.096723425911215e-06,0.001643969334400395,0.623135478114902
49,7.557854594750585,0.0609411223341617,0.17708654101598614,3.305979255691244,0.20992717651416623,0.0065768048661863365,7.659765394331698e-06,0.0017743990657724978,0.6249098771806745
50,7.739347131222257,0.0581725184832166,0.18594086806668128,3.4874929602325775,0.22145315914923314,0.006666090439082284,8.262610052384278e-06,0.0019140491650883357,0.6268239263457628
51,7.9299183448647295,0.055543812893095,0.19523791146999045,3.6780823500009134,0.23355544091604932,0.006766497588493348,8.939063368080384e-06,0.0020707508484451276,0.6288946771942079
52,8.130021675737414,0.053054263850644046,0.20499980704401236,3.878201209257915,0.2462628367712221,0.006888868774732604,9.728576007056272e-06,0.002253642936765624,0.6311483201309736
53,8.340133286559357,0.0507031967535895,0.2152497973970447,4.088326011478443,0.25960560241919656,0.007030568948650812,1.0639560654966859e-05,0.0024646742445106136,0.6336129943754841
54,8.560753191136449,0.048489709280534754,0.22601228726730668,4.308957053810619,0.27361550634960913,0.007178754708947105,1.164743455111061e-05,0.002698150128910072,0.6363111445043942
55,8.792406443300296,0.0464126027925975,0.23731290163041616,4.54061964825948,0.28832590547654713,0.007326842923237625,1.2739580033148676e-05,0.0029511476847425347,0.6392622921891367
56,9.03564438857022,0.04447065736403065,0.24917854671164494,4.78386537243051,0.30377182455981466,0.007483439579083345,1.395446406487954e-05,0.0032325778565491545,0.6424948700456858
57,9.291045977219827,0.042662908860350957,0.26163747404754895,5.039273382810107,0.31999003959724653,0.007660812819810098,1.5354993959430552e-05,0.0035570132417786773,0.6460518832874644
58,9.559219139708809,0.0409885536595634,0.27471934775059037,5.307451793709177,0.3370191653865814,0.007858014548251233,1.696347815085321e-05,0.003929621631153403,0.6499815049186178
59,9.840802230407316,0.039446627935515954,0.28845531513827394,5.589039125153609,0.35489974746540887,0.008063272645501579,1.8754316273204004e-05,0.004344472651734337,0.6543259775703522
60,10.13646554634256,0.0380359638235261,0.30287808089478657,5.884705823170139,0.37367435864816984,0.0082727784245408,2.0728631442127066e-05,0.0048018264753736314,0.6591278040457258
61,10.446912923777383,0.03675551987419315,0.3180219849393963,6.195155856087231,0.39338770039005216,0.008496790324776626,2.2959738984284337e-05,0.0053186667354384425,0.6644464707811643
62,10.772883413306637,0.03560458582440295,0.3339230841868265,6.521128390650342,0.414086709219039,0.008742994513371266,2.5525064881171962e-05,0.005912929306222642,0.6703594000873868
63,11.115153037071794,0.03458256106594585,0.35061923839648207,6.863399551941997,0.43582066848949985,0.00900485363438154,2.843079856654686e-05,0.006586047981701702,0.6769454480690885
64,11.474536634673646,0.0336887310522989,0.3681502003160374,7.222784271298257,0.4586413257234851,0.009274857926481667,3.1669380836980344e-05,0.007336271658178405,0.6842817197272669
65,11.851889803005093,0.03292246548320095,0.3865577103316266,7.6001382266220885,0.4826030158191543,0.009558676659789905,3.531912064636187e-05,0.008181740752162882,0.6924634604794299
66,12.248110932951429,0.032283495879239746,0.405885595848507,7.996359879712156,0.5077627904196098,0.009864581905455166,3.9496717659534524e-05,0.009149488960591437,0.7016129494400214
67,12.66414334705022,0.03177179995665515,0.42617987564115856,8.412392615456987,0.5341805537501046,0.010189123262339471,4.4245241567491536e-05,0.01024949345842011,0.7118624428984414
68,13.100977544335281,0.0313873877523734,0.4474888694230013,8.849226987989068,0.5619192052471247,0.010526543881210701,4.958540306378742e-05,0.01148655191677886,0.7233489948152203
69,13.55965355817014,0.0311304514345833,0.46986331289405064,9.307903079147593,0.5910447893189856,0.010881612432737484,5.56362748436773e-05,0.012888247749563897,0.7362372425647842
70,14.04126343192959,0.031001584857419898,0.4933564785389701,9.789512974864104,0.6216266525944434,0.011260001875896944,6.255150470035195e-05,0.014490173757162744,0.750727416321947
71,14.546953818288628,0.03100167393064155,0.5180243024660505,10.295203365366614,0.6537376090336849,0.011658412740484507,7.040913154790202e-05,0.01631040780085805,0.767037824122805
72,15.07792870873776,0.0311317844940511,0.543925517588891,10.826178275394085,0.6874541132948783,0.012074964688032604,7.930693619518952e-05,0.01837160098900146,0.7854094251118064
73,15.635452299714604,0.031393330684601345,0.5711217934695346,11.383701930923298,0.7228564427691546,0.012514600553381782,8.944636933499135e-05,0.02072041975361283,0.8061298448654193
74,16.220852002029343,0.0317881771145297,0.5996778831386489,11.96910176922739,0.7600288887170443,0.012979848949611579,0.00010103161813829172,0.02340416443703752,0.8295340093024567
75,16.835521600966338,0.0323185187234964,0.6296617773127159,12.583771599453073,0.799059956962734,0.013463356031585532,0.0001141337251431986,0.026439292176897812,0.8559733014793546
76,17.480924574046682,0.03298719853979325,0.6611448661149784,13.22917492116692,0.8400425786192401,0.014004784653735846,0.00012967298267316718,0.0300389904214914,0.886012291900846
77,18.158597576697083,0.03379655372925375,0.6942021096396633,13.90684840904424,0.8830743313635107,0.014365005333780833,0.00014325095050516824,0.03318435221730052,0.9191966441181466
78,18.87015408399009,0.0347600079813777,0.7289122145234952,14.61840557112582,0.9282576717329547,0.016229979970996917,0.00019200440637731156,0.04447818200179087,0.9636748261199375
79,19.617288145203993,0.03595153809791475,0.7653578260468721,15.365540591411005,0.975700179127191,0.014313758027090666,0.00015680931938974455,0.03632517388006244,1.0
