lambda,thickness,s_lambda,s_tau,subiterations,body_xi,body_eta,free_xi,free_eta
0.0,0.02306725640070925,1.1888284211730638,-4.035258497624666,0,4.106997153869893,0.45436396951604574,4.114697162280153,0.43261981654707554
0.0020722706671804756,0.017980717089881207,1.5204036281093531,-4.0297660311588,46,4.10895056218155,0.45505570767893955,4.114952648880094,0.4381063377104273
0.004144541334360951,0.01417286262866115,1.924192542908845,-4.025430819362834,49,4.110903970493208,0.4557474458418333,4.115634969253633,0.44238751748050753
0.006216812001541427,0.01137370771368156,2.3930962409927026,-4.021948065573644,53,4.112857378804866,0.4564391840047271,4.116654000454613,0.4457178552062557
0.008289082668721902,0.009380869761515491,2.8968921610364196,-4.019073050996003,60,4.114810787116523,0.45713092216762086,4.117942185788496,0.44828812510788435
0.010361353335902377,0.008042839398702826,3.3743383513889404,-4.016606346520419,71,4.11676419542818,0.45782266033051466,4.1194489503871825,0.4502411462071065
0.012433624003082852,0.0072407669827691395,3.7437456192637817,-4.014384269591404,89,4.118717603739838,0.45851439849340847,4.121134621424799,0.45168895110811996
0.014505894670263328,0.006861170396944851,3.946610429777686,-4.012277518707691,115,4.1206710120514956,0.4592061366563022,4.122961317792368,0.4527385127626886
0.016578165337443804,0.006754297630996717,4.004880036973579,-4.010202494007559,135,4.122624420363153,0.45989787481919603,4.124879051241686,0.45353099362903293
0.01865043600462428,0.006741962360941346,4.008059179058185,-4.008130186627621,113,4.124577828674811,0.46058961298208984,4.126828341955589,0.4542343595292847
0.020722706671804755,0.006738367611680902,4.006051885435885,-4.006057912842554,89,4.126531236986469,0.4612813511449836,4.128780550315287,0.45492948625198143
0.02279497733898523,0.006734881601867012,4.003979973905002,-4.003985639243262,89,4.128484645298126,0.4619730893078774,4.130732794972957,0.4556245104723642
0.024867248006165705,0.006731396192990561,4.001907705190894,-4.001913365644981,89,4.130438053609784,0.46266482747077115,4.132685039831224,0.4563195341262783
0.02693951867334618,0.006727910787259691,3.9998354345339306,-3.9998410920467053,89,4.132391461921441,0.46335656563366495,4.134637284690541,0.4570145577772273
0.029011789340526655,0.006724425381422701,3.9977631638664053,-3.9977688184484297,89,4.1343448702330985,0.46404830379655876,4.136589529549823,0.45770958142827634
0.03108406000770713,0.006720939975461844,3.9956908931988226,-3.9956965448501536,89,4.136298278544756,0.4647400419594525,4.138541774409064,0.45840460507944214
0.03315633067488761,0.006717454569376955,3.99361862253124,-3.9936242712518775,89,4.138251686856414,0.4654317801223463,4.140494019268263,0.45909962873072485
0.03522860134206809,0.006713969163167964,3.9915463518636574,-3.9915519976536014,89,4.140205095168072,0.46612351828524007,4.142446264127421,0.4597946523821245
0.037300872009248566,0.0067104837568347986,3.9894740811960743,-3.989479724055325,89,4.142158503479729,0.4668152564481339,4.144398508986537,0.46048967603364127
0.039373142676429045,0.00670699835037739,3.987401810528492,-3.9874074504570483,89,4.144111911791387,0.4675069946110277,4.146350753845613,0.46118469968527515
0.04144541334360952,0.006703512943795667,3.9853295398609094,-3.9853351768587713,89,4.146065320103045,0.46819873277392143,4.148302998704646,0.46187972333702615
