iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_measured_s_lambda,root_relative_mismatch,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio,kinematic_integral,kinematic_convergence_integral,provisional_matching_surface_shift_panels,final_matching_surface_shift_panels,provisional_matching_surface_root_displacement_ratio,final_matching_surface_root_displacement_ratio,provisional_matching_surface_trigger_code,final_matching_surface_trigger_code,rk2_rejected_attempt_count,jet_point_count,shallow_jet_panel_count_per_side,boundary_panel_count,jet_tip_thickness,jet_tip_s_lambda
0,0.0,0.1820861883039613,7.945201448705277,0.028913502833419,0.7459404999943738,6.906837906290722,8.25923435762345,0.4514588319392003,7.048502680308701,203565.5966542971,,,0.6459708452136862,0.6475132957270758,,,,,,,,1962.0,256.0,920.0,2.4417549131991094e-06,0.0018460302984006
1,0.00017226630395535147,0.18108160296548947,7.946719539244662,0.028261642829044073,0.7941058610340901,6.773886647446927,7.530206084395254,0.4517303062764806,6.820192642207632,201784.2260465178,0.00017226630395535147,0.24936028295793256,0.6528125657758747,0.6544077857844955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.0,256.0,920.0,1.0160832660443875e-06,0.0007376492581323916
2,0.0003467919311208997,0.18117332437062691,7.947678586163943,0.027620034228745104,0.8419475585777371,6.656364525187659,6.905913447188975,0.4520088546451968,6.665198456756781,201984.3042253554,0.00017452562716554828,0.24948701943496673,0.6594282023879936,0.6610554772810086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.0,256.0,920.0,1.4938968483853663e-06,0.0010466724842048874
3,0.0005216678042812427,0.18126362728242723,7.9486367159291005,0.026995303556009386,0.8887806409222878,6.55196999774801,6.3718639854138015,0.45229139206375124,6.514300884468438,202181.49269782825,0.00017487587316034303,0.24950574207667126,0.6657844429631209,0.6674504620229188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.0,256.0,920.0,1.9489295352119947e-06,0.0013234191308280029
4,0.0006968916304410208,0.18135224972824487,7.949592982227295,0.02638712626349827,0.9346004800003458,6.459070806345641,5.911050170168167,0.45257769861740926,6.3674094430871415,202375.25772829753,0.00017522382615977816,0.2495245382357518,0.6718887676379479,0.6736002743302523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.0,256.0,920.0,2.368803901743521e-06,0.001564764103650466
5,0.0008724602931010932,0.18143888710699851,7.950547436810854,0.02579517506906892,0.9794103706436581,6.376211556029666,5.510255299664928,0.4528675684017447,6.224444309557994,202565.30877899565,0.00017556866266007243,0.24954297384052854,0.6777469866562774,0.6795107715076032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.0,256.0,920.0,2.751517011462265e-06,0.00177388939408468
6,0.001048370168213643,0.1815232491407237,7.951500114139008,0.02521912088007586,1.0232202111372959,6.302104685434379,5.15908933076065,0.45316080776422685,6.085325222986674,202751.40292015305,0.0001759098751125497,0.24956073197130937,0.6833637881744239,0.6851866840086045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.0,256.0,920.0,3.095721053031699e-06,0.0019536342408486367
7,0.0012246175787909448,0.1816073885759519,7.952451497035016,0.024658633779940885,1.0660451257627581,6.235648447252219,4.849328791584311,0.45345723672894045,5.9499717321925205,202930.38153557977,0.00017624741057730168,0.249579226836594,0.688762744234341,0.6906516120546914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,256.0,920.0,5.629253761089704e-08,3.436423299500017e-05
8,0.0014011967947261345,0.18168658860119796,7.953400688114056,0.024113387162383888,1.1079047208603603,6.175782917473465,4.574290641777902,0.4537566796833101,5.818304193984628,203107.68561551094,0.00017657921593518963,0.24959379201665732,0.6939093890954604,0.6958712027037771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,256.0,920.0,2.676739227933523e-07,0.00016261474964397423
9,0.0015781067384401108,0.18176278212532554,7.954348140198385,0.02358303993751839,1.1488235693906952,6.121677367154853,4.32864882847209,0.454058975189628,5.690239489451068,203280.54152757014,0.00017690994371397632,0.24960851813512733,0.6988249017211909,0.7008665755401939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,256.0,920.0,4.4733834847390797e-07,0.00026825459755395656
10,0.0017553451014174588,0.1818357911338179,7.9552938528076655,0.02306725640070925,1.1888284211730638,6.072578867391747,4.108036415717328,0.45436396951604574,5.565695824883358,203448.83368534545,0.000177238362977348,0.24962211168283974,0.7035122579423349,0.7056406944432804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,256.0,920.0,5.95746390652598e-07,0.0003530460631367509
