station_index,frequency_index,x_m,omega_rad_s,row_mode,col_mode,pdstrip_added_mass_per_m,section_bem_added_mass_per_m,added_mass_rel_error_vs_pdstrip,pdstrip_damping_same_sign_per_m,pdstrip_damping_section_bem_sign_per_m,section_bem_damping_per_m,damping_rel_error_same_sign_vs_pdstrip,damping_rel_error_sign_adjusted_vs_pdstrip,section_bem_condition_number,section_bem_max_residual_norm,body_panel_count,free_surface_panel_count,status
1,26,0.0,6.17551374,sway,heave,6.094282337764778e-05,1.788608342958593e-14,0.9999999997065104,-0.00014462275017138897,0.00014462275017138897,2.3011615411290467e-15,1.0000000000159115,0.9999999999840885,4.302106394396273,4.088855847747653e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
1,26,0.0,6.17551374,sway,roll,62.12536530627146,25.29256291838731,0.5928786447581007,-224.36113792858305,224.36113792858305,0.23498419113529861,1.0010473480091284,0.9989526519908715,4.302106394396273,4.088855847747653e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
1,26,0.0,6.17551374,heave,sway,1.6230770765585257e-06,-2.012184385828417e-14,1.0000000123973434,0.0007407739564028561,-0.0007407739564028561,1.438225963205654e-15,0.9999999999980586,1.0000000000019416,4.302106394396273,4.088855847747653e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
1,26,0.0,6.17551374,heave,heave,760.1231806244679,516.1266722287115,0.32099601040360937,-2407.577090096475,2407.577090096475,32.0374404573881,1.0133069219628204,0.9866930780371795,4.302106394396273,4.088855847747653e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
1,26,0.0,6.17551374,heave,roll,4.5909996655765754e-05,-8.943041714792965e-15,1.000000000194795,0.0004314817464886735,-0.0004314817464886735,-2.337117190209188e-15,1.0000000000054166,0.9999999999945836,4.302106394396273,4.088855847747653e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
1,26,0.0,6.17551374,roll,sway,62.02666422947785,25.187059039671706,0.5939317493120695,-224.1374172701622,224.1374172701622,0.22771678457178945,1.001015969521489,0.9989840304785108,4.302106394396273,4.088855847747653e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
1,26,0.0,6.17551374,roll,heave,0.00019090523397601172,2.3848111239447905e-14,0.9999999998750788,-0.0002634711621579195,0.0002634711621579195,4.027032696975831e-15,1.0000000000152847,0.9999999999847154,4.302106394396273,4.088855847747653e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
1,26,0.0,6.17551374,roll,roll,79.39891878503727,34.17667764100658,0.5695573924182054,-330.6553731349968,330.6553731349968,0.32682567576979155,1.0009884178583615,0.9990115821416387,4.302106394396273,4.088855847747653e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
1,52,0.0,36.9057541,sway,sway,63.54999458488216,21.79460714859031,0.657047851995018,15.179575588187209,-15.179575588187209,0.07445556715307436,0.9950950165424245,1.0049049834575754,72.12078661253622,4.977200110217784e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
1,52,0.0,36.9057541,sway,heave,-3.604755649459778e-05,-3.2051860458307965e-14,0.999999999110845,0.00010536461193730221,-0.00010536461193730221,-2.1033791552247657e-14,1.0000000001996285,0.9999999998003714,72.12078661253622,4.977200110217784e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
1,52,0.0,36.9057541,sway,roll,63.72720534356249,23.771937936325994,0.6269734753286594,23.988924426286147,-23.988924426286147,0.10695957147094393,0.9955412935748906,1.0044587064251094,72.12078661253622,4.977200110217784e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
1,52,0.0,36.9057541,heave,sway,2.2145371940162502e-05,1.8696918600679646e-14,0.999999999155719,0.0004388799436562658,-0.0004388799436562658,-9.337655746306741e-15,1.000000000021276,0.9999999999787239,72.12078661253622,4.977200110217784e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
1,52,0.0,36.9057541,heave,heave,968.8613394832955,391.7545991799579,0.5956546275353654,226.59327532884635,-226.59327532884635,5.667436514912708,0.9749885052560021,1.0250114947439979,72.12078661253622,4.977200110217784e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
1,52,0.0,36.9057541,heave,roll,-0.0001343085898780704,5.0748779058987614e-14,1.000000000377852,0.0007498427143641539,-0.0007498427143641539,1.5943806525588185e-14,0.9999999999787371,1.000000000021263,72.12078661253622,4.977200110217784e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
1,52,0.0,36.9057541,roll,sway,63.70143962675021,23.71358062825397,0.6277387015552486,24.18994849911494,-24.18994849911494,0.10363612826943172,0.9957157358861999,1.0042842641138001,72.12078661253622,4.977200110217784e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
1,52,0.0,36.9057541,roll,heave,-5.045211045796888e-05,-3.739383720135929e-14,0.9999999992588252,0.0007638038139965822,-0.0007638038139965822,-2.599141290209093e-14,1.0000000000340288,0.9999999999659711,72.12078661253622,4.977200110217784e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
1,52,0.0,36.9057541,roll,roll,78.48159017027811,32.06082452536648,0.5914860484375317,38.22058983479761,-38.22058983479761,0.14888274595151318,0.9961046455171144,1.0038953544828857,72.12078661253622,4.977200110217784e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,1,2.2,0.521926165,sway,sway,124.00601933221961,31.77720760441459,0.7437446361431735,-0.07668490731826023,0.07668490731826023,0.0010055546810063833,1.0131128108016496,0.9868871891983504,7.316844004452106,2.79493285126336e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,1,2.2,0.521926165,sway,heave,-0.0003769322242432023,-1.4672178164701385e-14,0.9999999999610747,-8.81369487195569e-05,8.81369487195569e-05,-3.323695174348669e-18,0.9999999999999624,1.0000000000000377,7.316844004452106,2.79493285126336e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,1,2.2,0.521926165,sway,roll,162.25164479040734,40.66544192147361,0.7493680759045357,-0.11612698742551064,0.11612698742551064,0.0016304735425401549,1.0140404360664743,0.9859595639335256,7.316844004452106,2.79493285126336e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,1,2.2,0.521926165,heave,sway,0.0002935553408391701,-1.630242018300154e-14,1.0000000000555345,2.577435229751319e-05,-2.577435229751319e-05,-3.084804583692358e-17,1.0000000000011968,0.9999999999988031,7.316844004452106,2.79493285126336e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,1,2.2,0.521926165,heave,heave,4026.0835631816044,248.77507983720622,0.9382091613516804,-1643.7545682347616,1643.7545682347616,0.5427926662022667,1.0003302151529745,0.9996697848470254,7.316844004452106,2.79493285126336e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,1,2.2,0.521926165,heave,roll,-0.0004535933074814194,-1.3041936146401231e-14,0.9999999999712476,7.159543039962366e-05,-7.159543039962366e-05,-2.28504043236471e-17,1.000000000000319,0.9999999999996808,7.316844004452106,2.79493285126336e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,1,2.2,0.521926165,roll,sway,162.10438201254567,40.40050023216773,0.7507747802336334,-0.11603618310647446,0.11603618310647446,0.001580697071265382,1.0136224497303135,0.9863775502696867,7.316844004452106,2.79493285126336e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,1,2.2,0.521926165,roll,heave,0.00020713482607367877,-1.3041936146401231e-14,1.0000000000629636,-3.399291091298325e-05,3.399291091298325e-05,-2.6589561394789352e-17,0.9999999999992177,1.0000000000007823,7.316844004452106,2.79493285126336e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,1,2.2,0.521926165,roll,roll,243.44773761001773,62.42566093970912,0.7435767464813756,-0.17571658159732229,0.17571658159732229,0.0025631876166059323,1.0145870560040817,0.9854129439959183,7.316844004452106,2.79493285126336e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,26,2.2,6.17551374,sway,sway,76.61810635733532,29.48195109979971,0.6152090869709005,-178.2696997124647,178.2696997124647,0.20602595068841467,1.0011556980856575,0.9988443019143425,4.502588495541612,6.691142958138723e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,26,2.2,6.17551374,sway,heave,0.00027963367575249665,-1.1924055619723952e-14,1.0000000000426417,-0.0012152130967487732,0.0012152130967487732,0.0,1.0,1.0,4.502588495541612,6.691142958138723e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,26,2.2,6.17551374,sway,roll,87.57839477342905,36.93685910497715,0.5782423370451675,-300.24553228505965,300.24553228505965,0.3351276137203633,1.0011161785195264,0.9988838214804735,4.502588495541612,6.691142958138723e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,26,2.2,6.17551374,heave,sway,-0.0001255955428790471,-2.3848111239447905e-14,0.9999999998101198,0.0005918554235133156,-0.0005918554235133156,-9.708025251638165e-16,1.0000000000016402,0.9999999999983598,4.502588495541612,6.691142958138723e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,26,2.2,6.17551374,heave,heave,980.6403693361042,645.32375422858,0.34193637707831087,-2779.3623207127703,2779.3623207127703,34.79425519836386,1.0125187907093167,0.9874812092906834,4.502588495541612,6.691142958138723e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,26,2.2,6.17551374,heave,roll,-3.4162003447259875e-05,-1.1924055619723952e-14,0.9999999996509557,0.0010176095979344383,-0.0010176095979344383,-1.9775606994077745e-15,1.0000000000019433,0.9999999999980567,4.502588495541612,6.691142958138723e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,26,2.2,6.17551374,roll,sway,87.4349203441088,36.78679264267835,0.5792665848164523,-299.9533185396167,299.9533185396167,0.32473544508817376,1.0010826199445606,0.9989173800554393,4.502588495541612,6.691142958138723e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,26,2.2,6.17551374,roll,heave,-7.960800209736757e-06,-0.0,1.0,-0.001125480128718813,0.001125480128718813,-5.752903852822617e-16,0.9999999999994889,1.0000000000005111,4.502588495541612,6.691142958138723e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,26,2.2,6.17551374,roll,roll,125.90228709638896,56.5550420288953,0.5508021074661051,-505.1874032426652,505.1874032426652,0.5282403705387069,1.0010456325061712,0.9989543674938289,4.502588495541612,6.691142958138723e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,52,2.2,36.9057541,sway,sway,82.03370382115054,28.208357288227514,0.6561369781653742,21.776028876754477,-21.776028876754477,0.08549236355524821,0.9960740149620895,1.0039259850379105,88.96172755427537,1.0679484511105595e-14,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,52,2.2,36.9057541,sway,heave,-4.011175838913107e-05,3.739383720135929e-14,1.0000000009322412,-0.00041585011021357237,0.00041585011021357237,-5.38599834026662e-14,0.9999999998704823,1.0000000001295177,88.96172755427537,1.0679484511105595e-14,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,52,2.2,36.9057541,sway,roll,93.4053628271452,34.86423484761332,0.6267426859404996,39.167162011736266,-39.167162011736266,0.13918543168989006,0.9964463743467504,1.0035536256532496,88.96172755427537,1.0679484511105595e-14,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,52,2.2,36.9057541,heave,sway,-0.00015630592909034543,-1.335494185762832e-14,0.999999999914559,-0.00025845948317853234,0.00025845948317853234,6.714448333040157e-15,1.0000000000259788,0.9999999999740212,88.96172755427537,1.0679484511105595e-14,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,52,2.2,36.9057541,heave,heave,1250.7063130609108,505.87491551891185,0.5955286143228453,322.44164603047636,-322.44164603047636,6.431446718793573,0.9800539204598103,1.0199460795401896,88.96172755427537,1.0679484511105595e-14,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,52,2.2,36.9057541,heave,roll,1.0672363532827084e-05,5.87617441735646e-14,0.9999999944940272,-0.0004534376526938384,0.0004534376526938384,-3.4414555972212987e-15,0.9999999999924103,1.0000000000075897,88.96172755427537,1.0679484511105595e-14,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,52,2.2,36.9057541,roll,sway,93.37952794909862,34.77858442324641,0.6275566477247102,39.2458074715238,-39.2458074715238,0.13485108964520776,0.9965639364219209,1.0034360635780792,88.96172755427537,1.0679484511105595e-14,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,52,2.2,36.9057541,roll,heave,4.699535406294654e-06,4.2735813944410624e-14,0.9999999909063747,-0.0012992182338309138,0.0012992182338309138,-1.1436221676920008e-13,0.9999999999119761,1.000000000088024,88.96172755427537,1.0679484511105595e-14,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
2,52,2.2,36.9057541,roll,roll,130.50606043119546,53.28682830306048,0.5916907756850571,70.57530928490092,-70.57530928490092,0.21954908273130697,0.9968891516742063,1.0031108483257938,88.96172755427537,1.0679484511105595e-14,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,1,4.4,0.521926165,sway,sway,139.12323542249098,35.76589078444882,0.742919357245865,-0.09627569721475833,0.09627569721475833,0.001196750551630654,1.0124304532322534,0.9875695467677464,7.324806204911207,2.0321589237170657e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,1,4.4,0.521926165,sway,heave,-0.00010358170281690644,-6.520968073200616e-15,0.9999999999370451,-2.8906650809506737e-05,2.8906650809506737e-05,0.0,1.0,1.0,7.324806204911207,2.0321589237170657e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,1,4.4,0.521926165,sway,roll,192.7649883859854,48.459790161117226,0.7486068887982751,-0.15438158102305524,0.15438158102305524,0.0020546134107954383,1.0133086693190985,0.9866913306809016,7.324806204911207,2.0321589237170657e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,1,4.4,0.521926165,heave,sway,3.3836600109443e-05,1.630242018300154e-15,0.9999999999518202,4.438916713439725e-05,-4.438916713439725e-05,-2.077309483967918e-18,1.0000000000000469,0.9999999999999531,7.324806204911207,2.0321589237170657e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,1,4.4,0.521926165,heave,heave,4439.571477850846,258.23469288383404,0.9418334192450387,-1832.614350729092,1832.614350729092,0.6932368239341258,1.00037827752667,0.9996217224733298,7.324806204911207,2.0321589237170657e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,1,4.4,0.521926165,heave,roll,-0.0008413423673669975,1.3041936146401231e-14,1.0000000000155014,-0.00011741649805964412,0.00011741649805964412,7.270583193887713e-18,1.000000000000062,0.9999999999999382,7.324806204911207,2.0321589237170657e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,1,4.4,0.521926165,roll,sway,192.59001265592494,48.14363439952507,0.7500200880845419,-0.15425683038902635,0.15425683038902635,0.001991812677415124,1.0129123143033076,0.9870876856966924,7.324806204911207,2.0321589237170657e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,1,4.4,0.521926165,roll,heave,-0.00011691344122201487,-9.781452109800924e-15,0.9999999999163359,-4.2733516684299585e-05,4.2733516684299585e-05,0.0,1.0,1.0,7.324806204911207,2.0321589237170657e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,1,4.4,0.521926165,roll,roll,306.2537595440448,78.76419549097201,0.7428139474655353,-0.24736040776955492,0.24736040776955492,0.0034197838161885677,1.0138251058325167,0.9861748941674834,7.324806204911207,2.0321589237170657e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,26,4.4,6.17551374,sway,sway,85.22121353666705,33.13126168702114,0.6112322236203998,-191.26844497960747,191.26844497960747,0.22837662028210068,1.0011940109635253,0.9988059890364747,4.631032411599796,4.579034326544519e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,26,4.4,6.17551374,sway,heave,-0.00028311171163640975,-5.962027809861976e-15,0.9999999999789411,0.0004572560847383038,-0.0004572560847383038,-2.0135163484879157e-15,1.0000000000044036,0.9999999999955965,4.631032411599796,4.579034326544519e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,26,4.4,6.17551374,sway,roll,102.63753058597136,43.92809671115792,0.5720074668557734,-342.2383382147571,342.2383382147571,0.39334402975415,1.0011493277807682,0.9988506722192318,4.631032411599796,4.579034326544519e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,26,4.4,6.17551374,heave,sway,2.156378575474227e-05,1.490506952465494e-15,0.9999999999308792,-0.0018652994641381849,0.0018652994641381849,4.7821013276588e-15,1.0000000000025637,0.9999999999974363,4.631032411599796,4.579034326544519e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,26,4.4,6.17551374,heave,heave,1102.3807332331432,716.1675273606918,0.3503446624468272,-2963.865885593511,2963.865885593511,36.40235408064295,1.0122820517141426,0.9877179482858572,4.631032411599796,4.579034326544519e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,26,4.4,6.17551374,heave,roll,-8.517310879729567e-05,1.788608342958593e-14,1.000000000209997,-0.0035969544745924243,0.0035969544745924243,9.02486791911548e-15,1.000000000002509,0.999999999997491,4.631032411599796,4.579034326544519e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,26,4.4,6.17551374,roll,sway,102.46659933453618,43.75173934419443,0.5730146249769413,-341.9058994758223,341.9058994758223,0.38113060979344154,1.0011147237013978,0.9988852762986021,4.631032411599796,4.579034326544519e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,26,4.4,6.17551374,roll,heave,-6.585070819993492e-05,-1.1924055619723952e-14,0.9999999998189228,0.0011751196396819934,-0.0011751196396819934,-3.45174231169357e-15,1.0000000000029372,0.9999999999970627,4.631032411599796,4.579034326544519e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,26,4.4,6.17551374,roll,roll,155.69315148342054,71.20959981230692,0.5426285669354577,-611.7761435018683,611.7761435018683,0.6564599447519555,1.0010730394634129,0.9989269605365872,4.631032411599796,4.579034326544519e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,52,4.4,36.9057541,sway,sway,92.17763271309654,31.746918141690234,0.6555897867272995,25.381870221695323,-25.381870221695323,0.09108298140584889,0.9964114944797097,1.0035885055202904,97.78989497097427,9.844415849641987e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,52,4.4,36.9057541,sway,heave,2.2587518727118272e-05,-0.0,1.0,-0.00021967862068424714,0.00021967862068424714,-1.082975537587122e-14,0.9999999999507019,1.0000000000492981,97.78989497097427,9.844415849641987e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,52,4.4,36.9057541,sway,roll,111.2222270046623,41.5427193702932,0.6264890526913134,48.400463926572364,-48.400463926572364,0.1570074228076368,0.9967560760771667,1.0032439239228332,97.78989497097427,9.844415849641987e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,52,4.4,36.9057541,heave,sway,-0.00015094410895703352,2.670988371525664e-15,1.0000000000176952,-0.0002751650575268966,0.0002751650575268966,-7.452075004752275e-14,0.9999999997291781,1.000000000270822,97.78989497097427,9.844415849641987e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,52,4.4,36.9057541,heave,heave,1405.3361783740377,568.7657193717993,0.5952813795558466,374.6082836443112,-374.6082836443112,6.818747406694425,0.9817976598372053,1.0182023401627947,97.78989497097427,9.844415849641987e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,52,4.4,36.9057541,heave,roll,-1.9640406394242936e-05,3.2051860458307965e-14,1.0000000016319346,-0.00039091100999884466,0.00039091100999884466,-9.491678933874687e-14,0.9999999997571908,1.0000000002428093,97.78989497097427,9.844415849641987e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,52,4.4,36.9057541,roll,sway,111.1983884047051,41.440587284704236,0.6273274471039836,48.38781224091016,-48.38781224091016,0.15211263674191153,0.996856385323135,1.0031436146768649,97.78989497097427,9.844415849641987e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,52,4.4,36.9057541,roll,heave,-0.00012613574074511058,1.0683953486102656e-14,1.000000000084702,-0.0003331573457809388,0.0003331573457809388,-1.520978977233469e-14,0.9999999999543465,1.0000000000456535,97.78989497097427,9.844415849641987e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
3,52,4.4,36.9057541,roll,roll,164.61709114732938,67.22711850238706,0.5916151960052557,92.25334972900608,-92.25334972900608,0.2622158573333453,0.9971576548916261,1.002842345108374,97.78989497097427,9.844415849641987e-15,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
4,1,6.6,0.521926165,sway,sway,97.70107283902384,24.302844606678313,0.7512530425666806,-0.04056734473160586,0.04056734473160586,0.0006170928665257064,1.0152115666087687,0.9847884333912312,7.2277886365564195,2.0294716656499277e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
4,1,6.6,0.521926165,sway,heave,4.610378598711232e-05,1.630242018300154e-14,0.9999999996463973,-2.4692963457771846e-05,2.4692963457771846e-05,1.163293311022034e-17,1.000000000000471,0.9999999999995289,7.2277886365564195,2.0294716656499277e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
4,1,6.6,0.521926165,sway,roll,89.02513286969338,21.673735355421734,0.7565436337270541,-0.04293434505242709,0.04293434505242709,0.0007065227506020896,1.0164558874658354,0.9835441125341645,7.2277886365564195,2.0294716656499277e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
4,1,6.6,0.521926165,heave,sway,0.00038592010048590675,8.15121009150077e-15,0.9999999999788786,-2.3507163106107163e-05,2.3507163106107163e-05,1.3242847960295478e-17,1.0000000000005633,0.9999999999994366,7.2277886365564195,2.0294716656499277e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
4,1,6.6,0.521926165,heave,heave,2696.0391989507457,199.60593639562504,0.9259632662339226,-1058.5921822869332,1058.5921822869332,0.20095404549661822,1.000189831408978,0.9998101685910219,7.2277886365564195,2.0294716656499277e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
4,1,6.6,0.521926165,heave,roll,0.0002359416910413307,1.3041936146401231e-14,0.9999999999447239,-2.9354124505331128e-05,2.9354124505331128e-05,2.2746538849448703e-17,1.000000000000775,0.9999999999992251,7.2277886365564195,2.0294716656499277e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
4,1,6.6,0.521926165,roll,sway,88.9309862164481,21.511622668193198,0.758108803428354,-0.042896059062300505,0.042896059062300505,0.000682298138144309,1.015905846668883,0.9840941533311168,7.2277886365564195,2.0294716656499277e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
4,1,6.6,0.521926165,roll,heave,0.0003524799919058322,2.2823388256202155e-14,0.9999999999352491,-6.913433111750587e-05,6.913433111750587e-05,1.3294780697394676e-17,1.0000000000001923,0.9999999999998077,7.2277886365564195,2.0294716656499277e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
4,1,6.6,0.521926165,roll,roll,94.31945208499894,23.635122925610865,0.7494141197479464,-0.04539815950786832,0.04539815950786832,0.000781228664666961,1.0172083774570544,0.9827916225429456,7.2277886365564195,2.0294716656499277e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
4,26,6.6,6.17551374,sway,sway,61.65422745703549,22.686581847740758,0.6320352588384928,-165.93276821047115,165.93276821047115,0.16558759738661766,1.0009979198151904,0.9990020801848097,4.1925056599580515,5.490002935356231e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
4,26,6.6,6.17551374,sway,heave,-0.00021648808964609288,2.6829125144378895e-14,1.0000000001239289,-0.0007484108449251056,0.0007484108449251056,2.0135163484879157e-15,1.0000000000026903,0.9999999999973097,4.1925056599580515,5.490002935356231e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
4,26,6.6,6.17551374,sway,roll,49.53806483136485,19.819695325009206,0.5999097786221872,-194.43781854495555,194.43781854495555,0.19021471203458823,1.0009782804264007,0.9990217195735993,4.1925056599580515,5.490002935356231e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
4,26,6.6,6.17551374,heave,sway,-0.000281565920503219,1.490506952465494e-15,1.0000000000052935,0.0009240582233730079,-0.0009240582233730079,-3.5955649080141355e-17,1.0000000000000389,0.999999999999961,4.1925056599580515,5.490002935356231e-16,8,8,external_pdstrip_reference_smoke_not_a_validation_gate
