,surge,sway,heave,roll,pitch,yaw
surge,0.0,0.0,0.0,0.0,0.0,0.0
sway,0.0,13.264587229962665,6.543205864197698e-05,18.981935977989618,0.00010966270546299781,11.8526427170985
heave,0.0,6.543205864197698e-05,19767.612049069754,0.0008428383668350258,13092.495113401179,0.00010966270546299781
roll,0.0,18.981935977989618,0.0008428383668350258,27.979999732807908,0.0024288507928948017,20.616374505950763
pitch,0.0,0.00010966270546299781,13092.495113401179,0.0024288507928948017,127885.8171130924,0.0001143900346461833
yaw,0.0,11.8526427170985,0.00010966270546299781,20.616374505950763,0.0001143900346461833,69.1481389141639
