0.1000  3.6399
0.2000  2.1878
0.3000	1.7043
0.3500	1.55950
0.3750	1.4985
0.3905	1.4634
0.3907	1.4630
0.4000	1.4402
0.5000	1.2522
0.6000	1.1330
0.7000	1.0517
0.8000	0.9933
0.9000	0.9406
1.0000	0.9159
1.5000	0.8215
2.0000	0.7783
2.5000	0.7535
3.0000	0.7371
3.5000	0.7254
4.0000	0.7165
4.5000	0.7095
5.0000	0.7040
