0.1000  0.0045
0.2000  0.0428
0.3000	0.1518
0.3500	0.2428
0.3750	0.3227
0.3905	0.6431
0.3907	0.6037
0.4000	0.2378
0.5000	0.0663
0.6000	0.0362
0.7000	0.0247
0.8000	0.0195
0.9000	0.0169
1.0000	0.0154
1.5000	0.0113
2.0000	0.0079
2.5000	0.0052
3.0000	0.0033
3.5000	0.0021
4.0000	0.0013
4.5000	0.0008
5.0000	0.0005
