0.1000   -0.0964
0.2000   -0.1321
0.3000	 -0.1420
0.3500	 -0.1005
0.3750	 -0.0488
0.3905	  0.2182
0.3907	  0.2838
0.4000	  0.1900
0.5000	  0.1261
0.6000	  0.0985
0.7000	  0.0791
0.8000	  0.0642
0.9000	  0.0527
1.0000	  0.0437
1.5000	  0.0187
2.0000	  0.0093
2.5000	  0.0056
3.0000	  0.0042
3.5000	  0.0036
4.0000	  0.0034
4.5000	  0.0034
5.0000	  0.0033
