0.1000   3.7682
0.2000   2.3347
0.3000	 1.8540
0.3500	 1.6639
0.3750	 1.5484
0.3905	 1.2319
0.3907	 1.1652
0.4000	 1.2497
0.5000	 1.1451
0.6000	 1.0569
0.7000	 0.9928
0.8000	 0.9449
0.9000	 0.9076
1.0000	 0.8780
1.5000	 0.7912
2.0000	 0.7504
2.5000	 0.7272
3.0000	 0.7123
3.5000	 0.7020
4.0000	 0.6942
4.5000	 0.6882
5.0000	 0.6833


