run,outer_panel_count,pseudo_cfl,root_state_recovery,linear_gradient_recovery,linear_corner_treatment,linear_cusp_velocity_recovery,accepted_steps,added_pseudo_time,root_relative_mismatch,kinematic_rms,kinematic_convergence_integral,root_body_eta,interface_s_lambda,measured_s_lambda,solved_dipole_coefficient,body_vertical_force_coefficient,computed_pressure_peak,computed_peak_eta,regrid_geometry_relative_l2,regrid_maximum_selected_state_change
self_similar_wedge_15deg_n320_jet256_dct128_regrid0_v505,320,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.00022523899231130181,0.008196835802439748,0.0015350728581648787,0.2040348449845608,3.9899625353657737,3.9908612305065994,7.727858430801637,45.181662718717256,17.934762661853398,0.1413246968082815,1.9557992580224497e-05,0.0005925887966049996
self_similar_wedge_15deg_n640_jet256_dct128_regrid0_v506,640,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0003030313746834454,0.009322681963755158,0.0009721960804064301,0.2040348449845608,3.9899625353657737,3.991171619197801,7.725543970850219,45.1805585022078,17.93402062965967,0.1413246968082815,2.4398189490406895e-05,0.0017184349579204101
self_similar_wedge_15deg_n1280_jet256_dct128_regrid0_v507,1280,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0003377813766588557,0.010385606377554582,0.0008774771209467821,0.2040348449845608,3.9899625353657737,3.991310270403787,7.7238737863748215,45.1801389434075,17.93383713783645,0.1413246968082815,2.5629533978591966e-05,0.0027813593717198335
